"japanese","english","context","notes"
"ど、どうだろう……？/まぁ、沖田先生の追っかけとかが/万一いれば……売れると思うけど……","H-how about it…? /If Okita-sensei fans /happen to be there ... might sell...","Portrait: !p0000!e00",""
"ど、どうでもいいだろ！/そんなこたァよォ！","W-who cares ! /That stuff!","Portrait: !p1002!e00",""
"ど、どうでもいいわよ！　そんなこと！/ア、アンタ、夜道のひとり歩きは/気を付けた方がいいわよ！！","W-who cares about that! /Y-you should be careful walking alone at night! !","Portrait: !p2102!e00",""
"ど、どうでもいいんですかぁ！","W-who cares !","Portrait: !p2403!e00",""
"どう、バツ？/あなたたちのクラスは繁盛してる？","How is it, Batsu? /Is your class busy?","Portrait: !p0000!e00",""
"どういうところがだ？","What part?","Portrait: !p0000!e00",""
"どういうところが？","What part?","Portrait: !p0000!e00",""
"どういたしまして。/これくらいなら、いつでも構いませんよ。","You're welcome. /I don't mind this much anytime.","Portrait: !p0000!e00",""
"どうかしたの、アキラ。/元気ないじゃない。","What's wrong, Akira.  /You look down.","Portrait: !p0000!e00",""
"どうかしたの、ロベルト？","What's wrong, Roberto?","Portrait: !p0000!e00",""
"どうかしたの、岩？/さっきから１人で、ブツブツいって……。","What's wrong, Iwa?  /You've been muttering to yourself...","Portrait: !p0000!e00",""
"どうかしたのか、ロベルト？","What's wrong, Roberto?","Portrait: !p0000!e00",""
"どうかしたのか、岩？/さっきから１人で、ブツブツいって……。","What's wrong, Iwa?  /You've been muttering to yourself...","Portrait: !p0000!e00",""
"どうかしたのか？","What's wrong?","Portrait: !p0600!e00",""
"どうかしたの？","What's wrong?","Portrait: !p1100!e00",""
"どうかしたんですか、ゆりかさん？/ボーッとして……。","What's wrong, Yurika-san? /You're spacing out ...","Portrait: !p0000!e00",""
"どうかしたんですかぁ？/そんなションボリしちゃってぇ……。","What's wrong? /You're so down ...","Portrait: !p2400!e00",""
"どうかしたんですか？","What's wrong?","Portrait: !p1500!e00",""
"どうかしてたのは、流さんの方ですよ！/さっきから呼んでるのに、/ボーッとしてるんですから。","Nagare-san is the one acting strange! /I've been calling, but,  /you're spacing out.","Portrait: !p0000!e00",""
"どうかしてたのは、流先輩の方ですよ！/さっきから呼んでるのに、/ボーッとしてるんですもの。","Nagare-senpai is the one acting strange ! /I've been calling, but,  /you're spacing out.","Portrait: !p0000!e00",""
"どうかしてるのは、ザキの方だよ。/顔が真っ赤だよ。","Zaki's the weird one. /Your face is red.","Portrait: !p0000!e00",""
"どうかしましたか？/先程から、じっと私の方を/ごらんになって……。","Is something wrong? /You've been staring at me...","Portrait: !p2502!e00",""
"どうかなさったんですか？","Is something wrong?","Portrait: !p2500!e00",""
"どうした、!0。/俺が旅に出るのが不満か？","What's up,  !0. /grumpy I'm leaving?","Portrait: !p1900!e00",""
"どうしたどうした！/オマエら、もっと元気ださねぇか！！","What's wrong what's wrong ! /Show more energy! !","Portrait: !p2000!e00",""
"どうしたの、ももちゃん。/ニヤニヤして。/私に何か話でもあるの？","What's up, Momo-chan. /You're grinning. /Something to tell me?","Portrait: !p0000!e00",""
"どうしたの、ももちゃん？/そんなに慌てて……。","What's wrong, Momo-chan?  /So flustered ...","Portrait: !p0000!e00",""
"どうしたの、ロイ。","What's wrong, Roy.","Portrait: !p0000!e00",""
"どうしたの、ロイ。/ステップの練習？","What's up, Roy. /Practicing steps?","Portrait: !p0000!e00",""
"どうしたの、ロイ。/急にそんなコト聞いてくるなんて？","What's wrong, Roy.  /Why ask that suddenly?","Portrait: !p0000!e00",""
"どうしたの、ロベルト？/ひとりでブツブツいって……。","What's wrong, Roberto?  /Muttering to yourself...","Portrait: !p0000!e00",""
"どうしたの、九郎？/今、すごく恐い顔してたよ……。","What's up, Kuro?  /You had a scary look ...","Portrait: !p0000!e00",""
"どうしたの、夏？/ため息なんかついちゃって。","What's wrong, Natsu?  /You're sighing.","Portrait: !p0000!e00",""
"どうしたの、夏？/難しい顔して。","What's up, Natsu? /Tense?","Portrait: !p0000!e00",""
"どうしたの、将馬。","What's up, Shoma.","Portrait: !p0000!e00",""
"どうしたの、将馬。/機嫌がよさそうね。","What's up, Shoma. /You seem happy.","Portrait: !p0000!e00",""
"どうしたの、岩？/急に黙っちゃって……。","What's up, Iwa? /You went quiet ...","Portrait: !p0000!e00",""
"どうしたの、岩？/１人でボーッとしちゃって。","What's wrong, Iwa?  /Spacing out alone.","Portrait: !p0000!e00",""
"どうしたの、浮かない顔して？","What's wrong, you look down?","Portrait: !p2100!e00",""
"どうしたのさ、ボーマン。/何か……さっきまでとは雰囲気が違うな。","What's up, Bowman.  /Something... mood's different.","Portrait: !p0000!e00",""
"どうしたのよ、/そんなに膨れっ面で。/みんな見てるじゃないの。","What's wrong, /with that pouty face.  /Everyone's watching.","Portrait: !p0000!e00",""
"どうしたのよ、その金魚。/ひぃふぅみぃ……十匹もいるじゃない！/全部恭介がとったの？","What's with those goldfish. /One two three... ten!  /Did Kyosuke catch all?","Portrait: !p0000!e00",""
