"japanese","english","context","notes"
"ちいせぇちいせぇ！！/そんなくだらねぇ事を悩むヒマがあるなら、/キャンプファイアーでも見てこい！！","Trivial trivial!！/If you have time to worry about that nonsense, /go see the campfire！！","Portrait: !p2000!e00",""
"ちぇっ……もうイイや。","Tch... whatever.","Portrait: !p0400!e00",""
"ちがいますよぉ！/これは、お化け屋敷に使うんですぅ。/中身はヒミツですぅ！","That's not it！/This is for haunted house./Contents are secret！","Portrait: !p2401!e00",""
"ちがうちがう。/何て言うのかな……背が高くなりたいとか、/そんなの努力したって無理だろ？","No no. /Wanting to be taller …/impossible even with effort, right?","Portrait: !p0000!e00",""
"ちがうちがう。/何て言うのかな……背が高くなりたいとか、/そんなの努力したって無理でしょ？","No no. /Wanting to be taller …/impossible even with effort, right?","Portrait: !p0000!e00",""
"ちったぁ、ウレシそうな顔を/してくれたっていいだろ？","You could at least look, /a bit happy.","Portrait: !p2301!e00",""
"ちなみに、その岩の絵って/どんなのさ？","By the way,/what's Iwa painting?","Portrait: !p0000!e00",""
"ちなみに、その岩の絵って/どんなの？","By the way,/what's Iwa's painting?","Portrait: !p0000!e00",""
"ちなみに、岩の絵って/どんなのさ？","By the way,/what's Iwa painting?","Portrait: !p0000!e00",""
"ちなみに、岩の絵って/どんなの？","By the way,/how's Iwa's art?","Portrait: !p0000!e00",""
"ちゃんこって、/力士が太るための料理なんだろ？","Chanko is food/for sumo to bulk up, right?","Portrait: !p0000!e00",""
"ちゃんこって、お相撲さんが/太るための料理なんでしょ？","Chanko is food/for sumo to bulk up, right?","Portrait: !p0000!e00",""
"ちゃんこ鍋じゃぞい！！","It's chanko nabe！！","Portrait: !p1201!e00",""
"ちゃんとした恋人同士になるってことは、/互いに相手を理解して好き合うことだから、/それなりに時間もかかるものなんです！","Becoming proper lovers means,/understanding and loving each other, so, /it takes time！","Portrait: !p0000!e00",""
"ちゃんと気晴らししないと、/まいっちまうぞ。/俺でよければ、いつでも遊んでやるからな！","You need to relax properly, /or you'll break./I'll play with you anytime!","Portrait: !p0000!e00",""
"ちゃんと気晴らししないと、/まいっちゃうよ。/私でよければ、いつでも遊んであげる！","You need to relax properly, /or you'll break./I'll play with you anytime!","Portrait: !p0000!e00",""
"ちょ、ちょっと!0！/余計な事しちゃダメだよ！/私、もう行くからね！！","W-wait !0 ！/Don't do unnecessary things！/I'm going now!！","Portrait: !p0203!e00",""
"ちょ、ちょっと将馬！/……もー、いつも野球のことばっかり/なんだから……。","W-wait Shoma!/…You're always about baseball…","Portrait: !p0000!e00",""
"ちょ、ちょっと隼人先生！！/そんなに食べきれませんよ！？","W-wait Hayato-sensei!！/I can't eat that much ！?","Portrait: !p0000!e00",""
"ちょ、チョット！/イキナリ大きな声を出さないで！/恥ずかしいじゃないの。","W-wait！/Don't suddenly shout!/It's embarrassing.","Portrait: !p1803!e00",""
"ちょ、将馬……！？/なんか怒っちゃったみたい……。/ワケわかんないのはこっちだわ。","W-wait Shoma...！? /I think I made him angry …/I don't understand either.","Portrait: !p0000!e00",""
"ちょうど、こっちでのバカンス用に/持ってきたモノがありマス！/急いで持ってくるネ！","I happen to have something /I brought for vacation here！/I'll get it！","Portrait: !p0800!e00",""
"ちょうどキャンプファイアーが/始まる時間だ。/気分を入れ替えてくるがいい！","It's just time for the campfire, /to start./Change your mood！","Portrait: !p1601!e00",""
"ちょっと……それってあんまりな/言い方じゃない？","Wait… that's a bit,/harsh, isn't it?","Portrait: !p1803!e00",""
"ちょっと……バツ！/そのヘンテコな白い塊は、何？","Wait… Batsu!/What's that weird white thing?","Portrait: !p0000!e00",""
"ちょっと、その辺のイベントとか/参加してたんだけどさ、/そこで、いい成績とったんで賞品だって。","I was participating in events around there, and,/I got a good result, so I got a prize.","Portrait: !p0400!e00",""
"ちょっと、ショックだな……。","I'm a bit shocked...","Portrait: !p1103!e00",""
"ちょっと、九郎……","Wait, Kuro…","Portrait: !p0000!e00",""
"ちょっと、先生？/俺、別に暇なわけじゃ……","Wait, sensei? /I'm not really free…","Portrait: !p0000!e00",""
"ちょっと、先生？/私、別に暇なわけじゃ……","Wait, sensei? /I'm not really free…","Portrait: !p0000!e00",""
"ちょっと、夏……。","Wait, Natsu...","Portrait: !p0000!e00",""
"ちょっと、夢で終わらせちゃダメよ。/まだまだ私たちは、/これから続いていくんだから！","Wait, don't let it end as a dream./We still have, /a long way to go！","Portrait: !p0000!e00",""
"ちょっと、言ってくれるわね。/そういうアナタはどうなの、バツ？","Look who's talking./What about you, Batsu?","Portrait: !p0000!e00",""
"ちょっとちょっと、ももちゃん。/そんなにひっついたら、踊れないでしょ？","Wait wait, Momo-chan./If you stick that close, you can't dance.","Portrait: !p0000!e00",""
"ちょっとね……/あれだけ頑張ったのに、/成績はイマイチだったし……","A bit.../I worked hard, but /results weren't great...","Portrait: !p0000!e00",""
"ちょっとの間だけ、/私と一緒に動いてくれないかしら？","Just for a little while,/could you move with me?","Portrait: !p1401!e00",""
"ちょっと一息ついてただけよ。","I was just taking a break.","Portrait: !p1400!e00",""
"ちょっと保健室に届け物をして/もらえませんか。/響子先生の落とし物です。","Could you deliver this/to the infirmary?/Kyoko-sensei dropped it.","Portrait: !p1301!e00",""
"ちょっと俺、/みんなを連れ戻しに行ってくるよ。","I'll go bring,/everyone back.","Portrait: !p0000!e00",""
"ちょっと待ってくれ。/話はまだ続きがあるんだ。","Wait a moment. /There's more to the story.","Portrait: !p0600!e00",""
"ちょっと待っててね……","Wait a moment…","Portrait: !p1100!e00",""
"ちょっと探してみますか。/……時間までに見つかるといいのですが。/では、どうもありがとう。","Shall I search a bit?/…I hope we find it in time. /Well then, thank you.","Portrait: !p1303!e00",""
"ちょっと私、/みんなを連れ戻しに行ってくる。","I'll go bring,/everyone back.","Portrait: !p0000!e00",""
"ったく、どいつもこいつも/他人事だと思って好き勝手言いやがって！","Jeez, you all run your mouths/like it's not your problem!","Portrait: !p0103!e00",""
"ったく、好き勝手言ってくれるな！/楽しむ時に思いっきり楽しめない奴は、/人生損してるようなもんだぜ！","Really, look who's talking!/People who can't enjoy themselves fully,/are wasting their lives!","Portrait: !p0101!e00",""
"ったくひでぇぜ、英雄先生！！/学園祭の日に宿題の話なんかしてよ！/せっかくの祭り気分がぶち壊しだぜ！！","Really, Shimazu-sensei！！/Talking about homework on festival day!/You're ruining the mood！！","Portrait: !p0103!e00",""
"ったくよォ……。","Really…","Portrait: !p1003!e00",""
"ったく！/クラスの奴らには、/お前から言っておけよ！！","Really！/Tell the class,/from you!！","Portrait: !p0103!e00",""
"ったく！/看板をブッ壊しやがったのは/どこのどいつなんだ！？","Really！/Who broke the sign！?","Portrait: !p2003!e00",""
"っていうか、オマエにしかやらねェ。/モチーフもオマエに合せて考えた、/オマエ専用の一品ものだぜ！","I mean, only for you./Thought of the motif for you,/a one-of-a-kind piece just for you!","Portrait: !p1002!e00",""
"っと、そうかそうか。/さすがは委員長。/よく憶えてるもんだよなぁ。","Well, I see./As expected of Chairperson./You remember well.","Portrait: !p0000!e00",""
"っと、そうだよね。/さすがは委員長。/よく憶えてるわよねぇ。","Well, I see./As expected of Rep./You remember well.","Portrait: !p0000!e00",""
