"japanese","english","context","notes"
"やっぱり、こういう行事には/心身共にリフレッシュして/臨みたいですからね！","After all, for events like this, I want to refresh both body and mind !","Portrait: !p1300!e00",""
"やっぱり、やめとこう。/壊すといけないしな。/見るだけにしよう。","After all, let's not. /Might break it.  /Let's just look.","Portrait: !p0000!e00",""
"やっぱり、やめとこっと。/壊すといけないし。/見るだけにしよう。","After all, let's not. /Might break it.  /Let's just look.","Portrait: !p0000!e00",""
"やっぱり、アキラって、/今でもトレーニングとかしてるのか？","After all, does Akira still do training?","Portrait: !p0000!e00",""
"やっぱり、アキラって、/今でもトレーニングとかしてるの？","After all, does Akira still do training?","Portrait: !p0000!e00",""
"やっぱり、アタシは演劇は素人だし、/いろんな人の前で演技するなんて/恥ずかしくなっちゃって……。","After all, I'm an amateur at acting,  /and performing before many /is embarrassing...","Portrait: !p0502!e00",""
"やっぱり、アンタかい。","After all, it's you.","Portrait: !p2300!e00",""
"やっぱり、一番はキャンプファイアーよ！/なんといっても、学園祭を締めくくる/イベントですもんね！","After all, the best is the campfire ! /It's the event that closes the festival !","Portrait: !p2100!e00",""
"やっぱり、五輪大学って、/流さんから見ても/レベル高いんですか？","Is Gorin University /high level even for Nagare-san?","Portrait: !p0000!e00",""
"やっぱり、五輪大学って、/流先輩から見ても/レベル高いんですか？","Is Gorin University /high level even for Nagare-senpai?","Portrait: !p0000!e00",""
"やっぱり、何じゃい？","After all, what is it?","Portrait: !p1200!e00",""
"やっぱり、各クラスで出す模擬店かなぁ。/お祭りって感じがするからな。","After all, maybe the class shops. /It feels like a festival.","Portrait: !p0000!e00",""
"やっぱり、各クラスで出す模擬店かなぁ。/お祭りって感じがするからね。","After all, maybe the class shops. /It feels like a festival.","Portrait: !p0000!e00",""
"やっぱり、夜のイベントって/なんか、楽しそうよねぇ……。/（ソワソワ……）","After all, night events seem fun… (fidgeting...)","Portrait: !p2102!e00",""
"やっぱり、愛情だろうなぁ。/恋は盲目っていうし。/心を支配されてるといえるかもな。","After all, it's probably love.  /They say love is blind.  /Hearts are controlled.","Portrait: !p0000!e00",""
"やっぱり、愛情でしょうね。/恋は盲目っていうし。/心を支配されちゃってるといえるかもね。","After all, it's probably love.  /They say love is blind.  /Hearts are controlled.","Portrait: !p0000!e00",""
"やっぱり、男の方が女の子より/背が高い方が、カップルとしては/サマになるのかなぁ？","After all, when the guy is taller than the girl, couples look better?","Portrait: !p0400!e00",""
"やっぱり、誰かに教えてもらうのが/手っ取り早いと思いますけど。/夏やアキラとかは家事得意ですよ？","After all, getting someone to teach you is fastest. /Natsu and Akira are good at housework?","Portrait: !p0000!e00",""
"やっぱりさわらない/高そうな木管楽器/よく手入れされたハーモニカ","Don't touch it  /Expensive woodwind /Well-maintained harmonica","Portrait: !pffff!e00",""
"やっぱりそれしかないのしら……。/……そうよね。/仕方ないわよね……。","After all, that's the only way…  /…I see. /Can't be helped...","Portrait: !p1803!e00",""
"やっぱりヒマつぶしだったのか……。","It was just killing time after all…","Portrait: !p0000!e00",""
"やっぱりヒマつぶしだったのね……。","It was just killing time after all…","Portrait: !p0000!e00",""
"やっぱり兄貴はスゴイよなー。","My brother is amazing after all.","Portrait: !p0400!e00",""
"やっぱり怒らせちゃったか……。/身長のこと、気にしてるもんなぁ……。","I made him angry after all…  /He's sensitive about his height...","Portrait: !p0000!e00",""
"やっりぃ！/じゃあ、行きましょ！","Yes ! /Then let's go !","Portrait: !p2101!e00",""
"やめとけば/岩の好きにすれば/やろう！","Don't /Let Iwa decide /Do it !","Portrait: !pffff!e00",""
"やめとけば？/恥かいちゃうよ！/あはははは…………っ！","Don't do it?  /You'll be embarrassed !  /Ahahaha...!","Portrait: !p0000!e00",""
"やめとけば？/恥かくぞ、岩！/あはははは…………っ！","Don't do it?  /You'll be embarrassed, Iwa!  /Ahaha...!","Portrait: !p0000!e00",""
"やれやれ……。/仕方ないな……。","Oh well...  /Can't be helped...","Portrait: !p0603!e00",""
"やれやれ、/明日、頑張ってキレイにしてみるか……。/じゃあな。","Oh well, I'll try to make it pretty tomorrow…  /See you.","Portrait: !p0603!e00",""
"やれやれ、このアタイが/甘いモノ好きに見えるのかねぇ？","Oh well, do I look like I like sweets?","Portrait: !p2300!e00",""
"やれやれ、これで一件落着だよ。","Oh well, this case is closed.","Portrait: !p2300!e00",""
"やれやれ、まいったな……。/とにかく、サッカー部の連中にも/報告してくるよ。","Oh well, I'm beat...  /Anyway, I'll report to the soccer club too.","Portrait: !p0603!e00",""
"やれやれ、大変な目にあったよ。/やぁ、!0さん。/どうしたんだ、将馬怒ってたみたいだけど。","Oh well, I had a rough time.  /Hey,  !0-san.  /What happened? Shoma seemed angry.","Portrait: !p2700!e00",""
"やれやれ、大変な目にあったよ。/やぁ、!0君。/どうしたんだ、将馬怒ってたみたいだけど。","Oh well, I had a rough time.  /Hey,  !0-kun.  /What happened? Shoma seemed angry.","Portrait: !p2700!e00",""
"やれやれ、大変な目にあったよ。/やぁ、将馬に!0さん。/お揃いだね。","Oh well, had a rough time.  /Hey, Shoma and  !0-san.  /Together.","Portrait: !p2700!e00",""
"やれやれ、大変な目にあったよ。/やぁ、将馬に!0君。/お揃いだね。","Oh well, had a rough time.  /Hey, Shoma and  !0-kun.  /Together.","Portrait: !p2700!e00",""
"やれやれ、大変な目にあったよ。/やぁ将馬に!0さん。/お揃いだね。","Oh well, had a rough time.  /Hey, Shoma and  !0-san.  /Together.","Portrait: !p2700!e00",""
"やれやれ、大変な目にあったよ。/やぁ将馬に!0君。/お揃いだね。","Oh well, had a rough time.  /Hey, Shoma and  !0-kun.  /Together.","Portrait: !p2700!e00",""
"やれやれ、聖女の男子はダラシないですね。/ゆりかさんが１人でいるってのに/誰も声かけないなんて。バチが当たるぞ。","Oh well, Seijun's boys are lazy.  /Yurika-san is alone and no one talks to her. You'll get what's coming.","Portrait: !p0000!e00",""
"やれやれ、聖女の男子はダラシないな。/ゆりかさんが１人でいるってのに/誰も声かけないなんて。バチが当たるよ。","Oh well, Seijun's boys are lazy.  /Yurika-san is alone and no one talks to her. You'll get what's coming.","Portrait: !p0000!e00",""
"やろうよ、岩！/いいじゃない、出してあげれば！","Let's do it, Iwa! /It's fine, just show it !","Portrait: !p0000!e00",""
"やろうよ、岩！/いいじゃないか、出してあげれば！","Let's do it, Iwa! /It's fine, just show it !","Portrait: !p0000!e00",""
"ゆ、ゆりかさん……。/俺のこと頼りにしてないんですね……。/（うるうる）","Y-Yurika-san…  /You're not relying on me ... (teary)","Portrait: !p0000!e00",""
"ゆ、ゆりかさん……。/私のこと頼りにしてないんですね……。/（うるうる）","Y-Yurika-san…  /You're not relying on me ... (teary)","Portrait: !p0000!e00",""
"ゆ、ゆりかさん！！","Y-Yurika-san! !","Portrait: !p0000!e00",""
"ゆ、ゆりかさん？","Y-Yurika-san?","Portrait: !p0000!e00",""
"ゆりか……。/大丈夫、きっと自由にしてあげる。/俺、もっともっと強くなるから！","Yurika…  /I'll set you free. /I'll get much stronger!","Portrait: !p0000!e00",""
"ゆりか……。/大丈夫、きっと自由にしてあげる。/私、もっともっと強くなるから！","Yurika…  /I'll set you free. /I'll get much stronger!","Portrait: !p0000!e00",""
"ゆりかから/!c02届け物『手作りクッキー』!c07をあずかった/!c01音楽室!c07に届けよう！","Received delivery 'Homemade Cookies' from Yurika, /deliver to Music Room !","Portrait: !pffff!e00",""
"ゆりかさん……。","Yurika-san…","Portrait: !p0000!e00",""
"ゆりかさん……。/俺に何か話したいことがあるんでしょ？","Yurika-san…  /You have something to tell me, right?","Portrait: !p0000!e00",""
"ゆりかさん……。/私に何か話したいことがあるんでしょ？","Yurika-san…  /You have something to tell me, right?","Portrait: !p0000!e00",""
"ゆりかさん、/忙しいんじゃないんですか？/俺が届けますよ！","Yurika-san, aren't you busy?  /I'll deliver it !","Portrait: !p0000!e00",""
"ゆりかさん、/忙しいんじゃないんですか？/私が届けますよ！","Yurika-san, aren't you busy?  /I'll deliver it !","Portrait: !p0000!e00",""
"ゆりかさん、お店の方はどうですか？/忙しくなってきました？","Yurika-san, how's the shop? /Getting busy?","Portrait: !p0000!e00",""
"ゆりかさん、どうかしたんですか？/落とし物とかですか？","Yurika-san, something wrong?  /Drop something?","Portrait: !p0000!e00",""
"ゆりかさん、どうしたんです？/そのエプロン……。/フリル……ついてますね……。","Yurika-san, what's wrong? /That apron ... /has frills ...","Portrait: !p0000!e00",""
"ゆりかさん、どこ行くんですか？","Yurika-san, where you going?","Portrait: !p0000!e00",""
"ゆりかさん、何やってるんです？","Yurika-san, what're you doing?","Portrait: !p0000!e00",""
"ゆりかさんが俺に？","Yurika-san to me?","Portrait: !p0000!e00",""
"ゆりかさんが私に？","Yurika-san to me?","Portrait: !p0000!e00",""
"ゆりかさんって、/どんな楽器が得意なんですか？","Yurika-san, what instrument are you good at?","Portrait: !p0000!e00",""
"ゆりかさんって、アキラやザキと、/よく一緒にいるんでしょ？","Yurika-san is often with Akira and Zaki, right?","Portrait: !p0000!e00",""
"ゆりかさんって、絶対音感なんでしょ？/足音で、俺が来たとか/聞き分けられたりするんですか？","Yurika-san has perfect pitch, right?  /Can you tell from footsteps that I'm coming?","Portrait: !p0000!e00",""
"ゆりかさんって、絶対音感なんでしょ？/足音で、私が来たとか/聞き分けられたりするんですか？","Yurika-san has perfect pitch, right?  /Can you tell from footsteps that I'm coming?","Portrait: !p0000!e00",""
"ゆりかさんと九郎って、/上品なところは似てるよな。","Yurika-san and Kuro /are similar in refinement.","Portrait: !p0000!e00",""
"ゆりかさんと九郎って、/上品なところは似てるわね。","Yurika-san and Kuro /are similar in refinement.","Portrait: !p0000!e00",""
"ゆりかさんと静音さんが/２人ともかぁ……。/なんだろうなぁ……","Yurika-san and Shizune-san both...  /I wonder ...","Portrait: !p0000!e00",""
"ゆりかさんと静音ちゃんが/２人ともかぁ……。/なんだろう……","Yurika-san and Shizune-chan both…  /I wonder ...","Portrait: !p0000!e00",""
"ゆりかさんと２人きりで？","Alone with Yurika-san?","Portrait: !p0000!e00",""
"ゆりかさんにのされて、/着せられたってところかしら？","Yurika-san made you wear it?","Portrait: !p0000!e00",""
"ゆりかさんにのされて、/着せられたってところか？","Yurika-san made you wear it?","Portrait: !p0000!e00",""
"ゆりかさんの髪って/ブローが大変そうですね。/どれくらい時間がかかるんですか？","Yurika-san's hair must be hard to blow-dry. /How long does it take?","Portrait: !p0000!e00",""
"ゆりかさんの髪って、キレイだなと思って。/さわりたいとか、全然思ってないですよ！/ええ、ちっともちっとも！","I thought Yurika-san's hair is beautiful. /I don't want to touch it at all !  /Not at all!","Portrait: !p0000!e00",""
"ゆりかさん！/暇だったら、俺と一緒にお店を/見て回りませんか？","Yurika-san! /If free, want to look around /shops with me?","Portrait: !p0000!e00",""
"ゆりかさん！/暇だったら、私と一緒にお店を/見て回りません？","Yurika-san! /If free, want to look around /shops with me?","Portrait: !p0000!e00",""
"ゆりかにアタイを見かけたことを/チクるんじゃないよ！/じゃあな！","Don't snitch to Yurika that you saw me! /See ya!","Portrait: !p2302!e00",""
"ゆりかのヤツ……。/あれほど、他の生徒と深くかかわるなと/いってあったのに……。","That Yurika...  /I told her not to get deeply involved with other students...","Portrait: !p1503!e00",""
"ゆりかのヤツ、目がメルヘンの世界に/いっちまってたからな……。","That Yurika's eyes went to a fairy tale world...","Portrait: !p2303!e00",""
"よいしょ、よいしょ……っと。","Huff, huff…","Portrait: !p1800!e00",""
"よいしょっと！","Huff!","Portrait: !p0500!e00",""
"よい事を聞いた。/感謝するぞ、!0。","I heard good things.  /Thanks, !0.","Portrait: !p1601!e00",""
