"japanese","english","context","notes"
"あ……、!0……。/別に、何でもないよ……。","A...  !0... /It's nothing really...","Portrait: !p1103!e00",""
"あ……そうだったな。/今は向こうの学校に通ってるんだもんな。","A... That's right.  /He goes to that school now.","Portrait: !p0000!e00",""
"あ……そうだったわね。/今は向こうの学校に通ってるんだもんね。","A... That's right.  /He goes to that school now.","Portrait: !p0000!e00",""
"あ……！/今の話、お互い夏には黙っておこうね。/ヒドイ目にあわされちゃうかも……。","A...! /Let's keep quiet from Natsu. /We might get in trouble...","Portrait: !p0000!e00",""
"あ、!0。/そんな大したことじゃないんだけど、/ちょっと困ってたの。","Ah, !0. /It's not a big deal, but,  /I was in a bit of trouble.","Portrait: !p1100!e00",""
"あ、!0か。/まぁアレ見てみろよ。","Ah, !0. /Well, look at that.","Portrait: !p0400!e00",""
"あ、!0せんぱぁい！/テニス部のみんなで、/お化け屋敷をするんですぅ。","Ah, !0-senpaaai ! /The tennis club is doing /a haunted house !","Portrait: !p2401!e00",""
"あ、!0せんぱい！/人が多くて、もみくちゃにされて/大変だから、ここで休んでるんですぅ。","Ah, !0-senpai ! /There are so many people, I got crushed, /so I'm resting here !","Portrait: !p2400!e00",""
"あ、!0ちゃん！/よかった、本当に代わってくれる？","Ah, !0! /Great, you'll really take over?","Portrait: !p2901!e00",""
"あ、!0君！/よかった、本当に代わってくれる？","Ah, !0! /Great, you'll really take over?","Portrait: !p2901!e00",""
"あ、!0！/待ってたんだよ。","Ah, !0! /I was waiting.","Portrait: !p1100!e00",""
"あ、!0！/成績トップだったんだってね。/さすがだね。","Ah, !0! /I heard you got top grades.  /Impressive.","Portrait: !p1101!e00",""
"あ、あぁ……","A-ah…","Portrait: !p0000!e00",""
"あ、ああ……、/もちろん……だよ……。","A-ah…  /of course...","Portrait: !p0000!e00",""
"あ、ああ……。","A-ah…","Portrait: !p0000!e00",""
"あ、ああ。/そ、そうだな……。","A-ah. /Y-yeah ...","Portrait: !p0401!e00",""
"あ、ああ。/そうだな……。","A-ah. /Yeah ...","Portrait: !p0401!e00",""
"あ、ああそうですね。/大人をからかっちゃあいけませんよ。/……ふぅ。","A-ah, that's right. /We shouldn't tease adults. /…Phew.","Portrait: !p1300!e00",""
"あ、あの……、/キャ……キャ……","A-um…  /Ca ... Ca...","Portrait: !p2402!e00",""
"あ、あはは……。","A-ahaha...","Portrait: !p0000!e00",""
"あ、あはは……。/そ、そうかもな……。","A-ahaha...  /Y-yeah maybe ...","Portrait: !p0000!e00",""
"あ、あはは……。/そ、そうかもね……。","A-ahaha...  /Y-yeah maybe ...","Portrait: !p0000!e00",""
"あ、あはは……。/そ、そうですか……。","A-ahaha...  /Y-yes...","Portrait: !p0000!e00",""
"あ、あはは……。/そ、そっか……。","A-ahaha...  /Y-yeah ...","Portrait: !p0000!e00",""
"あ、あはは……。/もしかして、俺の勘違いってやつ？/ロベルト、ゴメンなぁ〜〜っ！","A-ahaha...  /Maybe I misunderstood? /Roberto, sorry~~!","Portrait: !p0000!e00",""
"あ、あはは……。/もしかして、私の勘違いってやつ？/ロベルト、ゴメンねぇ〜〜っ!h","A-ahaha...  /Maybe I misunderstood? /Roberto, sorry~~  !h","Portrait: !p0000!e00",""
"あ、ありがとう、!0。/買い出しに行ってきたの。/でも、ちょっと１人で持てなかったみたい。","Ah, thanks, !0. /I went shopping. /But I couldn't carry it all alone.","Portrait: !p1101!e00",""
"あ、いや……、/小学生って……。","Ah, no…  /Elementary kids...","Portrait: !p0000!e00",""
"あ、いや、ええと……そうだ！/俺、貧血気味だから、/献血は避けなきゃいけないんです！！","Ah, no, um… right! /I'm anemic, so,  /I have to avoid blood donation! !","Portrait: !p0000!e00",""
"あ、いや、ええと……そうだ！/私、貧血気味だから、/献血は避けなきゃいけないんです！！","Ah, no, um… right! /I'm anemic, so,  /I have to avoid blood donation! !","Portrait: !p0000!e00",""
"あ、いやぁ……。/でも、俺には関係ないしね……。","Ah, well…  /But it doesn't concern me...","Portrait: !p0000!e00",""
"あ、いやぁ……。/でも、私には関係ないしね……。","Ah, well…  /But it doesn't concern me...","Portrait: !p0000!e00",""
"あ、すいません……。/調子に乗って馴れ馴れしく/したりして……。","Ah, sorry...  /I got carried away and was too familiar...","Portrait: !p0000!e00",""
"あ、すいません……。/調子に乗って馴れ馴れしく/してしまって……。","Ah, sorry...  /I got carried away and was too familiar...","Portrait: !p0000!e00",""
"あ、そうか。/普通のお祭りみたいな気分だったから、/そんな風に思わなかったな。","Ah, I see.  /It felt like a regular festival, /so I didn't think that way.","Portrait: !p0000!e00",""
"あ、そうだ……。/クッキーやらケーキやらを/もらってきてたんだ。","Ah, that's right…  /I got cookies and cake,  /and stuff.","Portrait: !p2300!e00",""
"あ、そうだ。/私、!0をキャンプファイアーに/誘おうと思って待ってたんだ。","Ah, that's right. /I was waiting to invite !0,  /to the campfire.","Portrait: !p1101!e00",""
"あ、そうだったのか？/もしかして、/起こしちゃ悪かったかな？","Ah, was that it?  /Maybe I shouldn't have,  /woken you up?","Portrait: !p0000!e00",""
"あ、そうなんですか……。/すいません。","Ah, is that so…  /Sorry.","Portrait: !p0000!e00",""
"あ、そっか！/もう１回見てくる！","Ah, got it! /I'll check again!","Portrait: !p0501!e00",""
"あ、でも……。/ダメ、ですか……？","Ah, but...  /Is it no good...?","Portrait: !p0000!e00",""
"あ、なるほどな。/そりゃそうだ。/兄貴だって努力してたもんなぁ。","Ah, I see.  /Makes sense. /My brother worked hard too.","Portrait: !p0401!e00",""
"あ、やっぱり学園祭の日でも/朝練したんだ。","Ah, you practiced even  /on festival day.","Portrait: !p0000!e00",""
"あ、ゆりかさん。/いやぁ、楽器がいっぱい置いてあったんで、/キレイだなと思って見てたんです。","Ah, Yurika-san. /There were lots of instruments,  /so I was admiring them.","Portrait: !p0000!e00",""
"あ、ゆりかさん。/楽器がいっぱい置いてあったんで、/キレイだなと思って見てたんですよ。","Ah, Yurika-san. /There were lots of instruments,  /so I was admiring them.","Portrait: !p0000!e00",""
"あ、イヤ、そういう意味で/いったんじゃないですよ！/思ったより風流だなぁって……。","Ah, no, I didn't mean /it that way !  /Just thought it was elegant...","Portrait: !p0000!e00",""
"あ、ロベルトとまりがいる。/何を話してるんだ……？","Ah, Roberto and Mari. /What are they talking about...?","Portrait: !p0000!e00",""
"あ、ロベルトとまりちゃんがいる。/何を話してるのかしら……？","Ah, Roberto and Mari-chan.  /What are they talking about...?","Portrait: !p0000!e00",""
"あ、将馬。/そんなトコロでボーッとして/どうしたの？","Ah, Shoma.  /What are you doing,  /spacing out?","Portrait: !p0000!e00",""
"あ、将馬。/何してるの？","Ah, Shoma.  /What's up?","Portrait: !p0000!e00",""
"あ、将馬。/道の真ん中で何やってるの？","Ah, Shoma.  /What are you doing there?","Portrait: !p0000!e00",""
"あ、当たり前だろ？/ボクにとっては、アメリカの方が/過ごしやすいからね。","Ah, of course.  /For me, America is,  /easier to live in.","Portrait: !p0702!e00",""
"あ、私、/これから探しに行くから！/じゃね！！","Ah, I'm going to look now ! /See ya! !","Portrait: !p0200!e00",""
"あ、英雄先生！/見に来てくれたんですね！","Ah, Shimazu-sensei! /You came to see !","Portrait: !p0000!e00",""
"あ、醍醐先輩！/たいやきを買ってきたんですよ。/醍醐先輩も食べますか？","Ah, Daigo-senpai! /I got taiyaki. /Want some, Daigo-senpai?","Portrait: !p0000!e00",""
"あ、醍醐先輩！/たいやきを買ってきたんですよ。/醍醐先輩も食べます？","Ah, Daigo-senpai! /I got taiyaki. /Want some, Daigo-senpai?","Portrait: !p0000!e00",""
"あ〜ぁ、/硬派で通した外道高校も/もうオシマイだな！","Aww,  /Gedokou High's tough image /is finished !","Portrait: !p0000!e00",""
"あ〜あ。/オイラもアレくらいモテたらなぁ。","Aww.  /I wish I was that popular.","Portrait: !p0400!e00",""
"あぁ……、困ったなぁ……。/原稿が間に合わないわ……。","Aah... I'm in trouble...  /Manuscript won't make it ...","Portrait: !p2100!e00",""
"あぁ……委員長。/今日はどうしたの？","Aah... Class Rep. /What's up today?","Portrait: !p0000!e00",""
"あぁ……委員長か。/今日はどうしたんだ？","Aah... Chairperson. /What's up today?","Portrait: !p0000!e00",""
"あぁ……恭介、/あの調査書の中身って……","Aah... Kyosuke, /about that report...","Portrait: !p0000!e00",""
"あぁ、!0か……。","Aah,  !0, huh…","Portrait: !p1000!e00",""
"あぁ、もう決まってるよ。","Aah, it's decided.","Portrait: !p0000!e00",""
"あぁ、ももか……。","Aah, Momoka...","Portrait: !p0000!e00",""
"あぁ、ゆりかさん……。","Aah, Yurika-san...","Portrait: !p0000!e00",""
"あぁ、アキラか……。","Aah, Akira, huh...","Portrait: !p0000!e00",""
"あぁ、ザキか……。","Aah, Zaki, huh…","Portrait: !p0000!e00",""
"あぁ、ランか。/サンキューな……。","Aah, Ran, huh.  /Thanks ...","Portrait: !p0000!e00",""
"あぁん？/苦手だァ！？/それでも言い訳のつもりか！","What? ! /You're bad at it? !  /Is that your excuse?!","Portrait: !p2003!e00",""
"ああ……/これといった成績が残せなかったのが、/ちょっと残念で……","Ah…  /I couldn't achieve much, /which is a bit disappointing ...","Portrait: !p0000!e00",""
"ああ……/と、とりあえず、/キャンプファイアーに行くぞ！","Ah…  /W-well anyway, /let's go to the campfire!","Portrait: !p0102!e00",""
"ああ……/楽しい時間は過ぎるのも/アッという間だよな。","Ah…  /Fun times pass,  /in the blink of an eye.","Portrait: !p0000!e00",""
"ああ……、いいよ……。","Ah… okay...","Portrait: !p0000!e00",""
"ああ……、いいよ……。/じゃあ、俺も/俺自身にご褒美ってことにするよ！","Ah… okay...  /Well then, I'll also,  /give myself a reward!","Portrait: !p0000!e00",""
"ああ……、まぁね……。","Ah… well...","Portrait: !p0000!e00",""
"ああ……。","Ah…","Portrait: !p0000!e00",""
"ああ……。/クラス全員がそれを着るんだとか、/勝手に決めちまっててねぇ。","Ah…  /The whole class decided to wear it,  /without asking me.","Portrait: !p2300!e00",""
"ああ……。/俺もお前に、話したいことがあるしな。","Ah…  /I have something I want to tell you too.","Portrait: !p0000!e00",""
"ああ……。/総番長が今年もゲド高にいるのは/ウレシイんだが……","Ah…  /I'm happy the boss is at /Gedokou again, but ...","Portrait: !p1000!e00",""
"ああ……。/見てろって、オイラの本気を/見せてやるからさ……。","Ah…  /Watch this, I'll show you, /my real power...","Portrait: !p0400!e00",""
"ああ……あれだけ頑張ったのに、/成績はイマイチだったからなぁ……","Ah… Even though I worked hard, /my results weren't great ...","Portrait: !p0000!e00",""
"ああ……それだけが気がかりなんだ。/本来はクラスの活動を/優先させるべきなんだろうけどね。","Ah… That's my only concern.  /I should prioritize class activities,  /but...","Portrait: !p0303!e00",""
"ああ……キミにお別れを/いおうと思ってね。","Ah… I wanted to say, /goodbye to you.","Portrait: !p0700!e00",""
"ああ……悪いな、将馬。","Ah… Sorry, Shoma.","Portrait: !p0000!e00",""
"ああ、!0か。/いやーちょっとな。もものヤツが/学園祭を一緒にまわろってうるさくってさ。","Ah, !0, huh.  /Well, Momo keeps bugging me, /to walk around the festival together.","Portrait: !p0402!e00",""
"ああ、!0か。/いやーちょっとな。夏がヒマなんだったら/バレー部の仕事を手伝えってうるさくって。","Ah, !0. /Natsu keeps bugging me /to help with volleyball club.","Portrait: !p0402!e00",""
"ああ、!0か。/ちょっとな。急な用事ができてしまった。/今日の夜、ここを去るよ。","Ah, !0, huh.  /Well, something urgent came up.  /I'm leaving tonight.","Portrait: !p0700!e00",""
"ああ、!0か。/ちょっとなぁ、さっきそこで似合いの/カップルが歩いてるのを見たんだけど……。","Ah, !0, huh.  /Well, I saw a nice couple, /walking around there earlier ...","Portrait: !p0400!e00",""
