"japanese","english","context","notes"
"……今夜？/何かあったの？　ロイ。","…Tonight?  /Something happen, Roy?","Portrait: !p0000!e00",""
"……今日は遊んで……、/また、明日から頑張ろう……。/お互いにな……。","…Let's have fun today…  /and work hard tomorrow ... /Both of us ...","Portrait: !p2200!e00",""
"……仕方ない。/俺が替りのモノを作ってやるから、/それを持っていけよ。","…Can't be helped.  /I'll make a replacement, /so take that.","Portrait: !p0000!e00",""
"……仕方ないわね。/私が替りのモノを作ってあげるから、/それを持っていって。","…Can't be helped.  /I'll make a replacement, /so take that.","Portrait: !p0000!e00",""
"……何か食べようと思うんだが……、/何を食べたいのか、わからないから……/考えていたんだ……。","…I want to eat something...  /but I don't know what... /so I was thinking...","Portrait: !p2200!e00",""
"……何だ……？/その合コンというのは……？","…What…? /What's this 'mixer'...?","Portrait: !p2203!e00",""
"……何だアリャ？/修一さんの追っかけか？","…What's that?  /Shuichi-san's fan?","Portrait: !p0000!e00",""
"……何も、変なことじゃないぞ……。","…It's nothing weird…","Portrait: !p2200!e00",""
"……何アレ？/修一先輩の追っかけ？","…What's that?  /Shuichi-senpai's fan?","Portrait: !p0000!e00",""
"……僕に言える事はこれだけだ。/くれぐれも食べないようにな。","…That's all I can tell you.  /Make sure you don't eat it.","Portrait: !p0303!e00",""
"……僕は……、/オマエのためになら頑張れる……、/そんな気がするんだ……。","…I...  /can work hard for you... /that's how I feel...","Portrait: !p2202!e00",""
"……僕は、人と付き合うのがヘタだ……。/それに……水泳しかない人間だぞ……。/……それでもいいのか……？","…I'm bad at dealing with people…  /Plus ... I'm just a swimmer... /…Is that okay…?","Portrait: !p2202!e00",""
"……先生……。","…Sensei…","Portrait: !p0000!e00",""
"……全部平らげると、/もれなく保健体育の点数を/１０点プラスしてやるが、それでもか？","…If you finish it all, /I'll add 10 to your P.E. grade.  /Still want to?","Portrait: !p2000!e00",""
"……出世の事かな？/そんな事、考えたこと事もないんだけど。","…About advancement?  /I've never thought about that.","Portrait: !p0000!e00",""
"……出世の事か？/そこまで心配はしてないけどな。","…About promotion?  /Not too worried about it.","Portrait: !p0000!e00",""
"……同感。","…Agreed.","Portrait: !p0000!e00",""
"……多分、少なくとも、/ソレよりはマシなものができるはずだ。/……じゃ、始めるぜ。","…Probably, at least, /I can make something better. /…Well, let's start.","Portrait: !p0000!e00",""
"……大学での練習風景を録ったビデオを/見せてやるといって……、/渡すのを忘れていたんだ……。","…I said I'd show you a video /of university practice ... /but I forgot to give it...","Portrait: !p2200!e00",""
"……奴らが口にする/「友情」とやらの力を、/私は理解する事ができなかった。","…I couldn't understand /the power of 'Affinity'  /they spoke of.","Portrait: !p1603!e00",""
"……実はね、家庭科室で作ってたケーキが/あんまりおいしそうだから……つい、ね。/ほら、だって育ち盛りだし！","…Actually, the cake in home ec /looked so good ... I couldn't help it. /I'm still growing !","Portrait: !p0201!e00",""
"……帰るっていうティファニーを、/ムリヤリ引き止める事はできないよ。","…I can't forcibly stop Tiffany,  /from going home.","Portrait: !p0000!e00",""
"……帰るっていうティファニーを、/ムリヤリ引き止める事はできないわ。","…I can't forcibly stop Tiffany,  /from going home.","Portrait: !p0000!e00",""
"……彼女がお酒を飲んでなければ、/の話ですがね。","…Assuming she hasn't /been drinking, of course.","Portrait: !p1301!e00",""
"……恋人を作るのは、/ひどく面倒くさそうだな……。/もういい……。","…Making a lover seems, /really troublesome ... /Forget it...","Portrait: !p2203!e00",""
"……我らが育った社会では、/何も珍しい事ではないのだ。","…In our society, /this is nothing unusual.","Portrait: !p1603!e00",""
"……手伝ってあげればいいじゃない。/実際ヒマなんだし。","…Just help them out. /You're actually free anyway.","Portrait: !p0000!e00",""
"……手伝ってやればいいじゃん。/実際ヒマなんだし。","…Just help them out. /You're free anyway.","Portrait: !p0000!e00",""
"……指導が足りなかったのか……？/たった１人に……１０匹も/……取られてしまった……。","…Was my instruction insufficient...? /Ten fish taken by, /just one person...","Portrait: !p2203!e00",""
"……明後日から普通の授業ですよ！/宿題を忘れないように……ね！","…Regular class in two days ! /Don't forget homework... okay !","Portrait: !p1300!e00",""
"……本当に？/なんだか悪いわね。/後でお礼をしてあげるわ。","…Really? /I feel bad.  /I'll thank you later.","Portrait: !p1401!e00",""
"……正直な話、/今日、キミと話している間も、/そんな事ばっかり考えていた。","…Honestly, /even while talking to you today, /I kept thinking about that.","Portrait: !p0300!e00",""
"……水と友達になることだな。/水の中で自由にできれば、/どこでだってできるものだ……。","…Befriend the water. /If you can move freely in it,  /you can do it anywhere ...","Portrait: !p2200!e00",""
"……水を浅く張ったプールに、/金魚を入れた……。/後でやってみるといい……楽しいぞ……。","…I put goldfish in a pool, /with shallow water ... /Try it later ... it's fun...","Portrait: !p2201!e00",""
"……水泳部のみんなのところに戻る……。/またな……。","…Going back to the swim team...  /See ya ...","Portrait: !p2201!e00",""
"……水泳部部室に/届けてやってくれないか……？","…Could you deliver this  /to the swim team room...?","Portrait: !p2200!e00",""
"……生徒会室って、なんだか怖そうな人が/出入りしてるみたいなんだけど、/一体何をやってるのかしら？","…The student council room seems  /to have scary people coming in ... /What are they doing?","Portrait: !p1803!e00",""
"……知らないな……。","…I don't know…","Portrait: !p2203!e00",""
"……確かに、!0の/言う通りなのかもしれません。","…Indeed, what  !0 says /might be true.","Portrait: !p0900!e00",""
"……私だって、/好きで家事が苦手なわけじゃないわよ。/上手くなる方法があれば……","…It's not like I'm bad at  /housework by choice. /If there's a way to improve...","Portrait: !p1403!e00",""
"……私に出来ると思う？/委員長みたいな/しっかり者になれるのかなぁ。","…Think I can do it?  /Become reliable like /the chairperson?","Portrait: !p0200!e00",""
"……私は、/この日本に信仰を広めるために来日し、/現在まで過ごしてきました。","…I came to Japan to spread faith,  /and have lived here until now.","Portrait: !p0900!e00",""
"……私は、生徒たちを支配する事で/自らの目的を成就させようとした。","…I tried to achieve my goals,  /by controlling the students.","Portrait: !p1603!e00",""
"……私はずっと、/あなたを見守っていてあげるから……。","…I'll always be, /watching over you...","Portrait: !p1401!e00",""
"……私は救急番だから、/どこか一ヶ所で待機したまま、/あちこちと動き回る事は出来ないわ。","…I'm on emergency duty, so,  /I have to stay in one place, /I can't move around.","Portrait: !p1400!e00",""
"……考えてみたんだ。/僕にも、その人のためになら頑張れると/いえるような人がいるのかを……。","…I thought about it. /Whether I have someone I can say,  /I'd work hard for...","Portrait: !p2200!e00",""
"……蚊の鳴くような声で……/クッキーを売る女生徒がいたんでな……。/かわいそうになって買ってしまった……。","…There was a girl selling cookies, /in a tiny voice... /I felt sorry for her and bought some ...","Portrait: !p2200!e00",""
"……迷惑じゃなければ、だけど……。","…If it's not a bother…","Portrait: !p1802!e00",""
"……遅刻したのは、わたくしだけです……。/……わたくし、朝が弱いものですから……。","…I'm the only one who was late...  /…I'm weak in the mornings…","Portrait: !p3203!e00",""
"……金魚すくいだ……。/金魚はいい……。","…Goldfish scooping...  /Goldfish are nice...","Portrait: !p2201!e00",""
"……金魚すくいだ。/金魚はいい……。","…Goldfish scooping.  /Goldfish are nice...","Portrait: !p2201!e00",""
"……金魚だからと……、/練習内容を甘くしすぎた……。/……もっと鍛えないとな……。","…I went too easy /because they were goldfish ... /…Need to train harder…","Portrait: !p2203!e00",""
"……闘志が湧く……。","…Fighting spirit...","Portrait: !p2200!e00",""
"……難しいな……。","…It's hard...","Portrait: !p2200!e00",""
"……頼むから、そんな顔しないでくれ。/キミに泣き顔は似合わないぜ、ベイビー？","…Please don't make that face.  /Crying doesn't suit you, baby?","Portrait: !p0701!e00",""
"……頼むから、そんな顔しないでくれ。/キミに泣き顔は似合わないぜ？","…Please don't make that face.  /Crying doesn't suit you?","Portrait: !p0701!e00",""
"……食べられそうな気がしてきました。/頑張ります、隼人先生！！","…I think I can eat it now. /I'll try, Hayato-sensei ! !","Portrait: !p0000!e00",""
"……騒がしいな……/誰だ、一体？","…It's noisy…  /Who is it?","Portrait: !p0303!e00",""
"……！！/もしかしてそれは……世間一般に/「ケーキ」と呼ばれる食品なのか！？","…! ! /Could that be... what people generally,  /call 'cake' !?","Portrait: !p0000!e00",""
"……！！/もしかしてそれは……世間一般に/「ケーキ」と呼ばれる食品なの！？","…! ! /Could that be... what people generally,  /call 'cake' !?","Portrait: !p0000!e00",""
"「……そうか。仕方ないな。/　で、出発はいつ……今から？/　また急な話だな……」","'...I see. Can't be helped. /When do we leave ... now?  /Another sudden thing ...'","Portrait: !p0700!e00",""
"「……１００円もするんだぞ……、/　持っているのか……？」って/　ももちゃんに向かっていったんですぅ！","'...It costs 100 yen…  /do you have it ...?',  /I said to Momo-chan !","Portrait: !p2403!e00",""
"「しっかり食べんと大きくならんぞい！/　ほら、大盛りじゃあ！」とかいって、/　ナントカ鍋を食べさせてくれたんですぅ。","'Eat well or you won't grow ! /Here, extra large !' he said,  /and made me eat some kind of hot pot!","Portrait: !p2402!e00",""
"「すくぅーぷぅ…すくぅーぷぅ……」って、/すすり泣く女の人の声が/たまに聞こえるんですぅ……。","'Scoop… scoop…',  /I sometimes hear a woman,  /sobbing...","Portrait: !p2402!e00",""
"「また」はないでしょう？/でも事実なんだけどね。/今年も助っ人を頼んでるし。","'Again'? Don't say that ! /But it's true. /Asking for help again this year.","Portrait: !p3301!e00",""
"「もう少し時間をくれないか……頼む。/　ＯＫ……それでいい。今夜だな。/　すまない、ああ……よろしく頼む」","'Give me a bit more time… please.  /OK ... that's fine. Tonight then.  /Sorry... take care of it.'","Portrait: !p0700!e00",""
"「フォールトになったら燃やすわよ！」","'If it's a fault, I'll burn it!'","Portrait: !p2403!e00",""
"「ミス・ジャスティス」コンテスト？/そんなものまで開催予定にあったのか。/色々やるんだなぁ……。","'Miss Justice' contest? /Was that planned too?  /You're doing all sorts of things ...","Portrait: !p0000!e00",""
"「ミス・ジャスティス」コンテスト？/そんなものまで開催予定にあったんだ。/色々やるのね……。","'Miss Justice' contest? /Was that planned too?  /You're doing all sorts of things ...","Portrait: !p0000!e00",""
"「初心に帰れ！」/オマエの燃える瞳が、/そう俺に語りかけてくるんだぜ。","'Return to your origins !'  /Your burning eyes  /tell me that.","Portrait: !p2000!e00",""
"「家庭の事情」ってやつで、/こちらに来ることになりましたからね。/まぁ、僕の希望でもありましたけど。","It was 'family circumstances',  /that brought me here.  /Well, it was also my wish.","Portrait: !p1500!e00",""
"「燃えろ！　ジャスティス学園」の/　　　　　　ファイルがありません。/　　　　　何かボタンを押してください。","'Burn ! Justice Academy' file,  /not found. /Please press any button.","Portrait: !pffff!e00",""
