"japanese","english","context","notes"
"そうそう、念のため言っておきますけど、/プライベート用の携帯は/別に持っていますからね。","Yes yes, just to be clear,/I have a separate private phone,/you know.","Portrait: !p1400!e00",""
"そうだ、!0さんは/どんな話だと思います？","Right,!0, /what story do you think?","Portrait: !p2501!e00",""
"そうだ、一緒に回らないか？/キミにエスコートしてもらえると/うれしいね。","Right, want to go around together? /I'd be happy if you escorted me.","Portrait: !p0701!e00",""
"そうだ、先生。/一緒にキャンプファイアーを/見に行きませんか？","Right, sensei. /Want to go see the campfire together?","Portrait: !p0000!e00",""
"そうだぁ！/ももちゃんがキャンプファイアーに/連れてってあげますぅ！","Right!/Momo-chan will take you,/to the campfire！","Portrait: !p2401!e00",""
"そうだな……。","Yeah…","Portrait: !p0000!e00",""
"そうだな。/あの２人って、やっぱりお互いに、/相手のことを思ってるんだよな……。","Yeah. /Those two really care about,/each other …","Portrait: !p0000!e00",""
"そうだな。/さっき、ゲド高のデカ丸いのが、/ナベ料理を売って歩いてたぞ。","Yeah. /Earlier, a big round Gedokou guy /was selling nabe dishes.","Portrait: !p0700!e00",""
"そうだな。/じゃ、食べ歩きにつきあってくれよ。","Yeah. /Well then, come eat with me.","Portrait: !p0401!e00",""
"そうだな。/エッジ、頑張ってたからな。","Yeah. /Edge was working hard.","Portrait: !p0000!e00",""
"そうだな。/サンキュ、!0。","Yeah. /Thanks, !0.","Portrait: !p0401!e00",""
"そうだな。/久しぶりの日本で、懐かしい友達にも/会えたしね。","Yeah. /Back in Japan after a while,/and met old friends.","Portrait: !p0701!e00",""
"そうだな。/俺も音楽は好きだよ。","Yeah. /I like music too.","Portrait: !p0000!e00",""
"そうだな。/初めはやっぱりロイがいなくなって、/プレッシャーを感じてたみたいだけど。","Yeah. /At first, with Roy gone, /there was pressure, but.","Portrait: !p0000!e00",""
"そうだな。/天気を操る事は、/今の私には不可能だからな。","Yeah. /Controlling weather is/impossible for me now.","Portrait: !p1601!e00",""
"そうだな。/学園祭最後のイベントなんだ。/楽しまないとな。","Yeah. /It's the festival's last event./Gotta have fun.","Portrait: !p0000!e00",""
"そうだな。/少なくとも私にとっては、/かけがえのない人だ。","Yeah. /At least to me, /they're irreplaceable.","Portrait: !p1300!e00",""
"そうだな。/後で、時間ができたら付き合ってやるぞ。","Yeah. Later,/when I have time, I'll go with you.","Portrait: !p1901!e00",""
"そうだな。/炎に照らされて、全てがオレンジ色に/染まる世界も悪くない……","Yeah. /A world turned orange/in the firelight isn't bad …","Portrait: !p0300!e00",""
"そうだな。/金券もって何買おうか迷ってるのが、/結構楽しかったりするんだよな。","Yeah. /Deciding what to buy with tickets,/is pretty fun.","Portrait: !p0000!e00",""
"そうだなぁ……","Yeah…","Portrait: !p0000!e00",""
"そうだなぁ……/みんなと何かを作り上げる体験だって、/勉強の一環じゃないかな？","Yeah…/Creating something together/is part of learning, right?","Portrait: !p0000!e00",""
"そうだなぁ……/動物の着ぐるみとかはどうかな？/可愛らしくて人気も出ると思うけど。","Yeah…/How about animal costumes? /They're cute and would be popular.","Portrait: !p0000!e00",""
"そうだなぁ……/沖田先生のサイン入りバレーボールってのは/どうかな？","Yeah… How /about Okita-sensei's signed volleyball?","Portrait: !p0000!e00",""
"そうだなぁ……/珍しいところで、/佐渡先生のマワシとかどうだ？","Yeah…/For something unusual,/Sado-sensei's mawashi?","Portrait: !p0000!e00",""
"そうだなぁ……、/委員長がひなたみたいになるには、/もっと努力しないとキツいよなぁ……。","Yeah…/For Chairperson to be like Hinata, /she needs to work harder …","Portrait: !p0000!e00",""
"そうだなぁ……。","Yeah…","Portrait: !p0000!e00",""
"そうだなぁ……。/どこがいいかな？","Yeah…/Where should we go?","Portrait: !p0000!e00",""
"そうだなぁ……やっぱ内面だろ。/外見ばっかり気をつかって/中身が空っぽってのはサイアクだからな。","Yeah… it's the inside. /Focusing only on appearance with, /empty content is the worst.","Portrait: !p0000!e00",""
"そうだなぁ……やっぱ身長かなぁ。/夏まではいかないにしても、/もう少し高ければ大人っぽく見えるだろ。","Yeah… height, I guess./Not as tall as Natsu, but,/a bit taller would look more mature.","Portrait: !p0000!e00",""
"そうだなぁ……色気、かな？/たとえば、響子先生みたいな色気があれば、/もっとイイ感じかもな。","Yeah… sex appeal, maybe?/If I had charm like Kyoko-sensei, /it'd be better.","Portrait: !p0000!e00",""
"そうだなぁ、俺は女が/高い方のがいいと思うぞ。/人それぞれだろ？　そういうのってさ。","Yeah, I think taller girls,/are better. /Everyone's different, right?","Portrait: !p0000!e00",""
"そうだなぁ、写真はよくわかんないけど/構図は平凡だし、技術もイマイチっぽい。/ていうか、こりゃダメね。","Yeah, I don't know photos, /but composition is plain, technique /lacking. This is no good.","Portrait: !p0000!e00",""
"そうだなぁ、写真はよくわかんないけど/構図は平凡だし、技術もイマイチっぽい。/ていうか、ダメだなコリャ。","Yeah, I don't know photos, /but composition is plain, technique /lacking. This is no good.","Portrait: !p0000!e00",""
"そうだな！","Yeah！","Portrait: !p0701!e00",""
"そうだな！/楽しいもんな！","Yeah！/It's fun!","Portrait: !p0000!e00",""
"そうだな！　サンキュウ、/なんか力が出てきたよ！/さすがだな、ロイ！","Yeah！ Thanks, /I feel stronger！/As expected, Roy!","Portrait: !p0000!e00",""
"そうだな！！","Yeah！！","Portrait: !p0400!e00",""
"そうだね……。","Yeah…","Portrait: !p0000!e00",""
"そうだね。/あの２人って、やっぱりお互いに、/相手のことを思ってるんだよね……。","Yeah. /Those two really care about,/each other …","Portrait: !p0000!e00",""
"そうだね。/学園祭最後のイベントなんだから、/楽しまないとね。","Yeah. /It's the festival's last event, so, /gotta have fun.","Portrait: !p0000!e00",""
"そうだね。/私もあの頃は、楽しかったな……。","Yeah. /Those times were fun for me too...","Portrait: !p1103!e00",""
"そうだね！/楽しいもんね！","Yeah！/It's fun!","Portrait: !p0000!e00",""
"そうだね！/私も楽しみにとっとこ。/それじゃあね！","Yeah！/I'm looking forward to it！/Well then！","Portrait: !p0201!e00",""
"そうだよ。/ちなみに俺だったら、将馬と一緒なら/誰が何と言おうと気にならないけどな。","That's right./If it were me, with Shoma,/I wouldn't care what anyone says.","Portrait: !p0000!e00",""
"そうだよ。/九郎は、生徒会に入りたいのか？","Right./Does Kuro want to join council?","Portrait: !p0000!e00",""
"そうだよな……。/俺にはサッカー部の仲間がいるよな。","That's right.../I have soccer club friends.","Portrait: !p0600!e00",""
"そうだよね……。/そう、思ったりするときも/あるもんね……。","That's right.../Sometimes I think that too …","Portrait: !p1100!e00",""
"そうだよね！/!0の為に、/たっくさんケーキ作ってあげなくちゃ！","That's right!/For !0's sake, /I have to make lots of cake！","Portrait: !p0201!e00",""
"そうだ！　アンタ、ゆりかと/多少なりと付き合いがあるんだろ？/なんとかしてくれ！","Right! You have some relationship, /with Yurika, right?/Do something!","Portrait: !p2301!e00",""
"そうでしょう？/私も、徹夜して「てるてる坊主」を/たくさん作った甲斐があったわ。","Right?/I stayed up making lots of/teru teru bozu, and it paid off.","Portrait: !p1800!e00",""
"そうでしょ！/私も後で、何か食べようかな。","Right!/I'll eat something later too.","Portrait: !p1801!e00",""
"そうですか……。/……その人って、いい人ですか？","Is that so…/…Is that person nice?","Portrait: !p0000!e00",""
"そうですか……。/そうですね。","Is that so…/Yes.","Portrait: !p2500!e00",""
"そうですか……。/ちゃんと、しっぽまでアンコが/入ってるし、結構おいしいですよ。","Is that so…/The tail has filling too,/and it's pretty tasty.","Portrait: !p0000!e00",""
"そうですか……。/では少し練習してみましょう。/突きを出しますから避けてみてください。","Is that so…/Let's practice. /I'll punch, try to dodge.","Portrait: !p1300!e00",""
"そうですか……。/でも、次の機会にまた頑張れば/いいじゃありませんか。","Is that so…/But you can work hard, /next time, right?","Portrait: !p2500!e00",""
"そうですか……。/とりあえず、気にするほどでもないとは/思っていますがね。","Is that so…/For now, I don't think it's, /worth worrying about.","Portrait: !p1500!e00",""
"そうですか……。/私の料理にレパートリーが増えると/思ったのですが……残念です。","Is that so…/I thought my cooking would expand, /but... disappointing.","Portrait: !p1303!e00",""
"そうですか……しかし、/自分の思い通りの結果を出すというのは、/元来難しいものです。","Is that so… however,/getting the results you want, /is inherently difficult.","Portrait: !p0900!e00",""
"そうですか……？/先輩とご一緒できなくて残念だなとでも/思っていたんですよ。きっと。","Is that so…? /I was thinking it's a shame /I can't be with senpai.","Portrait: !p1502!e00",""
"そうですか！　それはよかった。/では早速、恒例の募金集めに/参りましょう！！","Is that so！ That's good. /Let's start the usual /fundraising！！","Portrait: !p0901!e00",""
"そうですか？/ああ、それはきっと/ケーキの香りでしょう。","Is that so? /Ah, that must be, /the cake's aroma.","Portrait: !p1300!e00",""
"そうですか？/もっとも、ザキさんはアキラさんのことを/気にしてばかりいらっしゃいますけど。","Is that so? /Although Zaki-san is always, /worried about Akira-san.","Portrait: !p2500!e00",""
"そうですか？/よかった！","Is that so? /Great！","Portrait: !p0000!e00",""
"そうですか？　毎日、食べれたらナァって/いっただけですよ。/あ、先生ひょっとして……？","Is that so? I just said, /I wish I could eat it every day./Ah, sensei, perhaps...?","Portrait: !p0000!e00",""
"そうですね……/まだまだ高校生活が続くって思ってたけど、/もう半分終わったんだな……","Yes... I thought high school life would /continue, but, half is already over …","Portrait: !p0000!e00",""
"そうですね……/まだまだ高校生活が続くって思ってたけど、/もう半分終わっちゃったんだ……","Yes... I thought high school life would /continue, but, half is already over …","Portrait: !p0000!e00",""
"そうですね……/クラスの展示かな？/一応、全部見てまわるつもりだし……。","Yes.../the class exhibit maybe?/I plan to see everything …","Portrait: !p0000!e00",""
"そうですね……。","Yes...","Portrait: !p0000!e00",""
