"japanese","english","context","notes"
"!c04『レベルアップ　根性』!c07の/カード効果が切れた！","!c04'Level Up GUTS' !c07card effect expired!","Portrait: !pffff!e00",""
"!c04『レベルアップ　潜在能力』!c07　!c05５ターン有効!c07/使うと５ターンの間、/!c03潜在能力!c07を５プラスします","!c04'Level Up Potential'!c07 !c055 turns valid !c07！/For 5 turns,/+5 to !c03Potential !c07","Portrait: !pffff!e00",""
"!c04『レベルアップ　潜在能力』!c07の/カードを使った！","Used !c04'Level Up Potential'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルアップ　潜在能力』!c07の/カードを手に入れた！","Got !c04'Level Up Potential'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルアップ　潜在能力』!c07の/カード効果が切れた！","!c04'Level Up Potential'!c07 card effect/expired!","Portrait: !pffff!e00",""
"!c04『レベルアップ　知力』!c07　!c05５ターン有効!c07/使うと５ターンの間、/!c03知力!c07を５プラスします","!c04'Level Up INT'!c07 !c055 turns valid !c07！/For 5 turns,/+5 to !c03INT !c07","Portrait: !pffff!e00",""
"!c04『レベルアップ　知力』!c07の/カードを使った！","Used !c04'Level Up INT'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルアップ　知力』!c07の/カードを手に入れた！","Got !c04'Level Up INT'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルアップ　知力』!c07の/カード効果が切れた！","!c04'Level Up INT'!c07 card effect expired!","Portrait: !pffff!e00",""
"!c04『レベルアップ　防御力』!c07　!c05５ターン有効!c07/使うと５ターンの間、/!c03防御力!c07を５プラスします","!c04'Level Up DEF'!c07 !c055 turns valid !c07！/For 5 turns,/+5 to !c03DEF !c07","Portrait: !pffff!e00",""
"!c04『レベルアップ　防御力』!c07の/カードを使った！","Used !c04'Level Up DEF'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルアップ　防御力』!c07の/カードを手に入れた！","Got !c04'Level Up DEF'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルアップ　防御力』!c07の/カード効果が切れた！","!c04'Level Up DEF'!c07 card effect expired!","Portrait: !pffff!e00",""
"!c04『レベルダウン　体力』!c07　!c05４ターン有効!c07/使うと４ターンの間、指定したプレイヤーの/!c03体力!c07を４マイナスします","!c04'Level Down HP' !c07!c054 turns valid !c07！/For 4 turns, target player's, /!c03HP !c07-4","Portrait: !pffff!e00",""
"!c04『レベルダウン　体力』!c07の/カードを使った！","Used !c04'Level Down HP' !c07card！","Portrait: !pffff!e00",""
"!c04『レベルダウン　体力』!c07の/カードを手に入れた！","Got !c04'Level Down HP' !c07card！","Portrait: !pffff!e00",""
"!c04『レベルダウン　体力』!c07の/カード効果が切れた！","!c04'Level Down HP' !c07card effect expired!","Portrait: !pffff!e00",""
"!c04『レベルダウン　攻撃力』!c07　!c05４ターン有効!c07/使うと４ターンの間、指定したプレイヤーの/!c03攻撃力!c07を４マイナスします","!c04'Level Down ATK'!c07 !c054 turns valid !c07！/For 4 turns, target player's, /!c03ATK !c07-4","Portrait: !pffff!e00",""
"!c04『レベルダウン　攻撃力』!c07の/カードを使った！","Used !c04'Level Down ATK'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルダウン　攻撃力』!c07の/カードを手に入れた！","Got !c04'Level Down ATK'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルダウン　攻撃力』!c07の/カード効果が切れた！","!c04'Level Down ATK'!c07 card effect expired!","Portrait: !pffff!e00",""
"!c04『レベルダウン　根性』!c07　!c05４ターン有効!c07/使うと４ターンの間、指定したプレイヤーの/!c03根性!c07を４マイナスします","!c04'Level Down GUTS' !c07!c054 turns valid !c07！/For 4 turns, target player's, /!c03GUTS !c07-4","Portrait: !pffff!e00",""
"!c04『レベルダウン　根性』!c07の/カードを使った！","Used !c04'Level Down GUTS' !c07card！","Portrait: !pffff!e00",""
"!c04『レベルダウン　根性』!c07の/カードを手に入れた！","Got !c04'Level Down GUTS' !c07card！","Portrait: !pffff!e00",""
"!c04『レベルダウン　根性』!c07の/カード効果が切れた！","!c04'Level Down GUTS' !c07card effect expired!","Portrait: !pffff!e00",""
"!c04『レベルダウン　潜在能力』!c07　!c05４ターン有効!c07/使うと４ターンの間、指定したプレイヤーの/!c03潜在能力!c07を４マイナスします","!c04'Level Down Potential'!c07 !c054 turns valid !c07！/For 4 turns, target player's, /!c03Potential !c07-4","Portrait: !pffff!e00",""
"!c04『レベルダウン　潜在能力』!c07の/カードを使った！","Used !c04'Level Down Potential'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルダウン　潜在能力』!c07の/カードを手に入れた！","Got !c04'Level Down Potential'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルダウン　潜在能力』!c07の/カード効果が切れた！","!c04'Level Down Potential'!c07 card effect/expired!","Portrait: !pffff!e00",""
"!c04『レベルダウン　知力』!c07　!c05４ターン有効!c07/使うと４ターンの間、指定したプレイヤーの/!c03知力!c07を４マイナスします","!c04'Level Down INT'!c07 !c054 turns valid !c07！/For 4 turns, target player's, /!c03INT !c07-4","Portrait: !pffff!e00",""
"!c04『レベルダウン　知力』!c07の/カードを使った！","Used !c04'Level Down INT'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルダウン　知力』!c07の/カードを手に入れた！","Got !c04'Level Down INT'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルダウン　知力』!c07の/カード効果が切れた！","!c04'Level Down INT'!c07 card effect expired!","Portrait: !pffff!e00",""
"!c04『レベルダウン　防御力』!c07　!c05４ターン有効!c07/使うと４ターンの間、指定したプレイヤーの/!c03防御力!c07を４マイナスします","!c04'Level Down DEF'!c07 !c054 turns valid !c07！/For 4 turns, target player's, /!c03DEF !c07-4","Portrait: !pffff!e00",""
"!c04『レベルダウン　防御力』!c07の/カードを使った！","Used !c04'Level Down DEF'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルダウン　防御力』!c07の/カードを手に入れた！","Got !c04'Level Down DEF'!c07 card！","Portrait: !pffff!e00",""
"!c04『レベルダウン　防御力』!c07の/カード効果が切れた！","!c04'Level Down DEF'!c07 card effect expired!","Portrait: !pffff!e00",""
"!c04『ワープ　グラウンド北』!c07/使うと指定したプレイヤーやジャスキャラを/!c01グラウンド北エリア!c07のどこかに移動させます","!c04'Warp North Grounds' !c07, /Moves target player or Justice /character to somewhere in !c01North /Grounds !c07","Portrait: !pffff!e00",""
"!c04『ワープ　グラウンド北』!c07の/カードを使った！","Used !c04'Warp North Grounds'!c07 card！","Portrait: !pffff!e00",""
"!c04『ワープ　グラウンド北』!c07の/カードを手に入れた！","Got !c04'Warp North Grounds'!c07 card！","Portrait: !pffff!e00",""
"!c04『ワープ　グラウンド南』!c07/使うと指定したプレイヤーやジャスキャラを/!c01グラウンド南エリア!c07のどこかに移動させます","!c04'Warp South Grounds' !c07, /Moves target player or Justice /character to somewhere in !c01South /Grounds !c07","Portrait: !pffff!e00",""
"!c04『ワープ　グラウンド南』!c07の/カードを使った！","Used !c04'Warp South Grounds'!c07 card！","Portrait: !pffff!e00",""
"!c04『ワープ　グラウンド南』!c07の/カードを手に入れた！","Got !c04'Warp South Grounds'!c07 card！","Portrait: !pffff!e00",""
"!c04『ワープ　プール』!c07/使うと指定したプレイヤーやジャスキャラを/!c01プールエリア!c07のどこかに移動させます","!c04'Warp Pool' !c07, /Moves target player or Justice /character to somewhere in !c01Pool Area !c07","Portrait: !pffff!e00",""
"!c04『ワープ　プール』!c07のカードを使った！","Used !c04'Warp Pool' !c07card！","Portrait: !pffff!e00",""
"!c04『ワープ　プール』!c07のカードを手に入れた！","Got !c04'Warp Pool' !c07card！","Portrait: !pffff!e00",""
"!c04『ワープ　体育館』!c07/使うと指定したプレイヤーやジャスキャラを/!c01体育館エリア!c07のどこかに移動させます","!c04'Warp Gym' !c07, /Moves target player or Justice /character to somewhere in !c01Gym Area !c07","Portrait: !pffff!e00",""
"!c04『ワープ　体育館』!c07のカードを使った！","Used !c04'Warp Gym'!c07 card！","Portrait: !pffff!e00",""
"!c04『ワープ　体育館』!c07のカードを手に入れた！","Got !c04'Warp Gym'!c07 card！","Portrait: !pffff!e00",""
"!c04『ワープ　屋上』!c07/使うと指定したプレイヤーやジャスキャラを/!c01屋上エリア!c07のどこかに移動させます","!c04'Warp Rooftop' !c07, /Moves target player or Justice /character to somewhere in !c01Rooftop !c07","Portrait: !pffff!e00",""
"!c04『ワープ　屋上』!c07のカードを使った！","Used !c04'Warp Rooftop'!c07 card！","Portrait: !pffff!e00",""
"!c04『ワープ　屋上』!c07のカードを手に入れた！","Got !c04'Warp Rooftop'!c07 card！","Portrait: !pffff!e00",""
"!c04『ワープ　部室棟』!c07/使うと指定したプレイヤーやジャスキャラを/!c01部室棟エリア!c07のどこかに移動させます","!c04'Warp Club Bldg' !c07/Moves target player or char/to !c01Club Building!c07 area","Portrait: !pffff!e00",""
"!c04『ワープ　部室棟』!c07のカードを使った！","Used !c04'Warp Club Building' !c07card！","Portrait: !pffff!e00",""
"!c04『ワープ　部室棟』!c07のカードを手に入れた！","Got !c04'Warp Club Building' !c07card！","Portrait: !pffff!e00",""
"!c04『ワープ　１Ｆ』!c07/使うと指定したプレイヤーやジャスキャラを/!c01１Ｆエリア!c07のどこかに移動させます","!c04'Warp 1F' !c07, /Moves target player or Justice /character to somewhere in !c011F !c07","Portrait: !pffff!e00",""
"!c04『ワープ　１Ｆ』!c07のカードを使った！","Used !c04'Warp 1F' !c07card！","Portrait: !pffff!e00",""
"!c04『ワープ　１Ｆ』!c07のカードを手に入れた！","Got !c04'Warp 1F' !c07card！","Portrait: !pffff!e00",""
"!c04『ワープ　２Ｆ』!c07/使うと指定したプレイヤーやジャスキャラを/!c01２Ｆエリア!c07のどこかに移動させます","!c04'Warp 2F' !c07, /Moves target player or Justice /character to somewhere in !c012F !c07","Portrait: !pffff!e00",""
"!c04『ワープ　２Ｆ』!c07のカードを使った！","Used !c04'Warp 2F' !c07card！","Portrait: !pffff!e00",""
"!c04『ワープ　２Ｆ』!c07のカードを手に入れた！","Got !c04'Warp 2F' !c07card！","Portrait: !pffff!e00",""
"!c04『ワープ　３Ｆ』!c07/使うと指定したプレイヤーやジャスキャラを/!c01３Ｆエリア!c07のどこかに移動させます","!c04'Warp 3F' !c07, /Moves target player or Justice /character to somewhere in !c013F !c07","Portrait: !pffff!e00",""
"!c04『ワープ　３Ｆ』!c07のカードを使った！","Used !c04'Warp 3F' !c07card！","Portrait: !pffff!e00",""
"!c04『ワープ　３Ｆ』!c07のカードを手に入れた！","Got !c04'Warp 3F' !c07card！","Portrait: !pffff!e00",""
"!c04『一方通行』!c07　!c05５ターン有効!c07/使うと今いるマスを指定の方向にしか/移動できないようにします","!c04'One-Way' !c07!c055 turns valid !c07！/Current space can only be exited /in one direction","Portrait: !pffff!e00",""
"!c04『一方通行』!c07のカードを使った！","Used !c04'One-Way' !c07card！","Portrait: !pffff!e00",""
"!c04『一方通行』!c07のカードを手に入れた！","Got !c04'One-Way' !c07card！","Portrait: !pffff!e00",""
"!c04『一方通行』!c07のカード効果が切れた/マスの一方通行が解除された","!c04'One-Way' !c07effect ended /One-way restriction lifted","Portrait: !pffff!e00",""
"!c04『上機嫌』!c07/使うと指定した不機嫌なジャスキャラの/!c04機嫌!c07を直すことができます","!c04'Good Mood' !c07, /Fixes a Justice character's /!c04mood !c07","Portrait: !pffff!e00",""
"!c04『上機嫌』!c07のカードを使った！","Used !c04'Good Mood' !c07card！","Portrait: !pffff!e00",""
"!c04『上機嫌』!c07のカードを手に入れた！","Got !c04'Good Mood' !c07card！","Portrait: !pffff!e00",""
"!c04『不機嫌』!c07/使うと指定したジャスキャラを/!c01不機嫌!c07にすることができます","!c04'Moody' !c07, /Makes target Justice character /!c01moody !c07","Portrait: !pffff!e00",""
"!c04『不機嫌』!c07のカードを使った！","Used !c04'Grumpy' !c07card！","Portrait: !pffff!e00",""
"!c04『不機嫌』!c07のカードを手に入れた！","Got !c04'Grumpy' !c07card！","Portrait: !pffff!e00",""
"!c04『全開ダッシュ』!c07に変更します","Change to !c04'Full Speed' !c07","Color-coded menu/UI text",""
