"japanese","english","context","notes"
"!c07　!c05５ターン有効!c07/使うと５ターンの間、/!c03攻撃力!c07を５プラスします","!c075 turns valid !c07, /For 5 turns,/+5 to !c03ATK !c07","Color-coded menu/UI text",""
"!c07　!c05５ターン有効!c07/使うと５ターンの間、/!c03根性!c07を５プラスします","!c075 turns valid !c07, /For 5 turns,/+5 to !c03GUTS !c07","Color-coded menu/UI text",""
"!c07　!c05５ターン有効!c07/使うと５ターンの間、/!c03潜在能力!c07を５プラスします","!c075 turns valid !c07, /For 5 turns,/+5 to !c03Potential !c07","Color-coded menu/UI text",""
"!c07　!c05５ターン有効!c07/使うと５ターンの間、/!c03知力!c07を５プラスします","!c075 turns valid !c07, /For 5 turns,/+5 to !c03INT !c07","Color-coded menu/UI text",""
"!c07　!c05５ターン有効!c07/使うと５ターンの間、/!c03防御力!c07を５プラスします","!c075 turns valid !c07, /For 5 turns,/+5 to !c03DEF !c07","Color-coded menu/UI text",""
"!c07　＋　!c04ＣＰＵ１体!c07の対戦よ！","!c07+ !c041 CPU !c07battle！","Color-coded menu/UI text",""
"!c07　＋　!c04ＣＰＵ２体!c07の対戦よ！","!c07+ !c042 CPUs!c07 battle！","Color-coded menu/UI text",""
"!c07　＋　!c04ＣＰＵ３体!c07の対戦よ！","!c07+ !c043 CPUs!c07 battle！","Color-coded menu/UI text",""
"!c07が/手に入ります","Get !c07","Color-coded menu/UI text",""
"!c07がもらえるチェックポイントマス。/!c04カード!c07がもらえるマス。/必殺技がもらえるマスなどがあるわ。","Checkpoint spaces give!c07. /Some spaces give !c04cards !c07. /Some give special moves.","Color-coded menu/UI text",""
"!c07が上がると、歩いてる時にぶつかって/イベントが発生することもあるわよ。/!c00友好度!c07はステータス画面で確認してね。","When it!c07 rises, you may /bump into them walking./Check !c00Affinity !c07on status.","Color-coded menu/UI text",""
"!c07が完全に回復した！","!c07fully recovered!","Color-coded menu/UI text",""
"!c07が手に入ります","Get !c07","Color-coded menu/UI text",""
"!c07が手に入ると、/それだけでポイントゲット。/その!c01単位!c07が!c01ビンゴ表!c07にあれば、","Getting !c07earns points. /If that !c01credit !c07is on/your !c01Bingo Board !c07,","Color-coded menu/UI text",""
"!c07が高い状態で、一位になれば、/ちょっといいエンディングが見れるかも……/ここから先は内緒ね。","With high!c07 and first place,/you might see a better ending…/That's all I can say.","Color-coded menu/UI text",""
"!c07じゃ、さっそくゲームを始めるわね","Well then, let's start the game","Portrait: !p1800!e00",""
"!c07それじゃ、!c02ＥＤＩＴキャラ!c07の作り方について/説明するわね。","Well then, I'll explain how to make, /!c02EDIT characters!c07.","Portrait: !p1800!e00",""
"!c07それじゃ、!c03ジャスキャラ!c07について/説明するわね。","Well then, I'll explain /!c03Justice characters !c07.","Portrait: !p1800!e00",""
"!c07それじゃ、このゲームの/概要について説明するわね。","Well then, I'll explain,/this game's overview.","Portrait: !p1800!e00",""
"!c07それじゃ、ゲームの流れについて/説明するわね。","Well then, I'll explain,/how the game flows.","Portrait: !p1800!e00",""
"!c07それじゃ、戦闘について説明するわね。","Well then, I'll explain /about battles.","Portrait: !p1800!e00",""
"!c07それじゃ、ＭＡＰの説明をするわね。","Well then, I'll explain,/the MAP.","Portrait: !p1800!e00",""
"!c07と同じマスに止まると、/イベントが発生するわ。/イベントの内容に応じて!c00友好度!c07が上がるわ。","Land on their space !c07to/trigger events. !c00Affinity !c07/rises based on the event.","Color-coded menu/UI text",""
