"japanese","english","context","notes"
"さすが！　外道高校の漢（オトコ）だな！/女の子のお願いを/断わったりしないもんな！","As expected！ A Gedokou man!/You don't turn down, /girls' requests！","Portrait: !p0000!e00",""
"さすが！　外道高校の漢（オトコ）だね！/女の子のお願いを/断わったりしないもんね！","As expected！ A Gedokou man!/You don't turn down, /girls' requests！","Portrait: !p0000!e00",""
"させないわ！","No chance！","Portrait: !p1103!e00",""
"さっき、ももちゃんは金魚すくいをしに/プールまでいったんですぅ！/そしたら……","Momo-chan went to the pool/for goldfish scooping！/And then…","Portrait: !p2403!e00",""
"さっき、パシフィックの生徒が店に来てよ。/ドルで支払っていったんだ。/オレは本物のドル札なんて、初めて見たぜ！","Pacific students came to the shop. /They paid in dollars./I've never seen real dollar bills!","Portrait: !p1000!e00",""
"さっき、聖女の生徒が店に来てたんだがよ、/やっぱ違うよなぁ……。","Earlier, Seijun students came, /but they're different...","Portrait: !p1000!e00",""
"さっき、購買部のバザーで買ったんですぅ！/いいでしょ！　このワンピースぅ！/サイズもピッタリですぅ！","I bought it at the school store bazaar/earlier! Nice, right! This dress!/The size is perfect!","Portrait: !p2401!e00",""
"さっきいってたみたいに、みんなは上品で/自分はそうじゃないとかっていう、/変な劣等感を持ってたりさ。","Like I said, everyone's refined /and I'm not, so I have this weird /inferiority complex.","Portrait: !p0000!e00",""
"さっきの音は、/ももがガラスを割った音なんだろ？","That sound earlier,/Momo broke glass, right?","Portrait: !p0000!e00",""
"さっきの音は、ももちゃんが/ガラスを割った音なんでしょ？","That sound was /Momo-chan breaking glass, right?","Portrait: !p0000!e00",""
"さっきまで、聖純女学院の生徒に、/ケーキの作り方をアドバイス/していたモノでね。","I was advising Seijun Girls' students, /on how to make cake, /until just now.","Portrait: !p1301!e00",""
"さっきチームのヤツらが来てたんだ。","The team members came earlier.","Portrait: !p2300!e00",""
"さっき向こうで、/クレープもらったんですぅ!h","I got a crepe over there earlier!h","Portrait: !p2401!e00",""
"さて、そろそろクラスにも/顔を出さないとねぇ。/じゃあ、アタイはここで。","Well, I should show my face/to the class soon. /I'll be here then.","Portrait: !p2300!e00",""
"さて、僕も「ひと働き」してきますよ。/今日は動きやすい日ですからね。/いろいろと……。","I'll go do some 'work' too./Today's good for movement. /Various things …","Portrait: !p1500!e00",""
"さて、帰りましょ……。","Well, let's go home…","Portrait: !p0000!e00",""
"さて、帰るとするか……。","Well, let's go home…","Portrait: !p0000!e00",""
"さて、決勝は/!0と!1の対戦よ！","Now, finals are /!0 vs!1！","Portrait: !p1800!e00",""
"さてと、/いまごろみんなは/キャンプファイアーか。","Well…/guess everyone's/at the campfire now.","Portrait: !p0000!e00",""
"さてと、/いまごろみんなは/キャンプファイアーね……。","Well then, /everyone's at/the campfire now...","Portrait: !p0000!e00",""
"さてと、そろそろ/お客さんが増えてきたみたいね。/戻ってアタシも手伝わなきゃ！","Well then, customers seem to be, /increasing. /I need to go back and help！","Portrait: !p0500!e00",""
"さてと、そろそろ行きましょ。","Well then, let's go soon.","Portrait: !p0000!e00",""
"さてと、そろそろ行こうぜ。","Well then, let's go soon.","Portrait: !p0000!e00",""
"さゆり先輩が付きっ切りで指導して/くださったし、アタシなりに/一生懸命練習してきたつもりよ。","Sayuri-senpai gave me dedicated /guidance, and, I practiced hard, /in my own way.","Portrait: !p0502!e00",""
"さようなら……。","Goodbye...","Portrait: !p2503!e00",""
"さらに!0の!c04ＨＰ!c07が!1回復した！","!0's !c04HP !c07recovered by/!1 ！","Portrait: !pffff!e00",""
"さらに、追加ポイント。/そして!c01単位!c07が集まって、!c01ビンゴ表!c07で/ビンゴがそろうとさらにボーナスよ。","Also, bonus points. /When !c01Credits !c07form bingo on !c01Bingo Board /!c07, even more bonuses.","Portrait: !p1800!e00",""
"さわさわ……/（うんうん）","Rustle rustle…/nod nod","Portrait: !p0000!e00",""
"さわさわ……/（ほほう）","Rustle rustle… (hmm)","Portrait: !p0000!e00",""
"し、してないもん！/もう……、/ビックリしちゃったじゃない……。","I-I didn't！/Geez …/you surprised me …","Portrait: !p1102!e00",""
"しかし、今回は他にも仕事があってね……。/どちらにしても、そんなに長くは/いられないんだ。","However, I have other work this time…/Either way, I can't stay, /that long.","Portrait: !p0700!e00",""
"しかし、俺の戦いは始まったばかりだ！/総番長を目指して/暴れまくってやるぜ！","However, my fight has just begun!/I'll aim for boss and,/go wild！","Portrait: !p0000!e00",""
"しかし、学園祭というのはいいですねぇ。/学校全体が活気に溢れている。","However, festivals are nice. /The whole school is full of energy.","Portrait: !p1301!e00",""
"しかたねぇな……/じゃあオレはコイツを持っていくぜ。/それじゃな！！","Can't be helped…/Well then, I'll take this. /See ya！！","Portrait: !p0101!e00",""
"しかたねぇな……/何なら今ここで/輸血してもらえばどうだ？","Can't be helped…/How about a transfusion /right here?","Portrait: !p2001!e00",""
"しかも最後はロベルトに勝ったんだぜ？/へへ、あいつモデルガン集めが/趣味のクセに全然あたんないんでやンの。","Plus I beat Roberto in the end./Hehe, that guy collects guns as a /hobby, but can't hit anything.","Portrait: !p0401!e00",""
"しっかし、恭介の奴も真面目だよな。/こんな日ぐらい息抜きすりゃいいのによ。/調査だ見回りだって、キバりすぎだぜ。","But Kyosuke is serious./He should relax on days like this. /Too intense with investigations.","Portrait: !p0100!e00",""
"しっかし、恭介も本当に忙しいよな。/それじゃあまりクラスの方にも/顔を出せないんじゃないか？","But Kyosuke is really busy. /Then he can't show his face/to the class much, right?","Portrait: !p0000!e00",""
"しっかし、恭介も本当に忙しいよね。/それじゃあまりクラスの方にも/顔を出せないんじゃない？","But Kyosuke is really busy. /Then he can't show his face/to the class much, right?","Portrait: !p0000!e00",""
"しっかり稼いできたら？","Go earn some cash.","Portrait: !p0000!e00",""
"してる！　今も！","I am！ Now!","Portrait: !p0000!e00",""
"しばらくしたら、/俺は、修行の旅に出ることにする。","After a while,/I'll go on a training journey.","Portrait: !p1900!e00",""
"しまった……沖田先生の顔をみてたら/つい本気で殴ってしまいました……。/大丈夫ですか、先生！！","Oh no… when I saw Okita-sensei's face, /I hit him for real …/Are you okay, sensei！！","Portrait: !p1300!e00",""
"しゃ、写真になんか撮って、/どうすんだい……？","W-what'll you do/taking photos…?","Portrait: !p2303!e00",""
"しゃあねェな！/オレがキャンプファイアーに/連れてってやっから、元気出せよ！","Too bad!/I'll take you to the campfire, /so cheer up！","Portrait: !p1001!e00",""
"しゃべり方とかさ、やっぱ上品なんだよな！/オレのしゃべり方まで、/お上品になっちまったぜ！","The way they talk is refined!/Even my way of talking,/became refined!","Portrait: !p1001!e00",""
"しょうがないですねぇ。/俺も手伝いますよ。","Can't be helped. /I'll help too.","Portrait: !p0000!e00",""
"しょうがないですねぇ。/私も手伝いますよ。","Can't be helped. /I'll help too.","Portrait: !p0000!e00",""
"しょうがないなぁ……。/見て見ぬふりはできないし、/手伝ってあげるわよ、バツ。","Can't be helped…/I can't ignore it, so, /I'll help you, Batsu.","Portrait: !p0000!e00",""
"しょうがないなぁ……。/見て見ぬふりはできないし、/手伝ってやるよ、バツ。","Can't be helped…/I can't ignore it, so, /I'll help you, Batsu.","Portrait: !p0000!e00",""
"しょうがない奴らもいるなぁ……/判った。/本を運ぶのを手伝ってやるよ。","There are hopeless people…/Got it. /I'll help carry the books.","Portrait: !p0000!e00",""
"しょうがない奴らもいるわね……/判ったわ。/本を運ぶのを手伝ってあげる。","There are hopeless people…/Got it. /I'll help carry the books.","Portrait: !p0000!e00",""
"じ、実は、クラスの出し物で喫茶店を/やることになってるんだが、/その衣装がだな……","A-actually, our class is doing a cafe, /for our event, but,/the costume...","Portrait: !p2300!e00",""
"じゃ……、/一緒にキャンプファイアーに/行ってもらえませんか？","Then…/could you go to the campfire, /with me?","Portrait: !p0000!e00",""
"じゃ……お前、/今から修理するつもりか？/……これを？","Then… you're going to, /fix it now?/…This?","Portrait: !p0000!e00",""
"じゃ……アナタ、/今から修理するつもり？/……これを？","Then… you're going to, /fix it now?/…This?","Portrait: !p0000!e00",""
"じゃ、あとはマスの効果について、/ざっと説明するわ。","Well then, I'll briefly explain,/space effects.","Portrait: !p1800!e00",""
"じゃ、がんばってね！","Do your best！","Portrait: !p1801!e00",""
"じゃ、このゲームの勝利条件について/説明するわね。","I'll explain /the victory conditions.","Portrait: !p1800!e00",""
"じゃ、この本を図書室に/もっていけばいいのよね？/よぉし、任せといて！","So take this book to the library,/right? Alright, leave it to me！","Portrait: !p0000!e00",""
"じゃ、この本を図書室に/もっていけばいいんだな？/よし、任せとけ！","Take this book to the library, right?/Alright, leave it to me！","Portrait: !p0000!e00",""
"じゃ、じゃあ……、/ちょっと聞いてもいい？","W-well then…/could I ask something?","Portrait: !p2102!e00",""
"じゃ、じゃあ……、/どうすんだよ！","W-well then…/what do we do！","Portrait: !p1003!e00",""
"じゃ、じゃあ……、/ワタシ、急いでるから！","W-well then…/I'm in a hurry!","Portrait: !p2101!e00",""
"じゃ、じゃあ……、/使いこなせるようになるコツとかでも/いいですから！","W-well then…/even tips on how to use it, /would be fine！","Portrait: !p0000!e00",""
"じゃ、じゃあ、/サッカー部のみんなにも知らせてくる！/また後でな！","W-well, /I'll tell the soccer club！/See you later!","Portrait: !p0602!e00",""
"じゃ、じゃあ、/先に行って、ちょっと待ってて！/見せたいものがあるの！","W-well, /go ahead and wait！/I have something to show！","Portrait: !p1101!e00",""
"じゃ、そのスパイク……。","Well, those spikes…","Portrait: !p0000!e00",""
"じゃ、とりあえず/キャンプファイアーに行きましょうか。/私がついていてあげるから。","Well then, let's go to the campfire, /for now./I'll go with you.","Portrait: !p1400!e00",""
"じゃ、また募金をやってみたらどうだ？/これだけ大勢の人が来てるんだから、/相当な金額が集まるんじゃないか？","How about doing donations again?/With this many people, /you could collect quite a bit?","Portrait: !p0000!e00",""
"じゃ、また募金をやってみたらどう？/これだけ大勢の人が来てるんだから、/相当な金額が集まるんじゃないかしら？","How about doing donations again?/With this many people, /you could collect quite a bit?","Portrait: !p0000!e00",""
"じゃ、よろしく頼むな。/まったくウチの１年は……。/あとで叱ってやる！","Well, please handle it. /Our first-years.../I'll scold them later!","Portrait: !p0400!e00",""
"じゃ、バツは/お母さんを手伝ってあげたら？/クラスの方は私が何とかしておくから。","Well then, Batsu,/how about helping your mom?/I'll handle the class.","Portrait: !p0000!e00",""
"じゃ、バツは/お母さんを手伝ってこいよ。/クラスの方は俺が何とかしておくから。","Well then, Batsu,/go help your mom./I'll handle the class.","Portrait: !p0000!e00",""
"じゃ、ミーと踊って/気分を入れ替えマショー！/そうすれば明日はハッピーね！！","Dance with Mee /to change your mood！/Then tomorrow will be happy!！","Portrait: !p0801!e00",""
"じゃ、今からフォークダンスに行こうぜ！/他のやつらに、俺たちカップルを/見せつけておかないとな！","Let's go to the folk dance!/We need to show off /our couple status！","Portrait: !p0000!e00",""
"じゃ、今からフォークダンスに行こっか！/他のやつらに、私たちの仲を/見せつけておかないとね！","Let's go to the folk dance!/We need to show off /our relationship！","Portrait: !p0000!e00",""
"じゃ、俺もバツと一緒に行きます！/是非とも手伝わせて下さい！","Well then, I'll go with Batsu too!/Please let me help！","Portrait: !p0000!e00",""
"じゃ、失礼するよ、/!0。/またあとでな！","Well, excuse me, /!0. /See you later!","Portrait: !p0700!e00",""
"じゃ、早速それでイキマショ〜。/!0、アドバイス感謝しマスね！","Let's go with that！/!0, thanks for the advice！","Portrait: !p0801!e00",""
