"japanese","english","context","notes"
"（ふーん……。/　何かこだわってるみたいだな……。/　アキラ、何かあったのかな……？）","(...hmm...  /seems fixated on something ... /Akira, something happen...?)","Portrait: !p0000!e00",""
"（ふーん……。/　何かこだわってるみたいね……。/　アキラ、何かあったのかな……？）","(...hmm...  /seems fixated on something ... /Akira, something happen...?)","Portrait: !p0000!e00",""
"（ふーん……）","(...hmm...)","Portrait: !p0000!e00",""
"（ふーん、/　以前に何かあったみたいだな……）","(...hmm,  /something happened before...)","Portrait: !p0000!e00",""
"（ふーん、以前に何かあったみたいね……）","(...hmm, something happened before…)","Portrait: !p0000!e00",""
"（ふーん。/　何の用事だか知らないけど、/　九郎も忙しいのね）","(...hmm.  /don't know what business, but, /Kuro is busy too)","Portrait: !p0000!e00",""
"（ふーん。/　何の用事だか知らないけど、/　九郎も忙しいんだな）","(...hmm.  /don't know what business, but, /Kuro is busy too)","Portrait: !p0000!e00",""
"（ふーん。/　真剣な話みたいだな。/　そうだなぁ……）","(...hmm.  /seems serious. /yes...)","Portrait: !p0000!e00",""
"（ふーん。/　真剣な話みたいね。/　そうねぇ……）","(...hmm.  /seems serious. /yes...)","Portrait: !p0000!e00",""
"（へぇ……、ゆりかさんも静音さんも/　本当にスゴイ人たちなんだな……。/　俺もがんばらないとな！）","(...wow... Yurika-san and Shizune-san,  /are really amazing ... /I need to work hard too !)","Portrait: !p0000!e00",""
"（へぇ……、ゆりかさんも静音ちゃんも/　本当にスゴイ人たちなんだなぁ……。/　私もがんばらないと！）","(...wow... Yurika-san and Shizune-chan, /are really amazing ... /I need to work hard too !)","Portrait: !p0000!e00",""
"（へぇ……。/　あの醍醐先輩がねぇ……）","(...wow...  /that Daigo-senpai...)","Portrait: !p0000!e00",""
"（へぇ……。/　さすが醍醐先輩の妹だな）","(...wow.../as expected of Daigo-senpai's sis)","Portrait: !p0000!e00",""
"（へぇ……。/　さすが醍醐先輩の妹ね）","(...wow.../as expected of Daigo-senpai's sis)","Portrait: !p0000!e00",""
"（へぇ……けっこう律義なんだ……）","(...wow... quite honest...)","Portrait: !p0000!e00",""
"（へぇ……さすがだな。/　じゃ、あまり邪魔をしないでおこう）","(...wow... as expected. /well, won't disturb)","Portrait: !p0000!e00",""
"（へぇ……さすがね。/　じゃ、あまり邪魔をしないでおこっと）","(...wow... as expected. /well, won't disturb)","Portrait: !p0000!e00",""
"（へぇ、さすがだな。/　俺もああいう親切がさりげなく/　できるようにならなきゃな）","(...wow, as expected. /I need to be able to /do that kind of kindness casually)","Portrait: !p0000!e00",""
"（へぇ、さすがね。/　私もああいう親切がさりげなく/　できるようにならなきゃ）","(...wow, impressive.  /I need to do /that kind of kindness casually)","Portrait: !p0000!e00",""
"（へぇ、陰でも努力してるのね。/　……幾つ作ったのかは、/　怖くて聞けないけど……）","(...wow, working hard behind the scenes.  /…how many made, /too scared to ask...)","Portrait: !p0000!e00",""
"（へぇ、陰でも努力してるんだな。/　……幾つ作ったのかは、/　怖くて聞けないけど……）","(...wow, working hard behind the scenes.  /…how many made, /too scared to ask...)","Portrait: !p0000!e00",""
"（へへ……、ラッキー！）","(...hehe… lucky!)","Portrait: !p0000!e00",""
"（へ？/　流さん、たいやき食べたこと/　なかったんだ……）","(...huh?  /Nagare-san never,  /ate taiyaki...)","Portrait: !p0000!e00",""
"（へ？/　流先輩、たいやき食べたこと/　なかったんだ……）","(...huh?  /Nagare-senpai never, /ate taiyaki...)","Portrait: !p0000!e00",""
"（ほんの……？）","(...just…?)","Portrait: !p0000!e00",""
"（まぁ、アキラがそういうなら/　気にしなくてもいいのかもしれないけど、/　ちょっと心配になったよ……）","(...well, if Akira says so, /maybe fine not to worry, but,  /got a bit worried...)","Portrait: !p0000!e00",""
"（む、無視された……。/　それより、何だ……今の独り言は……？/　一体、金魚に何をしたんだ……流さん）","(...i-ignored...  /what was that muttering...?  /what'd you do to the goldfish, Nagare-san)","Portrait: !p0000!e00",""
"（む、無視されたわ……。/　それより、何……今の独り言は……？/　一体、金魚に何をしたの……流先輩……）","(...i-ignored...  /what was that muttering...?  /what'd you do to the goldfish, Nagare-senpai ...)","Portrait: !p0000!e00",""
"（も、もしかして……寝てるのか！？/　……こんなところで？/　ど、どうしよう？）","(...m-maybe... sleeping !?  /…here?  /wh-what to do?)","Portrait: !p0000!e00",""
"（も、もしかして……寝てるの！？/　……こんなところで？/　ど、どうしよう？）","(...m-maybe... sleeping !?  /…here?  /wh-what to do?)","Portrait: !p0000!e00",""
"（もう、何よ……。/　せっかく考えて答えてあげたのに。/　それにしても、九郎って変わってるわね）","(...really, what…  /thought hard and answered, but ... /Kuro is strange)","Portrait: !p0000!e00",""
"（もぉ〜っ、わけのわからない話ね！/　何か悪い事でも/　するつもりなのかしら……？）","(...really, incomprehensible talk ! /planning something bad ...?)","Portrait: !p0000!e00",""
"（ものすごく落ち込んでたな……/　でも、俺にはどうしようもないよ……）","(...really down...  /but I can't do anything...)","Portrait: !p0000!e00",""
"（ものすごく落ち込んでたな……/　でも、私にはどうしようもないわよ……）","(...really down...  /but I can't do anything...)","Portrait: !p0000!e00",""
"（もみくちゃにされる/　最大の理由が/　抜けてるような気がするな……）","(...reason for being, /crushed, /seems missing...)","Portrait: !p0000!e00",""
"（もみくちゃにされる/　最大の理由が/　抜けてるような気がするわ……）","(...reason for being, /crushed, /seems missing...)","Portrait: !p0000!e00",""
"（やった！/　醍醐先輩とキャンプファイアーに/　行けるかも！）","(...did it! /might go to campfire,  /with Daigo-senpai !)","Portrait: !p0000!e00",""
"（やった！！/　キャンプファイアーが楽しみだな。/　予定が入りませんように……）","(...did it! ! /looking forward to campfire. /hope no plans...)","Portrait: !p0000!e00",""
"（やった！！/　キャンプファイアーが楽しみだわ。/　予定が入りませんように……）","(...did it! ! /looking forward to campfire. /hope no plans...)","Portrait: !p0000!e00",""
"（やっぱり……）","(...I knew it...)","Portrait: !p0000!e00",""
"（やれやれ……。/　なんだか、ももちゃんに/　うまく乗せられた感じね）","(...oh well...  /somehow got, /tricked by Momo-chan)","Portrait: !p0000!e00",""
"（やれやれ……。/　なんだか、ももに/　うまく乗せられた感じだな）","(...oh well...  /somehow got, /tricked by Momo)","Portrait: !p0000!e00",""
"（ゆりかさん、静音さんと話してると/　楽しそうだな。/　音楽友達かぁ、そういうのもいいよな）","(...Yurika-san and Shizune-san talking, /looks fun. /music friends, that's nice)","Portrait: !p0000!e00",""
"（ゆりかさん、静音ちゃんと話してると/　楽しそうだな。/　音楽友達かぁ、そういうのもいいよね）","(...Yurika-san and Shizune-chan talking,  /looks fun. /music friends, that's nice)","Portrait: !p0000!e00",""
"（ゆりかさんが怒るなんて……。/　まぁ、いいか。/　また今度、謝っておこう）","(...Yurika-san getting angry…  /well fine. /I'll apologize next time)","Portrait: !p0000!e00",""
"（ゆりかさんが怒るなんて……。/　まぁ、いいか。/　また今度、謝っておこっと）","(...Yurika-san getting angry…  /well fine. /I'll apologize next time)","Portrait: !p0000!e00",""
"（ゆりかさんと九郎……。/　２人の間には、何があるのかしら……）","(...Yurika-san and Kuro...  /what's between them...)","Portrait: !p0000!e00",""
"（ゆりかさんと九郎……。/　２人の間には、何があるんだ……？）","(...Yurika-san and Kuro...  /what's between them...?)","Portrait: !p0000!e00",""
"（ゆりかさんに迷惑かけちゃったな。/　しまったなぁ……）","(...caused trouble for Yurika-san.  /oh no...)","Portrait: !p0000!e00",""
"（ゆりかさんの個人授業かぁ……。/　いいよな、それって！）","(...Yurika-san's private lesson...  /nice!)","Portrait: !p0000!e00",""
"（ゆりかさんの個人授業かぁ……。/　いいよね、それって！）","(...Yurika-san's private lesson...  /nice!)","Portrait: !p0000!e00",""
"（ゆりかさんは、/　本当に音楽が好きなんだなぁ）","(...Yurika-san, /really loves music)","Portrait: !p0000!e00",""
"（よかった……/　あれだけ喜んでもらえれば、/　考えた甲斐があったな……）","(...good…  /that happy,  /worth thinking about ...)","Portrait: !p0000!e00",""
"（よかった……/　あれだけ喜んでもらえれば、/　考えた甲斐があったわ……）","(...good…  /that happy,  /worth thinking about ...)","Portrait: !p0000!e00",""
"（よかった……/　いつもの笑顔を取り戻したな……）","(...good…  /got usual smile back ...)","Portrait: !p0000!e00",""
"（よかった……/　いつもの笑顔を取り戻したわ……）","(...good…  /got usual smile back ...)","Portrait: !p0000!e00",""
"（よかった……/　恭介の役に立ったみたいだ……）","(...good…  /seems to have helped Kyosuke ...)","Portrait: !p0000!e00",""
"（よかった……/　恭介の役に立ったみたいだわ……）","(...good…  /seems to have helped Kyosuke ...)","Portrait: !p0000!e00",""
"（よかった……、/　いつもの委員長に戻ったみたいだ）","(...good…  /seems like usual Chairperson)","Portrait: !p0000!e00",""
"（よかった……、/　いつもの委員長に戻ったみたい）","(...good…  /seems like usual Chairperson)","Portrait: !p0000!e00",""
"（よかった……。/　いつものアキラの笑顔に戻ったな）","(...good…  /back to usual Akira smile)","Portrait: !p0000!e00",""
"（よかった……。/　いつものアキラの笑顔に戻ったよ）","(...good…  /back to usual Akira smile)","Portrait: !p0000!e00",""
"（よかった……いつものボーマンに/　戻ったみたいだな……）","(...good… seems back,  /to usual Bowman...)","Portrait: !p0000!e00",""
"（よかった……いつものボーマンに/　戻ったみたいね……）","(...good… seems back,  /to usual Bowman...)","Portrait: !p0000!e00",""
"（わかってるなら、俺に聞くなよなぁ……）","(...if you know, don't ask me...)","Portrait: !p0000!e00",""
"（わかってるなら、私に聞かないでよ……）","(...if you know, don't ask me...)","Portrait: !p0000!e00",""
"（わわわっ！！/　そんな大きな声出さないで！/　俺にも世間体というものが！）","(...wa wa wa! ! /don't shout so loud !  /I have reputation too !)","Portrait: !p0000!e00",""
"（わわわっ！！/　そんな大きな声出さないで！/　私にも世間体というものが！）","(...wa wa wa! ! /don't shout so loud !  /I have reputation too !)","Portrait: !p0000!e00",""
"（ん？/　あの父娘を見てたのか……な？）","(...huh?/watching that father-daughter...?)","Portrait: !p0000!e00",""
"（アキラがうらやましいな……。/　醍醐先輩と一緒に/　暮らせるんだもんな……）","(...envious of Akira…  /can live,  /with Daigo-senpai...)","Portrait: !p0000!e00",""
"（アタタ……。腰打ったわ、腰……。/　そ、そんなに怒らなくても/　いいんじゃないかなぁ……）","(...ow… hit my back…  /d-don't need to get, /that angry ...)","Portrait: !p0000!e00",""
"（アッ……/　もう少しよく考えて/　答えた方がよかったかな……）","(...ah…  /should have thought more,  /before answering ...)","Portrait: !p0000!e00",""
"（アッ、雹さん……/　俺に期待してくれてたのか……）","(...ah, Hail-san…/were you expecting from me…)","Portrait: !p0000!e00",""
"（アッ、雹クン……/　私に期待してくれてたのか……）","(...ah, Hail-kun…/were you expecting from me…)","Portrait: !p0000!e00",""
"（ウェップ…………バツ、/　お前には悪いけど、/　やっぱりあれは売り物じゃないぜ……）","(...wepp… Batsu, /sorry, but,  /that's not for sale...)","Portrait: !p0000!e00",""
"（ウェップ…………バツ、/　アナタには悪いけど、/　やっぱりあれは売り物じゃないわ……）","(...wepp… Batsu, /sorry, but,  /that's not for sale...)","Portrait: !p0000!e00",""
"（エサ？/　流さんのおやつとかじゃなくて？）","(...food? /not Nagare-san's snack?)","Portrait: !p0000!e00",""
"（エサ？/　流先輩のおやつとかじゃなくて？）","(...food? /not Nagare-senpai's snack?)","Portrait: !p0000!e00",""
