"japanese","english","context","notes"
"プレイモードセレクト画面に戻ります。/　　　　/　　　　　何かボタンを押してください。","Returning to play mode select screen. /、 /Press any button.","Portrait: !pffff!e00",""
"プロレスねぇ……。/僕はそういう暑苦しいイベントは、/遠慮したいですね。","Pro wrestling …/I'd rather skip such intense events.","Portrait: !p1500!e00",""
"プロレス同好会の/エキジビジョンマッチなんてどうだ？/グラウンドでやるみたいだぞ。","How about wrestling club's/exhibition match?/On the grounds.","Portrait: !p0000!e00",""
"プロレス同好会の/エキジビジョンマッチなんてどう？/グラウンドでやるみたいよ。","How about wrestling club's/exhibition match?/On the grounds.","Portrait: !p0000!e00",""
"プールサイドで喫茶店とかですか？/涼しげで、今日みたいな天気なら、/人気が出そうですけど……。","A cafe by the pool?、 /Cool, and with weather like today, it'd be popular …","Portrait: !p0000!e00",""
"ヘェ、ロイって鉄砲撃ったことが/あるんだ……でもココのは、/そんな本格的な射撃じゃないと思うぞ。","Wow, Roy has shot guns…/but here it's not that serious shooting, I think.","Portrait: !p0000!e00",""
"ヘェ、ロイって鉄砲撃ったことが/あるんだ……でもココのは、/そんな本格的な射撃じゃないと思うよ。","Wow, Roy has shot guns…/but here it's not that serious shooting, I think.","Portrait: !p0000!e00",""
"ヘッ、バカいうなよ。/このオレがそんなヤワなわけねぇだろ！","Tch, don't be stupid. /I'm not that weak！","Portrait: !p0101!e00",""
"ホ、ホントですか！/いいですよ、俺は……。/流さんとなら……。","R-really！/I'm fine …/with Nagare-san…","Portrait: !p0000!e00",""
"ホ、ホントですか！/いいですよ、私は……。/流先輩となら……。","R-really！/I'm fine …/with Nagare-senpai …","Portrait: !p0000!e00",""
"ホゥ……なるほど。/それは確かに興味深い。","Hmm … I see. /That's interesting.","Portrait: !p1600!e00",""
"ホラ……、ちゃんと炎を見て……。/僕と一緒にいたいんですよね……？","Look… watch the flames …/You want to be with me, right…?","Portrait: !p1502!e00",""
"ホラ、オマエ用のチョーカーだ。","Look, a choker for you.","Portrait: !p1002!e00",""
"ホラ、友達の紹介で、女の子と/遊びに行ったりとかするでしょ？/それのことですよ？","Look, friends introduce you to girls to hang out, right?、/That's what I mean?","Portrait: !p0000!e00",""
"ホント……、/僕の「モノ」にしたいくらいね……。","Really…/I want to make you 'mine'…","Portrait: !p1502!e00",""
"ホント、/楽しい時間は過ぎるのも/アッという間よね。","Really, /fun times pass in a flash.","Portrait: !p0000!e00",""
"ホント、そうよね……でも、/どうしてあんなに落ちついた人の息子が、/バツみたいな熱血根性少年なんだろ？","Really… but why is such a calm person's son、/a hot-blooded boy like Batsu?","Portrait: !p0000!e00",""
"ホント、ランちゃんのようなオテンバを/彼女に持つ男の子は、尊敬に値するわね。/くすくすくす……って、ん？","Really, boys with energetic girlfriends like Ran-chan deserve respect./Hehehe … huh?","Portrait: !p0000!e00",""
"ホントぉ……！？","Really…！?","Portrait: !p2400!e00",""
"ホントか！？/よぉし、じゃあ二人で頑張ろうぜ！","Really！? /Alright, let's work hard together！","Portrait: !p0101!e00",""
"ホントだ。/ちょっと風流な感じでいいよな。","Really. /A bit elegant is nice.","Portrait: !p0000!e00",""
"ホントだわ。/ちょっと風流な感じでいいわね。","Really. /A bit elegant is nice.","Portrait: !p0000!e00",""
"ホントですかぁ!h/やったぁ！","Really！/Yes！","Portrait: !p2401!e00",""
"ホントですか？/それじゃあ……","Really?、 /Then …","Portrait: !p0000!e00",""
"ホントに……/これこそキャンプファイアーって/感じですよね。","Really…/this is what a campfire feels like.","Portrait: !p0000!e00",""
"ホントにな。/こんなに天気がいいと、/打撃練習がしたくなるぜ！","Really. /With weather this nice,/I want batting practice！","Portrait: !p0400!e00",""
"ホントにもらっていいのか？","Can I really take it?","Portrait: !p0000!e00",""
"ホントにもらっていいの？","Can I really take it?","Portrait: !p0000!e00",""
"ホントにホントに、/ガラスなんて割ってないですよぉ！","Really really,/I didn't break any glass!","Portrait: !p2403!e00",""
"ホントは、/重量を生かしたキョーレツな一撃で/相手のドタマをですねぇ……","Actually, /a powerful blow using weight to the opponent's head…","Portrait: !p2401!e00",""
"ホントは、もっとこっちに/来られればいいんだが、/なかなか時間がなくてね。","Actually, I'd like to come here more, but、 /time is tight.","Portrait: !p0700!e00",""
"ホントは、シルバーを使いたいところだが、/そうもいかねェんでな。/今回は木製だ。","Actually, I'd like to use silver, but /can't do that. /This time it's wooden.","Portrait: !p1000!e00",""
"ホントは、金魚が欲しかったんだけどな。/まぁ今日のトコロは、/ロベルトに勝ったことでヨシとするか。","Actually, I wanted goldfish, but、/well, for today, /I'll take winning against Roberto.","Portrait: !p0400!e00",""
"ホント！？","Really！?","Portrait: !p0200!e00",""
"ホント？/じゃあ、お願いしちゃおっかな。/応援団の部室に届けてね！","Really?、 /Then I'll ask. /Deliver it to the cheer squad room!","Portrait: !p1101!e00",""
"ボクがいない間に、なんだかボーマンの/雰囲気が変わったな。","While I was gone, Bowman's atmosphere changed.","Portrait: !p0700!e00",""
"ボクが悩むとすれば……そう、/キュートな女性を口説く時くらい……だな。","If I were to worry… yes, /when flirting with cute girls…","Portrait: !p0700!e00",""
"ボクが悩むとすれば……そう、/目の前のキュートな女性を、/どうやって口説くか……だな。","If I were to worry… yes, /how to flirt with the cute girl in front of me …","Portrait: !p0700!e00",""
"ボクはこの一年で、多少の力と/引き替えに責任を負ったんだ……。/それを果たさないとな……。","This year, I gained some power/in exchange for responsibility …/I must fulfill it…","Portrait: !p0700!e00",""
"ボクはもうここの生徒じゃないからね。/気楽なモノさ。/……少しうらやましい気もするけどな。","I'm not a student here anymore. /It's carefree. /...A bit envious though.","Portrait: !p0701!e00",""
"ボクもやりたかったが、/残念だな。/去年は楽しかったからね。","I wanted to do it too,/but unfortunately. /Last year was fun.","Portrait: !p0700!e00",""
"ボクもジャパンのコトは勉強したからね。/で、『アメリカン晴れ』は、/どんな天気のコトをいうんだい？","I studied Japan too./So what kind of weather is 'American clear'?","Portrait: !p0701!e00",""
"ボクも手伝ってやろうかと思ってな。/さぁ、なんでもこのボクに相談してくれ！/何でも解決してやるぞ。","I thought I'd help too. /Well then, consult me about anything!/I'll solve anything.","Portrait: !p0701!e00",""
"ボクシングは私にとって、/自己の鍛練に他ならないのですから。","Boxing is nothing but、 /self-training for me.","Portrait: !p0900!e00",""
"ボーッとなんぞしとらんわい……。/考えごとをしとったんじゃ。","I'm not spacing out …/I was thinking.","Portrait: !p1200!e00",""
"ボードゲームの途中経過を/セーブします","Saving board game progress","Portrait: !pffff!e00",""
"ボードゲーム用の名前を登録してね！","Register a name for the board game！","Portrait: !p0100!e00",""
"ボーナスゲット！/さらに!c01単位ポイント＋!0！!c07","Bonus get!/Plus !c01Credit Points + !0！　!c07","Portrait: !pffff!e00",""
"ボーマン……","Bowman…","Portrait: !p0000!e00",""
"ボーマン……/どうしたの、こんな所に一人で。","Bowman…/What's wrong, alone here?","Portrait: !p0000!e00",""
"ボーマン……/どうしたんだ、こんな所に一人で。","Bowman…/What's wrong, alone here?","Portrait: !p0000!e00",""
"ボーマン……他人に奉仕する為に、/自分を犠牲にしなきゃ/ならないっていうわけじゃないわよ？","Bowman… you don't have to、/sacrifice yourself to serve others?","Portrait: !p0000!e00",""
"ボーマン……他人に奉仕する為に、/自分を犠牲にしなきゃ/ならないっていうわけじゃないんだぜ？","Bowman… you don't have to、/sacrifice yourself to serve others?","Portrait: !p0000!e00",""
"ボーマン、/ずいぶん急いでるみたいだけど、/何かあったのか？","Bowman, you seem in a hurry,/did something happen?","Portrait: !p0000!e00",""
"ボーマン、/ずいぶん急いでるみたいだけど、/何かあったの？","Bowman, you seem in a hurry,/did something happen?","Portrait: !p0000!e00",""
"ボーマンから/!c02届け物『未返却の本』!c07をあずかった/!c01図書室!c07に届けよう！","Received delivery 'Unreturned Book' from Bowman、 /deliver to Library!","Portrait: !pffff!e00",""
"ボーマンって、/ボクシングの腕はものすごいのに、/どうして正式にクラブに入らないの？","Bowman is amazing at boxing, but、/why doesn't he join the club officially?","Portrait: !p0000!e00",""
"ボーマンって、/ボクシングの腕はものすごいのに、/どうして正式にクラブに入らないんだ？","Bowman is amazing at boxing, but、/why doesn't he join the club officially?","Portrait: !p0000!e00",""
"ボーマンと委員長ってさ、/似たもの同士って感じだよね。/なんか、委員長気質っていうのかなぁ。","Bowman and Chairperson seem similar./Maybe it's a chairperson temperament.","Portrait: !p0000!e00",""
"ボーマンと委員長ってさ、/似たもの同士って感じよね。/なんか、委員長気質っていうのかなぁ。","Bowman and Chairperson seem similar./Maybe it's a chairperson temperament.","Portrait: !p0000!e00",""
"ボーマンに、寄付するって/いってたんだが渡すのを忘れていた。","I said I'd donate to Bowman, but forgot to give it.","Portrait: !p0701!e00",""
"ボーマンのツープラトン技/!c03『Ｗパワーバスター』!c07を覚えた！","Learned Bowman's Two-Platoon technique、/'W Power Buster'!","Portrait: !pffff!e00",""
"ボーマンの話を聞くと、/俺たちの見えない面が見えてくるから、/いい勉強になるよ。","Listening to Bowman shows us unseen sides,/so it's good learning.","Portrait: !p0000!e00",""
"ボーマンの話を聞くと、/私たちの見えない面が見えてくるから、/いい勉強になるわね。","Listening to Bowman shows us unseen sides,/so it's good learning.","Portrait: !p0000!e00",""
"ボーマンは、/どんな所を見て回ってるの？","What places is Bowman looking around?","Portrait: !p0000!e00",""
"ボーマンは、/どんな所を見て回ってるんだ？","What places is Bowman looking around?","Portrait: !p0000!e00",""
