"japanese","english","context","notes"
"で、どう？/ティファニーとは一年前から/少しは進展があったの？","So how is it?、/Have you made any progress with Tiffany、/since a year ago?","Portrait: !p0000!e00",""
"で、アンタは何の用だい！？","So what do you want!?","Portrait: !p2303!e00",""
"で、逃げ回ってる最中に/こうしてアンタと出くわしたってわけさ。","While running away,　/I happened to run into you.","Portrait: !p2300!e00",""
"でええぇえぇぇぇいいいい！！","Yeeesss!!","Portrait: !p0000!e00",""
"できることは、/してあげたいじゃない……。","I want to do、/what I can...","Portrait: !p0000!e00",""
"できることは、/してあげたいじゃないか……。","I want to do、/what I can...","Portrait: !p0000!e00",""
"でしょう？/どんなに教材の通りにやってみても、/脚から火なんて出ないもの。","Right?、/No matter how you follow the textbook,　/fire won't come from your legs.","Portrait: !p1803!e00",""
"でしょ！/バツや恭介や、ランちゃんや委員長……/みんな生き生きしてたもんね。","Right!　/Batsu, Kyosuke, Ran-chan, Chairperson...　/everyone was lively.","Portrait: !p0200!e00",""
"でしょ？/……私も、ひなたさんみたいに/要領良くなりたいなぁ……。","Right?、/...I want to be efficient、/like Hinata-san...","Portrait: !p1803!e00",""
"ですが、/人の心を支配するやり方としては、/安易だと思いますがね。","However, as a way to control people's hearts,　/I think it's too easy.","Portrait: !p1500!e00",""
"ですが、あなたとなら/その勇気が持てそうです……。","However, with you、/I think I can have that courage...","Portrait: !p2502!e00",""
"ですが、これから私の話を聞くことで、/!0さんに、ご迷惑が/かかることだってありえるのです……。","However, listening to my story might、/cause trouble for　!0...","Portrait: !p2503!e00",""
"ですが、そういったおつもりで/私を誘ってくださっているのなら、/ご一緒できません……。","However, if you're inviting me、/with that intention,　/I can't go with you...","Portrait: !p2503!e00",""
"ですが、ただ今は……、/こうして……","However, right now...　/like this...","Portrait: !p2502!e00",""
"ですが、今の私には/これ以上、踏み出す勇気がありません。/ごめんなさい……。","However, I don't have the courage、/to go further now.　/Sorry...","Portrait: !p2503!e00",""
"ですが、私は!0さんに/ふさわしい女性ではないのです。/どうか、私のことはもう忘れてください。","However, I'm not a woman、/worthy of　!0.　/Please forget about me.","Portrait: !p2503!e00",""
"ですが、私は私に出来る「何か」を/探してみる事にします。/それでは……","However, I'll search for、/something I can do.　/Well then...","Portrait: !p0900!e00",""
"でね、その落ち込んだ女の子の前には、/その子を気遣ってくれる/別の人があらわれたの。","Then, before that depressed girl appeared、/someone else who cared about her.","Portrait: !p0503!e00",""
"では、いくぞ！！/忌野流……鍛錬術！","Well then, let's go!!　/Ino-style... training technique!","Portrait: !p1700!e00",""
"では、お待ちかね！/単位ポイントの順位を見てみましょう！","Well then, as promised!　/Let's see the Credit Point rankings!","Portrait: !p1800!e00",""
"では、こずえ君、/これを出展するのは止めときます。/それじゃ……。","Well then, Kozue-kun,　/I'll stop displaying this.　/Well then...","Portrait: !p1300!e00",""
"では、これから/私とキャンプファイアーに/ご一緒していただけませんか？","Well then, would you go to the campfire、/with me?","Portrait: !p2500!e00",""
"では、ご自分だけで頑張ってください。/それでは、失礼します。","Well then, do your best on your own.　/Well then, excuse me.","Portrait: !p1500!e00",""
"では、今からフォークダンスを/踊りに行きましょう！","Well then, let's go dance the folk dance now!","Portrait: !p0901!e00",""
"では、優勝ボーナスをあげるわ！/取れなかった!c05ビンゴボーナス!c07が、/どれか一つもらえるわよ！！","Well then, here's the victory bonus!　/You can get one of the !c05Bingo Bonuses !c07 you didn't get!!","Portrait: !p1800!e00",""
"では、先輩、/また後で……。","Well then, senpai,　/see you later...","Portrait: !p1500!e00",""
"では、先輩をお誘いすることにしますよ。/キャンプファイアーにね。/先輩には、そこがお似合いのようだ。","Well then, I'll invite senpai.　/To the campfire.　/That place seems to suit senpai.","Portrait: !p1502!e00",""
"では、用があるので/僕はこれで失礼しますよ。","Well then, I have business, so、/I'll be going.","Portrait: !p1500!e00",""
"でも……","But...","Portrait: !p0000!e00",""
"でも……/成績が思うように伸びなくて……","But...　/my results didn't improve as I hoped...","Portrait: !p0000!e00",""
"でも……。","But...","Portrait: !p0000!e00",""
"でも……なんだか恥ずかしいじゃない。/年下の、それも生徒に習うなんて。","But... isn't it embarrassing?、/Learning from someone younger, and a student too.","Portrait: !p1403!e00",""
"でも……今、ミーは迷ってマス。/予定通りステイツに帰るか、/それとも……。","But... right now, Mee is conflicted.　/Return to the States as planned, or...","Portrait: !p0803!e00",""
"でも……支配だけじゃ、/人を束縛する事はできても、/導く事はできないわ。","But... with just control,　/you can bind people, but、/you can't guide them.","Portrait: !p0000!e00",""
"でも……支配だけじゃ、/人を束縛する事はできても、/導く事はできませんよ。","But... with just control,　/you can bind people, but、/you can't guide them.","Portrait: !p0000!e00",""
"でも、/それはバツたちに否定された……","But、/that was denied by Batsu and the others...","Portrait: !p0000!e00",""
"でも、/やっぱり得手不得手が/あるのは仕方ないですよ。","But、/having strengths and weaknesses、/can't be helped.","Portrait: !p0000!e00",""
"でも、/具体的に何になりゃいいのかは/まだ見当もつかねぇけどよ。","But、/I still have no idea、/what I should become.","Portrait: !p0101!e00",""
"でも、/無理に作らなくていいと思いますよ。","But、/I don't think you need to force it.","Portrait: !p0000!e00",""
"でも、いくら九郎でも、/雹さんがいる間は、/生徒会長にはなれないな。","But no matter how good Kuro is,　/while Hail-san is here,　/he can't become student council president.","Portrait: !p0000!e00",""
"でも、いくら九郎でも、/雹クンがいる間は、/生徒会長にはなれないわね。","But no matter how good Kuro is,　/while Hail-kun is here,　/he can't become student council president.","Portrait: !p0000!e00",""
"でも、こうしてケガが治った今、/やっぱりキーパーとして、/俺は世界を目指したい。","But now that my injury is healed,　/I want to aim for the world、/as a keeper.","Portrait: !p0600!e00",""
"でも、こうして来る人に差し上げていて、/お店は大丈夫なのかしら？/フフフ……。","But giving these to people who come,　/is the shop okay?、/Hehehe...","Portrait: !p2501!e00",""
"でも、これを修理するのは/俺たちじゃ無理だよ。","But fixing this、/is impossible for us.","Portrait: !p0000!e00",""
"でも、これを修理するのは/私たちじゃ無理だわ。","But fixing this、/is impossible for us.","Portrait: !p0000!e00",""
"でも、そうすると/気がついたら、/もう卒業ってことになっちゃうのかな。","But if I do that, before I know it,　/I'll be graduating.","Portrait: !p0000!e00",""
"でも、それじゃあ、/ゆりかさんに迷惑が……。","But then、/it'll trouble Yurika-san...","Portrait: !p0000!e00",""
"でも、そんなものかもね。","But maybe that's how it is.","Portrait: !p0500!e00",""
"でも、そんな大きなのも楽しいね！/今度、作ってあげよっか？","But big ones are fun too!　/Want me to make one next time?","Portrait: !p0501!e00",""
"でも、ちょうど良かったわ！/アタシ、今休憩中で暇なんだ。/お誘いにのっちゃおうかな！","But perfect timing!　/I'm on break and free.　/I'll take you up on that!","Portrait: !p0501!e00",""
"でも、ちょっとこれは新聞には/載せられないわよねぇ〜。/うわ、恥ずかしいーーっ！","But this can't go in the newspaper~~、/Eww, embarrassing--!","Portrait: !pffff!e00",""
"でも、つきあわないと/響子先生と一緒にキャンプファイアーを/見る事ができませんよ。","But if I don't go with you,　/I can't see the campfire、/with Kyoko-sensei.","Portrait: !p0000!e00",""
"でも、ひとりでもいいじゃない。/気楽だしさ。","But going alone is fine.　/It's carefree.","Portrait: !p0000!e00",""
"でも、ひとりでもいいじゃないか。/気楽だしさ。","But going alone is fine.　/It's carefree.","Portrait: !p0000!e00",""
"でも、みんながみんな、/「委員長、委員長」って！","But everyone keeps saying、/'Chairperson, Chairperson'!","Portrait: !p1803!e00",""
"でも、もうそんな事は忘れて欲しいの。/私がずっと、/あなたの側にいてあげるから……。","But I want you to forget that.　/I'll always be、/by your side...","Portrait: !p0000!e00",""
"でも、もうそんな事は忘れて欲しいんだ。/俺がずっと、/お前の側にいてやるから……。","But I want you to forget that.　/I'll always be、/by your side...","Portrait: !p0000!e00",""
"でも、もう少し早く産まれてたら、/先生と一緒に高校生活が送れたのにな……。","But if I'd been born a bit earlier,　/I could have spent high school with sensei...","Portrait: !p0000!e00",""
"でも、もったいないよなぁ……、/夏にはできても、/ももには絶対できない役だからなぁ。","But it's a waste...　/Natsu can do it, but、/Momo absolutely can't play that role.","Portrait: !p0000!e00",""
"でも、もったいないよねぇ……、/夏にはできても、ももちゃんには/絶対できない役だもんねぇ。","But it's a waste...　/Natsu can do it, but Momo-chan、/absolutely can't play that role.","Portrait: !p0000!e00",""
"でも、やっぱり女の子は/感謝したと思うんだ。","But I think the girl、/was grateful.","Portrait: !p0503!e00",""
"でも、やっぱり私……、/みんなと違って、ガサツだし……。","But I'm still...　/different from everyone, rough...","Portrait: !p1103!e00",""
"でも、ドーシテも帰ってこいと、/パパから言われたとシタら？","But didn't Papa tell you、/to come back?","Portrait: !p0803!e00",""
"でも、ホントは/そんなことどうでもいいの……。","But really、/that doesn't matter...","Portrait: !p2401!e00",""
"でも、ホントは、/アタシが!0を/好きだからウレシイんだって……。","But really, I'm happy、/because I like　!0...","Portrait: !p0502!e00",""
"でも、ロベルトには、/サッカー部の仲間がいるじゃない。","But Roberto has、/soccer club friends.","Portrait: !p0000!e00",""
"でも、ロベルトには、/サッカー部の仲間がいるじゃないか。","But Roberto has、/soccer club friends.","Portrait: !p0000!e00",""
"でも、ワタシの目の前で/イチャイチャしたら、後でヒドイわよ！/覚えときなさい！","But if you get lovey-dovey in front of me,　/you'll regret it later!　/Remember that!","Portrait: !p2103!e00",""
"でも、今のでアンタもアイツらに/目をつけられちまったかもしれないねぇ。/いいのかい？","But with that, you might have、/gotten their attention too.　/Is that okay?","Portrait: !p2300!e00",""
"でも、俺からすれば委員長とひなたは/どっちもどっちなんだけどな。","But to me, Chairperson and Hinata are、/both the same.","Portrait: !p0000!e00",""
"でも、俺は一緒に行く相手も/いないんだよな。","But I don't have anyone、/to go with either.","Portrait: !p0000!e00",""
"でも、俺は本当はフォワードで/世界に行きたかったんじゃない。/キーパーとして、世界に行きたかったんだ。","But I didn't really want to go to the world、/as a forward.　/I wanted to go as a keeper.","Portrait: !p0600!e00",""
"でも、俺は辞退したんだ……。","But I declined...","Portrait: !p0600!e00",""
"でも、先輩は/本当にひとりになったことがないでしょ？","But senpai has never、/really been alone, right?","Portrait: !p1500!e00",""
"でも、割ろうと思って/割ったわけじゃないのよねぇ？","But you didn't break it、/on purpose, right?","Portrait: !p0000!e00",""
"でも、割ろうと思って/割ったわけじゃないんだろ？","But you didn't break it、/on purpose, right?","Portrait: !p0000!e00",""
"でも、女性のお客様ばかりで/男性は少々入りづらいかもしれませんね。/フフフ……。","But with only female customers,　/men might find it a bit hard to enter.　/Hehehe...","Portrait: !p2501!e00",""
"でも、委員長一人に/任せっきりにする訳にはいかないし。","But we can't leave it、/all to Chairperson.","Portrait: !p0000!e00",""
"でも、将馬せんぱいが笑うの。/ももちゃんがやるお化け屋敷なんて/ぜったいコワくないって！","But Shoma-senpai laughs.　/He says Momo-chan's haunted house、/isn't scary at all!","Portrait: !p2402!e00",""
"でも、年下の子からは、/「アキラ姐さん」とか呼ばれて、/変な感じなの。","But younger kids call me、/'Akira-neesan' and、/it feels weird.","Portrait: !p1101!e00",""
"でも、楽しそうじゃないか？","But doesn't it look fun?","Portrait: !p0000!e00",""
"でも、楽しそうじゃない？","But doesn't it look fun?","Portrait: !p0000!e00",""
"でも、横で私が甘いものを食べてると、/すっごく食べたそうにしてるから/おかしくって。","But when I eat sweets next to him,　/he looks so eager to eat,　/it's funny.","Portrait: !p1101!e00",""
"でも、正直うれしいよ。/ありがとう、!0。","But honestly, I'm happy.　/Thanks,　!0.","Portrait: !p0601!e00",""
