"japanese","english","context","notes"
"結局、大事なのは/スピリットだってことさ！","In the end, what matters /is spirit！","Portrait: !p0703!e00",""
"結構ですよ。/騒がしいのは、苦手ですからね。/先輩は、気にせず楽しんでくださいよ。","I'm fine. /I don't like noise./Senpai, enjoy yourself.","Portrait: !p1500!e00",""
"結構なことですよ。/それも「才能」として使えますからね。","That's fine. /You can use that as 'talent' too.","Portrait: !p1500!e00",""
"絶好の練習日和って/いいたいところだけど、/今日は、お店をがんばらなきゃ！","Great practice weather, but /today I need to work at the shop！","Portrait: !p0500!e00",""
"続いて、/!0と!1の対戦よ！","Next, /!0 vs !1 ！","Portrait: !p1800!e00",""
"続き、やらないの？","Not continuing?","Portrait: !p0000!e00",""
"綺麗だな……/本当に、空まで燃えてしまいそうだ……","Beautiful.../sky looks like it's on fire…","Portrait: !p0000!e00",""
"綺麗ね……/本当に、空まで燃えちゃいそう……","Beautiful.../sky looks like it's on fire…","Portrait: !p0000!e00",""
"総番長が卒業したら、オレや岩が/ゲド高のヤツらを引っ張っていかなきゃ/ならないと思って、少しアセってたぜ……。","When the boss graduates, I thought Iwa /and I, would have to lead Gedou High, /and got a bit nervous...","Portrait: !p1000!e00",""
"総番長が抜けた後、/オレたちは/どうなるんだろうなぁと思ってな……。","After the boss left, /I wondered, /what would happen to us…","Portrait: !p1000!e00",""
"総番長が抜けた後も、/ゲド高は、オレがまとめてみせる！","After the boss left, /I'll keep Gedokou together！","Portrait: !p1000!e00",""
"総番長に挑むのは、/俺やエッジたちが先ですからね。/それを教えてやったまでです。","Challenging the boss, /is for me and Edge first./I just taught you that.","Portrait: !p0000!e00",""
"総番長に挑むのは、/私やエッジたちが先ですからね。/それを教えてやったまでです。","Challenging the boss, /is for me and Edge first./I just taught you that.","Portrait: !p0000!e00",""
"練習なら、/何回も何回もやったのよ……/それでも上達しなかったわ。","If it's practice, /I did it many times.../still didn't improve.","Portrait: !p1403!e00",""
"縫い目がキレイに整ってる。/私より上手……。","Seams are neat. /Better than me …","Portrait: !p1103!e00",""
"美しいですよね……。/本当に……魂が吸い込まれるようだ……。/ねぇ、先輩……？","Beautiful.../really… feels like soul is drawn /in… Right, senpai…?","Portrait: !p1502!e00",""
"美しいものだな……/今まで炎とは、私にとっては/戦いの象徴でしかなかったのだがな。","Beautiful.../until now, fire was only, /a symbol of battle to me.","Portrait: !p1600!e00",""
"美術部！？/い、いや、それは……/大丈夫！　オレが何とかするぜ！","Art club！? /N-no, that's …/It's fine！ I'll handle it！","Portrait: !p0103!e00",""
"義を見てせざるは、なんとやらだな！/いくぜ！","Seeing justice and not acting…/Let's go！","Portrait: !p0000!e00",""
"考えたこともない/あるよ/アキラはどうなの","Never thought about it/Yes /Akira?","Portrait: !pffff!e00",""
"考えても……、いいよ……。","Think it over… okay…","Portrait: !p0000!e00",""
"考えるのなら、/先のことにしてるよ。","If thinking, /I'm thinking ahead.","Portrait: !p0000!e00",""
"聖女はもちろん、他の学校にだって、/もっと、まっとうな女が/他にたくさんいるだろうにさ……。","Of course Seijun, and other schools /too, have many more proper girls...","Portrait: !p2300!e00",""
"聖女はもちろん、他の学校にだって、/もっと、マシな友達に/なってくれるヤツがいるだろうにさ……。","Of course Seijun, and other schools /too, have better friends...","Portrait: !p2300!e00",""
"聖純女学院ってのは、/いい学校みてェだな……。/ああ、きっとそうだぜェ……。","Seijun Girls' Academy /seems like a good school…/Ah, surely it is…","Portrait: !p1002!e00",""
"聖純女学院の生徒って/みんな、お行儀がすごくいいの。/私って、ガサツかも……。","Seijun students/all have great manners./I'm maybe rough...","Portrait: !p1103!e00",""
"聖純女学院は、中等部から高等部へ/上がってくる人が多くて、/グループみたいなのができちゃってるの。","Seijun Girls' Academy has many, /moving from middle to high school, /so groups form.","Portrait: !p1103!e00",""
"聞いてくれよ、!0。/兄貴が、この前の大学の大会で/また完全試合をやったんだってよ！","Listen, !0. /Brother pitched another perfect game/at the uni tournament！","Portrait: !p0400!e00",""
"聞きたいですかぁ？","Want to hear?","Portrait: !p2401!e00",""
"職員室に届けるのがスジだが……、/場所が場所だけに、アタイはちょっと/遠慮したいねぇ。","Should deliver to staff room, but.../given the location, /I'd rather not.","Portrait: !p2300!e00",""
"肩肘はらなくていいっていうかさ。/素直な気持ちになれるっていうかさ……。","Don't need to put on airs, /can be honest…","Portrait: !p0400!e00",""
"腰の具合が……/絶好調！/今度診て下さい","Back is…/Perfect!/Check next time","Portrait: !pffff!e00",""
"腹すかしてるんじゃないかと思ってね。/模擬店の残り物だけど……、/アンタ、食うだろ？","Thought you might be hungry. /Leftovers from the stall …/you'll eat it, right?","Portrait: !p2300!e00",""
"自信ありそうに笑ってればいいじゃない。/……愚痴は全部、俺が聞いてやるからさ。","Just smile confidently./…I'll listen to all your complaints.","Portrait: !p0000!e00",""
"自信ありそうに笑ってればいいじゃない。/……愚痴は全部、私が聞いてあげるわ。","Just smile confidently./…I'll listen to all your complaints.","Portrait: !p0000!e00",""
"自分で出したゴミは自ら始末する！/そのような事も判らぬ輩がのさばるとは、/神ならぬ身の私には耐えられない！！","Dispose of your own trash!/I can't stand those who don't /understand, such things running /rampant!！","Portrait: !p0903!e00",""
"自分に無いものに憧れるのは、/人として当たり前だよな。/でも、ただ憧れてるだけじゃダメなんだ。","Wanting what you don't have, /is natural./But just wanting isn't enough.","Portrait: !p0000!e00",""
"自分に無いものに憧れるのは、/人として当たり前だわ。/でも、ただ憧れてるだけじゃダメよね。","Wanting what you don't have, /is natural./But just wanting isn't enough.","Portrait: !p0000!e00",""
"自分のパラメータが高いマスから/戦闘をしかけると有利になるかもね……。","Starting fights from spaces where /your stats are high might help …","Portrait: !p1800!e00",""
"自分の力しか頼れず、/生き残るには、自分が強くなるしかない。/そんな生活の中で味わう孤独なんて……","Only relying on yourself, /to survive, must get stronger. /The loneliness in that life…","Portrait: !p1503!e00",""
"自分の意見をちゃんといえる人に/なりたかったの。","I wanted to become/one who speaks her mind.","Portrait: !p1100!e00",""
"自分を信じろ。/お前には、必要なことは/すべて教えてあるのだから。","Believe in yourself. /I've taught you /everything you need.","Portrait: !p1901!e00",""
"自分を磨く方法は、/他にもいくらでもあるからな。/アメフトでもボクシングでもいい。","There are many ways, /to improve yourself. /Football or boxing is fine.","Portrait: !p0700!e00",""
"自分一人でパシフィックＨＳを/支えないと……ってな。そのおかげで、/前より頼もしくなったんじゃないか。","Had to support Pacific HS alone.../Thanks to that, /became more reliable than before.","Portrait: !p0000!e00",""
"自分一人でパシフィックＨＳを/支えなきゃ……って。そのおかげで、/前より頼もしくなったみたいね。","Had to support Pacific HS alone.../Thanks to that, /became more reliable than before.","Portrait: !p0000!e00",""
"自分自身が満たされる事で、/他人にも優しくなれる。/俺は、そう思ってるよ。","When you're fulfilled,/you can be kind to others. /I think so.","Portrait: !p0000!e00",""
"自分自身が満たされる事で、/他人にも優しくなれる。/私は、そう信じてるわよ。","When you're fulfilled,/you can be kind to others. /I believe so.","Portrait: !p0000!e00",""
"興味ありませんよ、そんなもの。/張子の虎みたいなものですからね。","Not interested in such things. /Like a paper tiger.","Portrait: !p1500!e00",""
"色気/身長/内面","Sexy/Tall/Hrt","Portrait: !pffff!e00",""
"若いうちから/そんな事を言ってると、/先が思いやられるわね。","Saying that from youth /worries me about your future.","Portrait: !p1403!e00",""
"若いうちはいいけれど、/この歳ではそんな事も言ってられないわ。","Fine when young, but /at this age I can't say that.","Portrait: !p1403!e00",""
"英雄から/!c02届け物『響子のペンダント』!c07をあずかった/!c01保健室!c07に届けよう！","Received delivery 'Kyoko's Pendant'/from Eiyu, deliver to Nurse's Office！","Portrait: !pffff!e00",""
"英雄のツープラトン技/!c03『島津流　双龍正波拳』!c07を覚えた！","Got Eiyu's Tag-team/!c03'Shimazu Twin Dragon Wave' !c07！","Portrait: !pffff!e00",""
"英雄先生……。","Eiyu-sensei...","Portrait: !p0000!e00",""
"英雄先生……。/ちょっと、わがままいっていいですか？","Eiyu-sensei.../can I be a bit selfish?","Portrait: !p0000!e00",""
"英雄先生……。/残念です、俺……。","Eiyu-sensei.../I'm sorry, I …","Portrait: !p0000!e00",""
"英雄先生……。/残念です、私……。","Eiyu-sensei.../I'm sorry, I …","Portrait: !p0000!e00",""
"英雄先生……。/鼻の下、伸びてますよ。","Eiyu-sensei.../nose is drooling.","Portrait: !p0000!e00",""
"英雄先生……。/鼻の下伸びてる。","Eiyu's…/drooling.","Portrait: !p0000!e00",""
"英雄先生、/今年は、何か出し物とか/してないんですか？","Eiyu-sensei,/not doing any event this year?","Portrait: !p0000!e00",""
"英雄先生、こずえ先輩、/何を見てるんですか？","Eiyu, Kozue,/what are you watching?","Portrait: !p0000!e00",""
"英雄先生、なんですか？","Eiyu-sensei, what?","Portrait: !p0000!e00",""
"英雄先生、今日は晴れてよかったですね。","Eiyu-sensei, good it's sunny today.","Portrait: !p0000!e00",""
"英雄先生、佐渡先生、/どうしたんですか？","Eiyu, Sado, /what's wrong?","Portrait: !p0000!e00",""
"英雄先生、何やってるんですか？","Eiyu, what're you doing?","Portrait: !p0000!e00",""
"英雄先生、何を持ってるんですか？","Eiyu-sensei, what's that?","Portrait: !p0000!e00",""
