"japanese","english","context","notes"
"まぁそれが学校の勉強だというヤツも、/もちろんいるが……英才教育を受けてきた/ボクには理解できないな。","Well, some say that's school studying, but... /I can't understand it, having received elite education.","Portrait: !p0702!e00",""
"まぁね……/私って、雹クンみたいな/エリートじゃないし……","Well... /I'm not an elite like Hail-kun...","Portrait: !p0000!e00",""
"まぁまぁ、そう落ち込まないで。/俺が、将馬に文句いっといてやるよ。","There there, don't be so down.　/I'll complain to Shoma for you.","Portrait: !p0000!e00",""
"まぁまぁ、そう落ち込まないで。/私が、将馬に文句いってあげるからさ！","There there, don't be so down.　/I'll complain to Shoma for you!","Portrait: !p0000!e00",""
"まぁまぁ、待てって！/いや、ホラ、/ちょっと嬉しかったからさ……。","Wait wait!　/No, look,　/I was just a bit happy...","Portrait: !p0000!e00",""
"まぁ誉められたと思って、/素直に喜んでおきましょう。/ありがとう。","Well, let's take it as praise and be honestly happy.　/Thank you.","Portrait: !p1301!e00",""
"まあそういうな、岩。/無理に勧めるのはよくないからな。/他の場所に行くぞ。","Don't say that, Iwa.　/Forcing it isn't good. /Let's go somewhere else.","Portrait: !p3003!e01",""
"まあまあ、落ち着いて。/もう時間がないから、/とりあえず、準備を始めましょ。","There there, calm down. /We're out of time, so let's start preparing.","Portrait: !p3300!e00",""
"まかせとけよ！/オメェをガッカリはさせねェぜ！","Leave it to me！　/I won't let you down！","Portrait: !p1000!e00",""
"まかせとけよ！/オメェを悲しませやしねェぜ！","Leave it to me！　/I won't make you sad！","Portrait: !p1000!e00",""
"まさか……そんな事、ありえないわ。","No way... that can't be.","Portrait: !p1803!e00",""
"まさか、いくら流兄ちゃんだって……、/いや、あるかもしれないぞ？/あの人なら……。","No way, even Nagare-niichan...　/no, it might be possible?、/That person...","Portrait: !p0402!e00",""
"ましてや、/俺が側についているんですよ？/何も不安がる事はありません。","Moreover, I'm by your side. /There's nothing to worry about.","Portrait: !p0000!e00",""
"ましてや、/私が側についているのよ？/何も不安がる事はないわ。","Moreover, I'm by your side. /There's nothing to worry about.","Portrait: !p0000!e00",""
"まず、!c03ジャスキャラ!c07っていうのは……/ジャスティスキャラクターの略ね。/わかってもらえると思うけど。","First,　!c03Jasuchara !c07 is...　/short for Justice Character. /I think you understand.","Portrait: !p1801!e00",""
"まず、レギュラーになるのが/先だろ、将馬の場合。","First, becoming a regular comes first for Shoma.","Portrait: !p0000!e00",""
"まず、レギュラーになるのが/先でしょ、将馬の場合。","First, becoming a regular comes first for Shoma.","Portrait: !p0000!e00",""
"まず、紫色の科目が書いてあるマスに/止まると、そのマスの!c01単位!c07が手に入るの。","First, when you land on a space with a purple subject written, you get that space's !c01Credits !c07.","Portrait: !p1801!e00",""
"まずは!c04屋上エリア!c07よ。/これは説明の必要はないわね。/校舎の屋上よ。","First is the　!c04Rooftop Area!c07. /No explanation needed. /The school building's rooftop.","Portrait: !pffff!e00",""
"まずは、/!0と!1の対戦よ！","First,　!0 and　!1's battle!","Portrait: !p1800!e00",""
"まずは、/身体をいたわるところから始めないとね。/頑張りなさい！","First, you need to start by taking care of your body. /Do your best!","Portrait: !p1400!e00",""
"まずは、/身体を鍛えるところから始めないとね！/頑張りなさい！","First, you need to start by training your body！　/Do your best！","Portrait: !p1400!e00",""
"まずエリアの説明をするわ。/この学校は、大きく９つのエリアに/分かれているの。","First, I'll explain the areas.　/This school is divided into 9 large areas.","Portrait: !p1800!e00",""
"まず戦闘の目的だけど、/戦闘に勝つことで、相手のプレイヤーから/!c01単位!c07や!c00友好度!c07、!c04カード!c07、!c05パートナー!c07を……、","First, the purpose of battle: by winning, you can take　!c01Credits !c07, !c00Friendship!c07, !c04Cards !c07, !c05Partners!c07 from the opponent player...","Portrait: !p1800!e00",""
"まず最初の!c02ボーナスマス!c07はここよ。","The first !c02Bonus Space !c07 is here.","Portrait: !p1800!e00",""
"また、そんなコトいって。/ヒマなだけなんじゃないの？","Saying that again.　/Aren't you just free?","Portrait: !p0000!e00",""
"また人恋しくなったら、/遠慮なく呼ぶんだぜ。/じゃ、あばよ！！","When you get lonely again,　/call me without hesitation.　/Well then, see ya！！","Portrait: !p2002!e00",""
"まだ……っていうか、/カップルばっかりだろ？/俺には関係ないからなぁ。","Still... I mean,　/it's all couples, right?、 /Doesn't concern me.","Portrait: !p0000!e00",""
"まだ……っていうか、/カップルばっかりでしょ？/私には関係ないしねぇー。","Still... I mean,　/it's all couples, right?、 /Doesn't concern me.","Portrait: !p0000!e00",""
"まだまだ……/実際、ちゃんと終わるまでは/何があるか判らないしな。","Still...　/actually, until it properly ends, you never know what'll happen.","Portrait: !p0000!e00",""
"まだまだ……/実際、ちゃんと終わるまでは/何があるか判らないわよ。","Still...　/actually, until it properly ends, you never know what'll happen.","Portrait: !p0000!e00",""
"まだまだ沢山お客さんが来てくれるわね。/よかった……毎日頑張って/準備した甲斐があったわ。","Still lots of customers coming. /Good... all the daily preparation paid off.","Portrait: !p1800!e00",""
"まだ決まってない/決まってる/行かない","Not decided yet /Decided/Not going","Portrait: !pffff!e00",""
"まったく……。/物好きだねぇ、アンタも……。/まぁ、好きにするといいさ。","Really... /You're strange too...　/Well, do as you like.","Portrait: !p2300!e00",""
"まったく、/姫崎なんて名字の家に生まれるたぁ、/アタイもシャバいねぇ……。","Really, being born into a family with a name like Himezaki, /I'm so uncool...","Portrait: !p2300!e00",""
"まったく、あの子たちの「おしゃべり」を/聞いてると、頭がクラクラしてきて/いけないねぇ。","Really, listening to those kids' 'chatter' makes me dizzy.","Portrait: !p2300!e00",""
"まったく、なんで高校の学園祭に/親がノコノコやってくるんだい……。","Really, why do parents come waltzing into a high school festival...","Portrait: !p2303!e00",""
"まったく、はた迷惑な話だよな！/こんなモノ買わされる奴の事を/考えてやれってんだ！！","Really, what a nuisance!　/Think about the people forced to buy this stuff！！","Portrait: !p0103!e00",""
"まったく、誰の仕業だ？","Really, who did this?","Portrait: !p0603!e00",""
"まったくぅ……/さっきからぁ……/ホントにぃ………。","Really... /since earlier... /really...","Portrait: !p2403!e00",""
"まったくだな。/これだけ暑いと、まだ夏休みみたいな/気分になっちゃうよ。","Really. /With it this hot, it feels like summer break.","Portrait: !p0000!e00",""
"まったくね。/これだけ暑いと、まだ夏休みみたいな/気分になっちゃうわよ。","Really. /With it this hot, it feels like summer break.","Portrait: !p0000!e00",""
