"japanese","english","context","notes"
"見て見て、!0！/いいでしょ、これっ！/最新式のデジカメなのよ！","Look look,　!0！/Nice, right！/Latest digital camera！","Portrait: !p2100!e00",""
"見栄っぱりの親や親戚にハメられて、/「お嬢様学校」の聖女に、/無理矢理、入学させられちまったのさ。","Tricked by show-off parents and relatives、 /forced into Seijun、 /the 'ladies' school'.","Portrait: !p2300!e00",""
"見逃す/荷担する/阻止する","Overlook/Help /Stop","Portrait: !pffff!e00",""
"覚えておいてほしいのは、!c01不機嫌状態!c07の/!c03ジャスキャラ!c07は戦闘中に助けてくれないの。","Remember, !c03Justice Characters!c07 in !c01bad mood!c07、/won't help in battle.","Portrait: !p1800!e00",""
"言ったよ。/かなり変だってば。/フフフ……。","I said it./Pretty weird./Hehehe …","Portrait: !p0000!e00",""
"言ったよ。/言った言った。/フフフ……。","I said it./Said it. /Hehe …","Portrait: !p0000!e00",""
"言ってくれるじゃねぇか。/だがな、!0。/こいつぁ誰のための献血だ？","You say that, but、 / !0, /who is this blood donation for?","Portrait: !p2000!e00",""
"診察してあげる！","I'll examine you！","Portrait: !p1400!e00",""
"話がある。/少し付き合わないか？","Have to talk. /Come with me?","Portrait: !p1901!e00",""
"話なら、そこで聞くよ。/学園祭最後のイベントに/参加しない手はないしね！","I'll hear it there. /Can't miss the festival's final event！","Portrait: !p0000!e00",""
"話なら、そこで聞くよ。/学園祭最後のイベントに参加しない/手はないからな！","I'll hear it there. /Can't miss the festival's final event！","Portrait: !p0000!e00",""
"話をきく/見逃す/怒る","Listen/Overlook /Angry","Portrait: !pffff!e00",""
"認めよう！","I accept it!","Portrait: !p1901!e00",""
"誰かと組み手をやるとかどうですか？/やっぱり実戦を見せるのが/一番じゃないですかね。","How about sparring with someone?、/Showing actual combat、/is best, right?","Portrait: !p0000!e00",""
"誰かに会いたい時は、/そういう事を考えていると/出会いやすいかもね。","When you wanna meet someone,/thinking of it /makes encounters easier.","Portrait: !p1801!e00",""
"誰かに教えてもらう/下手も個性/練習あるのみ","Get taught/Bad is unique/Just practice","Portrait: !pffff!e00",""
"誰がお母さんだよ……。/（モグモグ……）","Who's your mom…，(munch munch…)","Portrait: !p0000!e00",""
"誰がお母さんよ……。/（モグモグ……）","Who's your mom…，(munch munch…)","Portrait: !p0000!e00",""
"誰が姫だッ！/ザキと呼べって、いつもいってるだろ！/で、何の用だい？","Who's Hime！/I always say call me Zaki！/So what do you want?","Portrait: !p2303!e00",""
"誰が持っているかは、/その!c01単位!c07のマスの上に表示されるから、/それを確認してね。","Who has it is shown、 /on that　!c01Credit!c07 space、/so check that.","Portrait: !p1800!e00",""
"誰だって後輩に慕われて、/悪い気はしないしね。","Anyone would be happy /if admired by juniors.","Portrait: !p0000!e00",""
"誰だって後輩に慕われて、/悪い気はしないんじゃないかな？","Anyone'd be happy /if admired by juniors, right?","Portrait: !p0000!e00",""
"誰と戦いますか？","Who to fight?","Portrait: !pffff!e00",""
"誰に使いますか？","Who to use on?","Portrait: !pffff!e00",""
"誰に対する!c05友好度!c07を下げますか？","Whose !c05Friendship!c07 to lower?","Portrait: !pffff!e00",""
"誰に戦闘をしかけますか？","Who will you battle?","Portrait: !pffff!e00",""
"誰の!c01単位!c07を強奪しますか？","Whose !c01Credits !c07 to steal?","Portrait: !pffff!e00",""
"誰の!c03体力!c07を下げますか？","Whose !c03HP!c07 to lower?","Portrait: !pffff!e00",""
"誰の!c03攻撃力!c07を下げますか？","Whose !c03ATK !c07 to lower?","Portrait: !pffff!e00",""
"誰の!c03根性!c07を下げますか？","Whose !c03GUTS!c07 to lower?","Portrait: !pffff!e00",""
"誰の!c03潜在能力!c07を下げますか？","Whose !c03Potential !c07 to lower?","Portrait: !pffff!e00",""
"誰の!c03知力!c07を下げますか？","Whose !c03INT !c07 to lower?","Portrait: !pffff!e00",""
"誰の!c03防御力!c07を下げますか？","Whose !c03DEF !c07 to lower?","Portrait: !pffff!e00",""
"誰の!c04機嫌!c07を悪くしますか？","Whose !c04mood!c07 to worsen?","Portrait: !pffff!e00",""
"誰の!c04機嫌!c07を直しますか？","Whose !c04mood!c07 to fix?","Portrait: !pffff!e00",""
"誰の!c05友好度!c07を上げますか？","Whose !c05Friendship!c07 to raise?","Portrait: !pffff!e00",""
"誰の!c05友好度!c07を下げますか？","Whose !c05Friendship!c07 to lower?","Portrait: !pffff!e00",""
"誰のＨＰを強奪しますか？","Whose HP will you steal?","Portrait: !pffff!e00",""
"誰もいないし、ちょっとくらいなら、/さわってもいいよな。","No one's here, so、 /touching a bit should be fine.","Portrait: !p0000!e00",""
"誰もいないし、ちょっとくらいなら、/さわってもいいよね。","No one's here, so、 /touching a bit should be fine.","Portrait: !p0000!e00",""
"誰をワープさせますか？","Who will you warp?","Portrait: !pffff!e00",""
"調子にのって、/その子に、ヘンなことするんじゃないよ！","Don't get carried away/and do weird stuff to her！","Portrait: !p2303!e00",""
"調子にのって、/ベタベタすんじゃないよ！","Don't get carried away/and be clingy！","Portrait: !p2303!e00",""
"貴様に求めているのは、/イエスかノーだけだ。/質問など無用！","I only need、 /yes or no from you./No questions!","Portrait: !p1603!e00",""
"買ったんじゃなくて、もらったのよ。/後輩や他のクラスの女の子たちに！","Didn't buy it, got as a gift. /From juniors and other girls!","Portrait: !p0500!e00",""
"購買部に止まった","Stopped at store","Portrait: !pffff!e00",""
"購買部へいらっしゃい。/よく来たわね。","Welcome to the store. /Good to see you.","Portrait: !p2600!e00",""
"赤い顔して、何いってんだ？","Red face, what're you saying?","Portrait: !p0000!e00",""
"赤い顔して、何いってんの？","Red face, what're you saying?","Portrait: !p0000!e00",""
"走って移動したり、/パラメータが増えるマスに止まったり、/戦闘に負けると減り……、","Running to move,/stopping on stat up spaces,/or losing fights decreases it…","Portrait: !p1800!e00",""
"足りないといえば、/予算が足りないですよ！！/もうちょっとあれば色々出来たのに……","If something's lacking, /it's budget！！/With a bit more I could do things…","Portrait: !p0000!e00",""
"足りねぇ……/この学園祭、何かが足りねぇ！！","Not enough…/something's missing at this fest!！","Portrait: !p2003!e00",""
"踊るって……、/アンタとアタイがかい！？","Dancing …/you and me!?","Portrait: !p2302!e00",""
"転校する前は、アキラとも/好きなときに遊べて/もっと楽しかったからな。","Before transferring、 /could play with Akira anytime、/was more fun.","Portrait: !p0000!e00",""
"転校する前は、アキラとも/好きなときに遊べて/もっと楽しかったからね。","Before transferring、 /could play with Akira anytime、/was more fun.","Portrait: !p0000!e00",""
"輝いてねェわけよ！/わかる？","Not shining!/Understand?","Portrait: !p1003!e00",""
"迷子でも助けたのか？/で、今度はその子を見失ったとか？","Helped a lost child?、/And now lost that child?","Portrait: !p0000!e00",""
"迷子でも助けたの？/で、今度はその子を見失ったとか？","Helped a lost child?、/And now lost that child?","Portrait: !p0000!e00",""
"迷惑だなんて、とんでもないさ。/……よぉし！/パァーッと気晴らしに行くか！！","Not a bother at all./...Alright!/Let's go have fun！！","Portrait: !p0000!e00",""
"迷惑だなんて、とんでもないわ。/……よぉし！/パァーッと気晴らししちゃおう！！","Not a bother at all./...Alright!/Let's go have fun！！","Portrait: !p0000!e00",""
"退屈な授業がねェと思ったら、/うれしくなっちまってさ！","When I think there's no boring classes/I get happy！","Portrait: !p1001!e00",""
"逃げる？/なに言ってんだよ、!0！/オレがそんな事するわけないだろ！？","Run away?、 /What are you saying, !0！/I wouldn't do that！?","Portrait: !p0103!e00",""
"進路指導室に止まった","Stopped at Career Guidance","Portrait: !pffff!e00",""
"進路指導室へよく来たな！/ここでは必殺技の種類を/ごっそり変更できるぞ！！","Welcome to Career Guidance！/Here you can change/special move types！！","Portrait: !p2800!e00",""
"遅かったな、!0。/もうすぐキャンプファイアーが/始まる時間だぞ。","You're late,　!0. /Campfire starts soon.","Portrait: !p1600!e00",""
"違いますよ。/ゆりか姉さんが、「うまく」やっているか/見に来ただけですよ。","That's not it./I just came to see if Yurika-nee、 /is doing 'well'.","Portrait: !p1500!e00",""
"違うだろ、悩み相談っていうのは、/もっとこう人生の重大事にかかわるような/ダイナミックなモノじゃないのか？","Wrong, consultations are、/about major life matters、 /dynamic things, right?","Portrait: !p0700!e00",""
"違うよ、迷子なんて助けてないよ。/あ、でも結局迷子になっちゃったのか。/あーもうドコ行っちゃったのよ！","Wrong, I didn't help a lost child./Ah, but did they get lost?、 /Ah where did they go!","Portrait: !p0203!e00",""
"違うよぉ。/ちょーっとだけ、/みんなの様子を覗きに来ただけだよ。","Wrong./Just a bit、 /came to peek at everyone.","Portrait: !p0200!e00",""
"遠慮する/自分で直す/直してもらう","Decline /Fix self /Have it fixed","Portrait: !pffff!e00",""
"部室が狭いから、壁をぶち壊して/となりのバレー部の部室も/テニス部用にする用意をしてるんですぅ！","Club room's small, so breaking the wall /to make volleyball room/tennis club's too！","Portrait: !p2401!e00",""
"部室にしまいに行こうかと思ったんだが、/ちょっと忙しくてな……。","Was gonna put it in club room,/but got a bit busy …","Portrait: !p0600!e00",""
"部室棟の方に、/お化け屋敷がありましたよ。/そこに行ってみましょう！","In the club building, /there's a haunted house. /Let's go there!","Portrait: !p0000!e00",""
"部室棟の方に、/お化け屋敷がありましたよ。/行ってみましょうよ！","In the club building, /there's a haunted house. /Let's go!","Portrait: !p0000!e00",""
"部室棟も、/いつもとは違う活気で溢れてるわね。","The club building /has unusual liveliness too.","Portrait: !p1800!e00",""
"部活のとき以外でも、/ラケットとボールを持ち歩くなんて、/ももちゃんは偉いね。","Even outside club time、/carrying racket and ball、 /Momo-chan is great.","Portrait: !p0000!e00",""
"部活のとき以外でも、/ラケットとボールを持ち歩くなんて、/ももは偉いな。","Even outside club time、/carrying racket and ball、 /Momo is great.","Portrait: !p0000!e00",""
