"japanese","english","context","notes"
"ももちゃんの作った/この『落ち武者マスク』で、学校中を/キョーフのドンゾコに落とすのですぅ！","With this 'Fallen Warrior Mask' Momo-chan made, /I'll turn the school into a terror zone !","Portrait: !p2401!e00",""
"ももちゃんの打ったボールで/ガラスは割れちゃったけど、/もとは不良がイジメようとしたからだもん！","Momo-chan's ball broke the glass, but,  /it was because delinquents tried to bully her !","Portrait: !p2403!e00",""
"ももちゃんは、/ももちゃんをイジメようとした不良を/やっつけただけだもん！","Momo-chan just beat up delinquents who tried to bully her !","Portrait: !p2403!e00",""
"ももちゃんは、そろそろ/テニス部のお手伝いにもどりますぅ。/じゃあね、せんぱい！","Momo-chan will return to helping the tennis club soon.  /See you, senpai !","Portrait: !p2401!e00",""
"ももちゃんは、ガンバってるのにぃ！/いじわるぅーーーっ！","Momo-chan is trying hard! /Mean!","Portrait: !p2403!e00",""
"ももちゃんはこれから/テニス部の部室に/これを持って行くんですよぉ。","Momo-chan is taking this to the tennis club room now.","Portrait: !p2400!e00",""
"ももちゃんはガラスを割って、/ここまで逃げてきたの？","Did Momo-chan break glass and run here?","Portrait: !p0000!e00",""
"ももちゃんは将馬せんぱいと/行っちゃうんですよぉ？/いいんですかぁ？","Momo-chan is going with Shoma-senpai? /Is that okay?","Portrait: !p2401!e00",""
"ももちゃんは悪くないもん！/せいとぉーぼうえいだもん！","Momo-chan did nothing wrong ! /It was self-defense !","Portrait: !p2403!e00",""
"ももちゃんみたいに、/かわいくて、テニス部で、/おしとやかな女の子は大変なんですよぉ！","Girls like Momo-chan who are cute, in tennis club, and ladylike have it tough !","Portrait: !p2401!e00",""
"ももちゃん！/どこ行くの？","Momo-chan ! /Where you going?","Portrait: !p0000!e00",""
"ももちゃん！/何ひとりでブツブツいってるの？","Momo-chan ! /What are you muttering about?","Portrait: !p0000!e00",""
"ももちゃん！/屋上で何してるの？","Momo-chan ! /What're you doing on the roof?","Portrait: !p0000!e00",""
"ももちゃん！/歩きながら物を食べるのは、/行儀が悪いよ。","Momo-chan ! /Eating while walking is bad manners.","Portrait: !p0000!e00",""
"ももちゃん？/怒らないからさ。","Momo-chan?  /I won't get angry.","Portrait: !p0000!e00",""
"ももって、/しましまの柄が好きなのか？/そのくつ下、よく似合うね。","Does Momo like striped patterns?  /Those socks suit you well.","Portrait: !p0000!e00",""
"ももって小さいから、/「カワイイ〜！　小学生？」とかって、/やっぱり、いわれたりするわけ？","Since Momo is small, do people say 'Cute~ ! Elementary schooler?'?","Portrait: !p0000!e00",""
"ももはガラスを割って、/ここまで逃げてきたのか？","Did Momo break glass and run here?","Portrait: !p0000!e00",""
"もも！/歩きながら物を食べるのは、/行儀が悪いぞ。","Momo! /Eating while walking is bad manners.","Portrait: !p0000!e00",""
"もも？/怒らないからさ。","Momo? /I won't get angry.","Portrait: !p0000!e00",""
"や、やっぱり……、/私じゃダメかな……。","A-after all...  /am I not good enough ...","Portrait: !p0000!e00",""
"や、焼き立てのクッキーは〜〜、/い、いかがですかぁ〜〜〜？","F-fresh-baked cookies~~,  /h-how about it~~~?","Portrait: !pffff!e00",""
"やぁ、!0……/遅かったな。","Hey,  !0…  /You're late.","Portrait: !p0300!e00",""
"やぁ、!0。/……もし暇なら、/見回りに付き合ってくれないか？","Hey,  !0. /…If you're free, want to come on patrol?","Portrait: !p0300!e00",""
"やぁ、!0。/すまなかったな。/助かったよ。","Hey,  !0. /Sorry about that.  /Thanks.","Portrait: !p0700!e00",""
"やぁ、!0。/やっと来たな。","Hey,  !0. /You finally came.","Portrait: !p0700!e00",""
"やぁ、!0。/グッドタイミングだな。/ちょっと頼まれてくれ。","Hey,  !0. /Good timing. /Do me a favor.","Portrait: !p0700!e00",""
"やぁ、!0。/今日はお疲れ様。","Hey,  !0. /Good work today.","Portrait: !p0301!e00",""
"やぁ、!0。/疲れただろう。","Hey,  !0. /You must be tired.","Portrait: !p0701!e00",""
"やぁ、!0。/相撲部恒例のちゃんこ鍋だよ。","Hey,  !0. /Sumo club's traditional chanko.","Portrait: !p3000!e00",""
"やぁ、!0さん。/ワタシが卒業した後、男役を任せられる/逸材は、夏さんしかいないと思ってね！","Hey,  !0-san. /After I graduate,  /Natsu-san is the only one for male roles!","Portrait: !p3300!e00",""
"やぁ、!0さん。/楽しんでるかい？","Hey,  !0-san. /Having fun?","Portrait: !p2700!e00",""
"やぁ、!0さん。/流が変なことをやってるって聞いたんでね。/その話をしてたんだ。","Hey,  !0-san. /Heard Nagare's doing something odd.  /We were talking about it.","Portrait: !p2700!e00",""
"やぁ、!0クン。/ワタシが卒業した後、男役を任せられる/逸材は、夏さんしかいないと思ってね！","Hey,  !0-kun. /After I graduate,  /Natsu-san is the only one for male roles!","Portrait: !p3300!e00",""
"やぁ、!0君。/どうもありがとう。/感謝しますよ。","Hey,  !0-kun. /Thank you very much.","Portrait: !p1301!e00",""
"やぁ、!0君。/なんだか、疲れた顔をしてますね。","Hey,  !0-kun. /You look tired.","Portrait: !p1300!e00",""
"やぁ、!0君。/楽しんでますか？","Hey,  !0-kun. /Having fun?","Portrait: !p1300!e00",""
"やぁ、!0君。/楽しんでるかい？","Hey,  !0-kun. /Having fun?","Portrait: !p2700!e00",""
"やぁ、!0君。/流が変なことをやってるって聞いたんでね。/その話をしてたんだ。","Hey,  !0-kun. /Heard Nagare's doing something odd.  /We were talking about it.","Portrait: !p2700!e00",""
"やぁ、/ちゃんと届けてくれたようだな。/感謝するよ。","Hey, looks like you delivered it. /Thanks.","Portrait: !p0300!e00",""
"やぁ、ちゃんと届けてくれたようだな。/感謝するよ。","Hey, looks like you delivered it. /Thanks.","Portrait: !p0300!e00",""
"やぁ、ティファニー。/どうだい、日本の学園祭は？","Hey, Tiffany. /How is Japan's festival?","Portrait: !p0000!e00",""
"やぁ、ボーマン。/ちょうどいいところに……。","Hey, Bowman.  /Perfect timing ...","Portrait: !p0000!e00",""
"やぁ、ボーマン。/今日は一体何に感謝してるんだ？","Hey, Bowman.  /What are you grateful for today?","Portrait: !p0000!e00",""
"やぁ、ロイ。/さゆり先輩、こんにちは。/演劇部、また人が足りないんですか？","Hey, Roy. Sayuri-senpai, hello. /Drama club short on people again?","Portrait: !p0000!e00",""
"やぁ、ロイ。/暇そうね。","Hey, Roy. /You look bored.","Portrait: !p0000!e00",""
"やぁ、ロイ！/ヒマそうだね。","Hey, Roy! /You look bored.","Portrait: !p0000!e00",""
"やぁ、九郎。/どうしたんだ、暗いじゃないか？","Hey, Kuro.  /What's wrong, you look down?","Portrait: !p0000!e00",""
"やぁ、委員長！/なかなか忙しそうね。","Hey, Rep! /You look busy.","Portrait: !p0000!e00",""
"やぁ、恭介。/今日も見回りなのか？/せっかくの学園祭なのに大変だな。","Hey, Kyosuke. /Patrolling again?  /Tough during the festival.","Portrait: !p0000!e00",""
"やがて兄さんのために働き、/この学校に転校もした。/その事に疑いを抱いたことはなかった。","Eventually I worked for brother /and transferred here.  /I never doubted that.","Portrait: !p0300!e00",""
"やったぁ！/作戦成功ぉっ！","Yes ! /Operation successful!","Portrait: !p0000!e00",""
"やったぜ！/俺が成績トップだ！","Yes ! /I'm top of the class!","Portrait: !p0000!e00",""
"やったわ！/私が成績トップね！","Yes ! /I'm top of the class!","Portrait: !p0000!e00",""
"やったわ！　独占スクープ！/この写真が今年の学園祭の/ベストショットね！","Yes ! Exclusive scoop ! /This photo is this year's  /festival best shot!","Portrait: !p2101!e00",""
"やってみせるさ！","I'll show you !","Portrait: !p0000!e00",""
"やってみせるよ！","I'll show you !","Portrait: !p0000!e00",""
"やってみなきゃ判らないさ。/探すのは俺が行く。","Won't know until we try.  /I'll go search.","Portrait: !p0000!e00",""
