"japanese","english","context","notes"
"セーブしました。/　　　　/　　　　　何かボタンを押してください。","Saved./,/Press any button.","Portrait: !pffff!e00",""
"セーブしました。/　　　　　　　ゲームを続けますか？/　　　　　　はい：Ａ　　いいえ：Ｂ","Saved./Continue game? /Yes: A No: B","Portrait: !pffff!e00",""
"ダメ……かな……。","No… maybe…","Portrait: !p2102!e00",""
"ダメよ。/先生も見回りで忙しいのだから、/ジャマしてはいけないわ。","No. /Sensei is busy patrolling, so don't bother them.","Portrait: !p1400!e00",""
"ダメよ。/私の素顔を見る事が出来るのは、/この世で一人だけなんだから。","No. /Only one person in this world can see my true face.","Portrait: !p1403!e00",""
"ダメダメですぅ！","No no!","Portrait: !p2401!e00",""
"ダメッ！/ぜぇ〜ったいに、ダメェッ！","No! /Absolutely not!","Portrait: !p2102!e00",""
"ダンスパーティって……/フォークダンスじゃなかったか？","Dance party.../wasn't it folk dance?","Portrait: !p0000!e00",""
"ダンスパーティって……/フォークダンスじゃなかったっけ？","Dance party.../wasn't it folk dance?","Portrait: !p0000!e00",""
"ダンスパーティに一緒に行こうって、/しつこいから……ボクは自分で相手を/選びたいんだがな。","They keep asking me to the dance party…/I want to choose my own partner.","Portrait: !p0700!e00",""
"チェッ、わかってるってばよ。/見てろよ〜、オイラも来年は/大活躍してやるからな！","Tch, I know already./Watch me~, I'll be super active next year too!","Portrait: !p0402!e00",""
"チッ、こんなときに！/どうする……","Tch, right now! /What to do…","Portrait: !p0000!e00",""
"チビでも優れたセッターや/リベロはたくさんいるからな！/気を落とすな、将馬！！","Lots of great short setters and liberos!/Don't be discouraged, Shoma!!","Portrait: !p2801!e00",""
"チョット、イイデスカァー？","Is this okay~?","Portrait: !p2100!e00",""
"チームのヤツらのことかい？/アイツらは子分じゃない。","About the team guys?/They're not underlings.","Portrait: !p2300!e00",""
"チームメイトの目を見つめて、/ビートが高まったら、一気に……ＧＯ！/これでカンペキね！","Look into your teammate's eyes, /when the beat peaks, go all out... GO! /Perfect!","Portrait: !p0802!e00",""
"ツイスターアッパーもキレを増したし、/必殺のニューブローも身につけたんだ。/どうだい、一発受けてみるかい？","Twister Upper has more edge, and I've mastered the new blow./Want to take one?","Portrait: !p0700!e00",""
"ツープラトン技を教えてもらいます","Learn Tag-team move","Portrait: !pffff!e00",""
"ティファニー、/護身術は上達したのか？","Tiffany,/improved your self-defense?","Portrait: !p0000!e00",""
"ティファニー、/護身術は上達した？","Tiffany,/self-defense improving?","Portrait: !p0000!e00",""
"ティファニー。/どうか……したのか？","Tiffany./Is something ... wrong?","Portrait: !p0000!e00",""
"ティファニー。/どうか……したの？","Tiffany./Is something… wrong?","Portrait: !p0000!e00",""
"ティファニー。/なんなら俺が、/お父さんの代わりになってやるよ。","Tiffany./If you want, I'll be your father's replacement.","Portrait: !p0000!e00",""
"ティファニー。/なんなら私が、/お父さんの代わりになってあげるわよ。","Tiffany./If you want, I'll be your father's replacement.","Portrait: !p0000!e00",""
"ティファニー。/何か食べたいものはあるか？/俺がおごってやるぞ。","Tiffany./Want anything to eat?/I'll treat you.","Portrait: !p0000!e00",""
"ティファニー。/何か食べたいものはある？/私がおごってあげるわよ。","Tiffany./Want anything to eat?/I'll treat you.","Portrait: !p0000!e00",""
"ティファニーか……/相変わらず元気いっぱいだな。","Tiffany.../still full of energy.","Portrait: !p0000!e00",""
"ティファニーか……/相変わらず元気いっぱいね。","Tiffany.../still full of energy.","Portrait: !p0000!e00",""
"ティファニーから/!c02届け物『魅惑のバッグ』!c07をあずかった/!c01２−Ｆの教室!c07に届けよう！","Received delivery 'Alluring Bag' from Tiffany,/deliver to Class 2-F!","Portrait: !pffff!e00",""
"ティファニーじゃない。/私に何か用だったの？","Not Tiffany./Did you need something?","Portrait: !p0000!e00",""
"ティファニーじゃないか。/俺に何か用だったのか？","Isn't that Tiffany. /Did you need something?","Portrait: !p0000!e00",""
"ティファニーとは進展した？/アメリカの方がいいクセに/こっちに戻りたいか？","Progress with Tiffany?/America's better though/Want to come back?","Portrait: !pffff!e00",""
"ティファニーとは進展した？/アメリカの方がいいクセに/こっちに戻りたい？","Progress with Tiffany?/America's better though/Want to come back?","Portrait: !pffff!e00",""
"ティファニーのコスチュームだけど、/どうして去年と変わったの？","About Tiffany's costume,/why did it change from last year?","Portrait: !p0000!e00",""
"ティファニーのコスチュームだけど、/どうして去年と変わったんだ？","About Tiffany's costume,/why did it change from last year?","Portrait: !p0000!e00",""
"ティファニーのツープラトン技/!c03『ラブ＆ピース』!c07を覚えた！","Learned Tiffany's Tag-team move,/'Love & Peace'!","Portrait: !pffff!e00",""
