"japanese","english","context","notes"
"当たり前だ。/それを聞いて引き下がるほど/腑抜けじゃないつもりだぜ。","Of course. I'm /not so weak as to back down from that.","Portrait: !p0000!e00",""
"当たり前だ。/一時の油断が身を滅ぼすのだ。","Of course. /One slip can ruin you.","Portrait: !p1600!e00",""
"当たり前だろ！/オレがどれだけ補習に出たと思ってるんだ？/バイトもしばらく行けなかったしな！","Of course！/How many make-up classes you think I /took? Couldn't work for a while!","Portrait: !p0103!e00",""
"当たり前だろ！/何でも聞くって、/エッジがいったんだろ？","Of course！/Edge said to listen to anything, right?","Portrait: !p0000!e00",""
"当たり前だ！/オレをそこらの卑怯者と/一緒にするんじゃねぇ！","Of course！/Don't group me with cowards!","Portrait: !p0103!e00",""
"当たり前よ。/それを聞いて引き下がるほど/腑抜けじゃないわよ。","Of course. I'm /not so weak as to back down from that.","Portrait: !p0000!e00",""
"当たり！/よくわかったね。","Hit!/Good catch.","Portrait: !p2701!e00",""
"当然、アタイはシカトしてたんだが/ゆりかのヤツがアタイにも着ろと/しつこくてな。","Of course I ignored it, but /Yurika kept insisting I wear it.","Portrait: !p2300!e00",""
"当然、ボクは一人で行くことに/なるんだが……、/キミは……どうしたい？","Of course, I'll go alone, but.../What do you... want to do?","Portrait: !p0700!e00",""
"当然、強化選手に選ばれるつもりで、/フォワードを練習したさ。/他の誰にも負けないくらいね。","Of course, planning to be selected, /I practiced forward./To not lose to anyone.","Portrait: !p0600!e00",""
"当然、知ってるとは思うけど、/!c01単位ポイント!c07がもっとも高い人が、/このボードゲームの勝利者となるわ。","Of course you know, but /the person with highest !c01Credit Points!c07, /wins this board game.","Portrait: !p1800!e00",""
"彼のいうことを/何でも聞いてあげてね！","Listen to whatever he says！","Portrait: !p0000!e00",""
"彼らは、みな自分の意志で/笑ったり怒ったりしています。/誰かに命令されたからじゃありません。","They all laugh and get angry /of their own will. /Not because someone ordered them.","Portrait: !p0000!e00",""
"彼らは、みな自分の意志で/笑ったり怒ったりしているの。/誰かに命令されたからじゃないわ。","They all laugh and get angry /of their own will. /Not because someone ordered them.","Portrait: !p0000!e00",""
"彼らは、母国ですべき事があるからこそ、/帰国したのです。","They returned because /they have things to do at home.","Portrait: !p0900!e00",""
"心外だな。/アイツらと一緒にするなって！","Rude. /Don't group me with them！","Portrait: !p0101!e00",""
"必殺技の種類を変更しますか？","Change special move type?","Portrait: !pffff!e00",""
"必殺技の組み合わせが変わった","Special move combo changed","Portrait: !pffff!e00",""
"必殺技を手に入れた！","Got special move！","Portrait: !pffff!e00",""
"必殺技を覚えた！/さらに!0の!c04ＨＰ!c07が!1回復！","Learned special!/Plus !0 !c04HP !c07+ !1！","Portrait: !pffff!e00",""
"忘れさせてあげますよ。/成績のことだけでなく……一切をね……。/さぁ、行きましょう……。","I'll make you forget. /Not just grades… everything…/Well then, let's go…","Portrait: !p1502!e00",""
"忙しそうだな、エッジ！","Looks busy, Edge！","Portrait: !p0000!e00",""
"忙しそうね、エッジ！","Looks busy, Edge！","Portrait: !p0000!e00",""
"怒らせちゃった……。/やっぱり身長のこと、/気にしてたのね……。","I made them angry.../Worried about height after all …","Portrait: !p0000!e00",""
"思いっ切り遊べば、/気も晴れるんじゃない？","If you cut loose,/you might feel better.","Portrait: !p0501!e00",""
"思いついた事を/片っ端からやっていけば、/結果は後からついてくるんじゃないか？","If you do everything you think of, /results will follow, right?","Portrait: !p0000!e00",""
"思いついた事を/片っ端からやっていけば、/結果は後からついてくるんじゃない？","If you do everything you think of, /results will follow, right?","Portrait: !p0000!e00",""
"思い出を語ろうなんざ、/まだオマエには早すぎるぜ。","Talking about memories, /is too early for you.","Portrait: !p2001!e00",""
"思ったとおりにＥＤＩＴできたかしら？","Could you EDIT as you thought?","Portrait: !p1801!e00",""
"急じゃ……ないんです。/俺、ずっと響子先生の事が……","Not sudden…/I've always… about Kyoko-sensei…","Portrait: !p0000!e00",""
"急じゃ……ないんです。/私、ずっと響子先生の事が……","Not sudden…/I've always… about Kyoko-sensei…","Portrait: !p0000!e00",""
"性別を登録してね！","Select your sex!","Portrait: !p0100!e00",""
"恋人ができてパワーが出るっていうのは、/その人のために何かしたいとか思う/からですよ。","Having a lover gives power because /you want to do something for them.","Portrait: !p0000!e00",""
"恋人ができてパワーが出るっていうのは、/その人のために何かしたいとか思う/からですよ！","Having a lover gives power because /you want to do something for them！","Portrait: !p0000!e00",""
"恐怖、かしらねぇ……。/歴史を振り返ってみると、/そういえるかもね。","Fear… perhaps.../Looking at history,/you could say that.","Portrait: !p0000!e00",""
"恐怖、かなぁ……。/歴史を振り返ってみると、/そういえるかもな。","Fear… perhaps.../Looking at history,/you could say that.","Portrait: !p0000!e00",""
"恐怖による支配は、/同時に反発も生みます。/僕は、もっとうまい方法を考えたんですよ。","Rule by fear, /also creates resistance. /I thought of a better method.","Portrait: !p1503!e00",""
"恥ずかしいだろ！　いい歳して！","Embarrassing！ At your age!","Portrait: !p2302!e00",""
"恭介……","Kyosuke-","Portrait: !p0000!e00",""
"恭介……ありがとう。/そんな大切な曲を、俺のために……","Kyosuke... thanks. /Such an important song, for me…","Portrait: !p0000!e00",""
"恭介……ありがとう。/そんな大切な曲を、私のために……","Kyosuke... thanks. /Such an important song, for me…","Portrait: !p0000!e00",""
"恭介……そうだな。/今日は疲れたよ。/成績も伸びなかったし……","Kyosuke... yes./Tired today./Grades didn't improve...","Portrait: !p0000!e00",""
"恭介……そうね。/今日は疲れちゃった。/成績も伸びなかったし……","Kyosuke... yes./Tired today./Grades didn't improve...","Portrait: !p0000!e00",""
"恭介……ゴメン……","Kyosuke...sorry...","Portrait: !p0000!e00",""
"恭介……？/こんなところでどうしたの？","Kyosuke...? /What are you doing here?","Portrait: !p0000!e00",""
"恭介……？/こんなところでどうしたんだ？","Kyosuke...? /What are you doing here?","Portrait: !p0000!e00",""
"恭介、/あなたのツープラトン技を/教えてくれない？","Kyosuke,/can you teach me/your Tag-team move?","Portrait: !p0000!e00",""
"恭介、/お前のツープラトン技を/教えてくれよ。","Kyosuke,/teach me your Tag-team move.","Portrait: !p0000!e00",""
"恭介。/風紀委員ってさぁ、/適当に校内を動き回ってるの？","Kyosuke./The disciplinary committee /wanders school?","Portrait: !p0000!e00",""
"恭介から/!c02届け物『調査書』!c07をあずかった/!c01風紀委員室!c07に届けよう！","Got 'Report' from Kyosuke /deliver to !c01Disciplinary Office!c07！","Portrait: !pffff!e00",""
"恭介って……/ジャスティス学園に転校しようと/思った事はないのか？","Kyosuke... ever thought /about transferring to Justice Academy?","Portrait: !p0000!e00",""
"恭介って……/ジャスティス学園に転校しようと/思った事はないの？","Kyosuke.../never thought about /transferring to Justice?","Portrait: !p0000!e00",""
"恭介って、/クラスの方は全くノータッチなのか？","Kyosuke doesn't touch /class stuff at all?","Portrait: !p0000!e00",""
"恭介って、/クラスの方は全くノータッチなの？","Kyosuke doesn't touch /class stuff at all?","Portrait: !p0000!e00",""
"恭介とは、/互いの理想が異なる事を知った今、/行動を共にする理由はない。","Now that I know/our ideals differ, /no reason to stick with Kyosuke.","Portrait: !p1600!e00",""
"恭介のツープラトン技/!c03『ラストシンフォニー』!c07を覚えた！","Learned Kyosuke's Tag-team move, /'Last Symphony'!","Portrait: !pffff!e00",""
"恭介は、/相変わらずクラブ活動には/参加していないのか？","Kyosuke still /doesn't participate in club activities?","Portrait: !p0000!e00",""
"恭介は、/相変わらずクラブ活動には/参加していないの？","Kyosuke still /doesn't participate in clubs?","Portrait: !p0000!e00",""
"恭介ー。/こんなところで寝てると/風邪ひいちゃうぞー。","Kyosuke 〜. Sleeping/here will make you catch cold〜.","Portrait: !p0000!e00",""
"恭介ー。/こんなところで寝てると/風邪ひいちゃうわよー。","Kyosuke 〜. Sleeping/here will make you catch a cold〜.","Portrait: !p0000!e00",""
"悩みなんてない/成績を上げたい/つまみ食いしてしまった","No worries /Want to raise grades/Snacked","Portrait: !pffff!e00",""
"悪いな。/じゃあ、頼んだよ。","Sorry./Well then, please.","Portrait: !p2301!e00",""
"悪いのは不良だもん！/ももちゃんは悪くないもん！","The delinquents are wrong!/Momo isn't wrong!","Portrait: !p2403!e00",""
"悪い悪い。/!0さんは、/水泳部の出し物が何か、知ってるかい？","Sorry sorry./!0-san, /know what swim club is doing?","Portrait: !p2701!e00",""
"悪い悪い。/!0君は、/水泳部の出し物が何か、知ってるかい？","Sorry sorry./!0-kun, /know what swim club is doing?","Portrait: !p2701!e00",""
"悪かったな、変なこと頼んじまって。/サンキューな！","Sorry for the weird request./Thanks！","Portrait: !p1002!e00",""
"悪くないよ、恭介。/でも、最初の部分をもう少し/滑らかにしたらどうかな？","Not bad, Kyosuke./But make the first part, /smoother?","Portrait: !p0000!e00",""
"悪くないわよ、恭介。/でも、最初の部分をもう少し/滑らかにしたらどうかな？","Not bad, Kyosuke./But make the first part, /smoother?","Portrait: !p0000!e00",""
"意表をついて着ぐるみ/思いきって浴衣/いつものチアリーダー姿","Surprise with costume /Boldly yukata/Usual cheerleader","Portrait: !pffff!e00",""
"愛情/楽しいこと/恐怖","Love/Fun /Fear","Portrait: !pffff!e00",""
