"japanese","english","context","notes"
"（な、なんか……、/　いつものロベルトと違う……）","( …s-somehow …/different from usual Roberto …)","Portrait: !p0000!e00",""
"（な、なんか……、/　いつものロベルトと違うな……）","( …s-somehow …/different from usual Roberto …)","Portrait: !p0000!e00",""
"（な、なんだか、ヤバそうな話に/　巻き込まれちゃったみたいだな……。/　とりあえず、やってみるかな……）","( …s-somehow got involved、/in something dangerous …/I'll try anyway…)","Portrait: !p0000!e00",""
"（な、なんだか、ヤバそうな話に/　巻き込まれちゃったみたいね……。/　とりあえず、やってみるかな……）","( …s-somehow got involved、/in something dangerous …/I'll try anyway…)","Portrait: !p0000!e00",""
"（な、何いってんだよ……）","( …wh-what're you saying …)","Portrait: !p0000!e00",""
"（な、何かいってくれよ……）","( …wh-say something…)","Portrait: !p0000!e00",""
"（な、何かいってよ……）","( …wh-say something…)","Portrait: !p0000!e00",""
"（な、何が入ってたのかしら……）","( …wh-what was inside…)","Portrait: !p0000!e00",""
"（な、何が入ってたんだろうな……）","( …wh-what was inside…)","Portrait: !p0000!e00",""
"（な、何だよ……。偉そうに……）","( …wh-what … so arrogant…)","Portrait: !p0000!e00",""
"（な、成り行きで、/　変な話になっちゃったな……。/　ど、どうしよう……）","( …w-well, ended up、/in a weird conversation…/wh-what to do…)","Portrait: !p0000!e00",""
"（な、成り行きで告白しちゃった……。/　ど、どうしよう……）","( …w-well, ended up confessing …/wh-what to do…)","Portrait: !p0000!e00",""
"（なるほど……/　バツはお母さんを/　手伝いに行こうとしてたのか……）","( …I see …/Batsu was going、/to help his mom…)","Portrait: !p0000!e00",""
"（なるほど……メモメモっと）","( …I see … memo memo)","Portrait: !p0000!e00",""
"（なんか、高そうな食器……。/　あとでバザーに行ってみよっかな……）","( …expensive-looking dishes…/maybe check the bazaar later …)","Portrait: !p0000!e00",""
"（なんか、高そうな食器……。/　やっぱり聖純女学院は違うなぁ……）","( …expensive-looking dishes…/Seijun is different…)","Portrait: !p0000!e00",""
"（なんか悪いこといっちゃったかな……）","( …maybe said something bad…)","Portrait: !p0000!e00",""
"（なんだ……仕事絡みなのか……）","( …what… work-related …)","Portrait: !p0000!e00",""
