"japanese","english","context","notes"
"音楽室ですよ。/クラスで作ったクッキーを/吹奏楽部の皆さんに届けようと思って。","","Portrait: !p2500!e00",""
"響子から/!c02届け物『骨格標本』!c07をあずかった/!c01理科室!c07に届けよう！","","Portrait: !pffff!e00",""
"響子のツープラトン技/!c03『究極の矯正術』!c07を覚えた！","","Portrait: !pffff!e00",""
"響子を誘う/頑張れと励ます/英雄を誘うように勧める","","Portrait: !pffff!e00",""
"響子先生……","","Portrait: !p0000!e00",""
"響子先生……どうしたんですか？/なんかフラフラしてますけど。","","Portrait: !p0000!e00",""
"響子先生……もしかして、/俺を待っててくれたんですか？","","Portrait: !p0000!e00",""
"響子先生……もしかして、/私を待っててくれたんですか？","","Portrait: !p0000!e00",""
"響子先生。/先生のツープラトン技を教えてください！","","Portrait: !p0000!e00",""
"響子先生ぐらいスタイルがよけりゃ、/今すぐにでもモデルで/大活躍できるんじゃないですか？","","Portrait: !p0000!e00",""
"響子先生のメガネを外した顔を/一度見てみたいなぁ。","","Portrait: !p0000!e00",""
"響子先生は、確かに良い女だ。/……そして、英雄先生も/良い男だったって事だ。","","Portrait: !p2002!e00",""
"響子先生！/散歩中ですか？","","Portrait: !p0000!e00",""
"頑張りましょう、!0。/たとえ今、思うような結果を出せなくても、/その努力は、いつかきっと報われます。","","Portrait: !p0901!e00",""
"頼むから、いくな、いかないでくれ。/またしばらく、こっちには/これないんだろ？","","Portrait: !p0000!e00",""
"風間醍醐の力をいま一度示して、/総番長の名を再び/とどろかせるべきです！","","Portrait: !p0000!e00",""
"馬鹿なことを！/あの女が、/いったい、何の役に立つというんです！","","Portrait: !p1503!e00",""
"馬鹿な選択だったかもしれない……。/でも、俺はやっぱり、/キーパーなんだよ……。","","Portrait: !p0600!e00",""
"駄目じゃない、ももちゃん！","","Portrait: !p0000!e00",""
