"japanese","english","context","notes"
"（あはは……。/　岩のヤツ、はしゃいじまって、/　子供みたいだな）","(...haha...，/Iwa got excited，/like a child)","Portrait: !p0000!e00",""
"（あはは……。/　醍醐先輩も、今日は楽しそうだな……）","(...haha...，/Daigo-senpai looks happy today...)","Portrait: !p0000!e00",""
"（あはは……）","(...haha...)","Portrait: !p0000!e00",""
"（あら……ダメだったかぁ。/　もっとしっかり考えればよかった……）","(...oh... didn't work.，/should have thought more...)","Portrait: !p0000!e00",""
"（あらら……。/　怒っちゃったみたい。/　悪いこといっちゃったな……）","(...oh dear...，/seems angry.，/said something bad...)","Portrait: !p0000!e00",""
"（あらら……いっちゃった。/　ちょっとふざけ過ぎたな……）","(...oh dear... went too far.，/joked too much...)","Portrait: !p0000!e00",""
"（ありゃ……ダメだったか。/　もっとしっかり考えればよかった……）","(...oh... didn't work.，/should have thought more...)","Portrait: !p0000!e00",""
"（あれ……結局、/　何のための質問だったのかな？）","(...what... in the end，/what was the question for?)","Portrait: !p0000!e00",""
"（あれ……結局、/　何のための質問だったんだ？）","(...what... in the end，/what was the question for?)","Portrait: !p0000!e00",""
"（あれ？/　なんか歯切れの悪い返事だな……）","(...huh?，/vague answer...)","Portrait: !p0000!e00",""
"（あれ？/　なんか歯切れの悪い返事ね……）","(...huh?，/vague answer...)","Portrait: !p0000!e00",""
"（い、意外だなぁ……）","(...unexpected...)","Portrait: !p0000!e00",""
"（い、意外ねぇ……）","(...unexpected...)","Portrait: !p0000!e00",""
"（いいなぁ、アキラは……。/　醍醐先輩と一緒に暮らせて……）","(...nice, Akira...，/living with Daigo-senpai...)","Portrait: !p0000!e00",""
"（いや、だから何の話なのよ……？/　ワケわかんないって……）","(...so what's this about...?，/don't understand...)","Portrait: !p0000!e00",""
"（いや、だから何の話なんだよ……？/　ワケわかんないって……）","(...so what's this about...?，/don't understand...)","Portrait: !p0000!e00",""
"（いわゆる１匹狼ってやつか……。/　カッコいいな）","(...so-called lone wolf...，/cool)","Portrait: !p0000!e00",""
"（いわゆる１匹狼ってやつね……。/　カッコいいな）","(...so-called lone wolf...，/cool)","Portrait: !p0000!e00",""
"（う、そこまでは考えてなかった……/　どうしようかな……）","(...didn't think that far...，/what to do...)","Portrait: !p0000!e00",""
"（うう〜ん。ホントは、/　「俺の恋人になってくれ！」とか、/　いって欲しかったんだけどなぁ……）","(...hmm. Really wanted，/'Be my lover!'，/but...)","Portrait: !p0000!e00",""
"（ううう……冗談だったのに、/　理解されなかった……反省……）","(...was joking, but，/not understood... reflecting...)","Portrait: !p0000!e00",""
"（うーむ……。/　それは、俺の知らない世界だな……）","(...hmm...，/that's a world I don't know...)","Portrait: !p0000!e00",""
"（うーむ。/　ももを引き合いに出してみたら、/　予想以上の効果があったな……）","(...hmm.，/bringing up Momo，/had more effect than expected...)","Portrait: !p0000!e00",""
"（うーむ。こんなちっこい/　フランケンシュタインが出てきたら、/　ある意味ビックリするかもな……）","(...hmm. If a tiny，/Frankenstein appeared，/would be surprising...)","Portrait: !p0000!e00",""
"（うーん……。/　それはどうかしら……）","(...hmm...，/is that OK...)","Portrait: !p0000!e00",""
"（うーん……。/　わりと当たり前かも……）","(...hmm...，/maybe natural...)","Portrait: !p0000!e00",""
"（うーん……。/　難しいのね、男の子って……）","(...hmm...，/boys are difficult...)","Portrait: !p0000!e00",""
"（うーん。/　ももちゃんを引き合いに出してみたら、/　予想以上の効果があったなぁ……）","(...hmm.，/bringing up Momo-chan，/had more effect than expected...)","Portrait: !p0000!e00",""
"（うーん。/　ゆりかさん、似合うなぁ……。/　そういうの……）","(...hmm.，/Yurika-san suits it...，/that kind...)","Portrait: !p0000!e00",""
"（うーん。/　相撲部のちゃんこの大盛りは、/　ホントに大盛りだって話だしなぁ……）","(...hmm. Sumo club's large，/is really large...)","Portrait: !p0000!e00",""
"（うーん。/　相撲部のちゃんこの大盛りは、/　ホントに大盛りだって話だしねぇ……）","(...hmm. Sumo club's large，/is really large...)","Portrait: !p0000!e00",""
"（うーん。こんなちっこい/　フランケンシュタインが出てきたら、/　ある意味ビックリするかもね……）","(...hmm. If a tiny，/Frankenstein appeared，/would be surprising...)","Portrait: !p0000!e00",""
"（えへへ……。やったぁ！）","(...hehehe... did it!)","Portrait: !p0000!e00",""
"（お、おおげさね……。/　照れるじゃない……）","(...so exaggerated...，/embarrassing...)","Portrait: !p0000!e00",""
"（おいおい……ほどほどにしとけよ）","(...hey hey...，/take it easy)","Portrait: !p0000!e00",""
"（おにぎり１０個！！/　ある意味、覚えるのが一番/　大変な技だな……）","(...10 rice balls!!，/in a way, hardest technique，/to learn...)","Portrait: !p0000!e00",""
"（おにぎり１０個！！/　ある意味、覚えるのが一番/　大変な技ね……）","(...10 rice balls!!，/in a way, hardest technique，/to learn...)","Portrait: !p0000!e00",""
"（からかわれてる……）","(...being teased...)","Portrait: !p0000!e00",""
"（がんばって……か。/　もうがんばってる人にいっても/　仕方ないんだろうけどな……）","(...do your best...，/telling someone already trying，/doesn't help...)","Portrait: !p0000!e00",""
"（がんばれ……か。/　もうがんばってる人にいっても/　仕方ないんだろうけどな……）","(...do your best...，/telling someone already trying，/doesn't help...)","Portrait: !p0000!e00",""
"（き、気にしてることを/　ハッキリいうなよ……。/　買ったんだから、食べないと損だろ？）","(...don't say clearly，/that I'm worried...，/bought it, so should eat it, right?)","Portrait: !p0000!e00",""
"（き、気にしてることを/　ハッキリいうわね……。/　買ったんだから、食べないと損じゃない）","(...say clearly，/that I'm worried...，/bought it, so should eat it, right?)","Portrait: !p0000!e00",""
"（き、聞かなかったふり……/　さっさと、どこか行こう……）","(...pretend I didn't hear...，/let's go somewhere quickly...)","Portrait: !p0000!e00",""
"（き、聞かなかったふり……/　さっさと、どこか行こっと……）","(...pretend I didn't hear...，/let's go somewhere quickly...)","Portrait: !p0000!e00",""
"（ぐっ……ティファニーのためだ。/　元気が出るならこれぐらいの出費、/　ガマンガマン……）","(...ugh... for Tiffany.，/if it gives energy, this expense，/I'll bear it...)","Portrait: !p0000!e00",""
"（ぐっ……ティファニーのためだし、/　元気が出るならこれぐらいの出費、/　ガマンガマン……）","(...ugh... for Tiffany，/if it gives energy, this expense，/I'll bear it...)","Portrait: !p0000!e00",""
"（このままじゃ風邪ひいちゃうから、/　何か羽織るものを探して……）","(...will catch a cold like this，/looking for something to wear...)","Portrait: !p0000!e00",""
"（このままじゃ風邪ひくだろうから、/　何か羽織るものを探して……）","(...will catch a cold like this，/looking for something to wear...)","Portrait: !p0000!e00",""
"（これで上手くいくかは判らないけど、/　委員長の手助けにはなったみたいだ……）","(...don't know if this works, but，/seems to have helped Chairperson...)","Portrait: !p0000!e00",""
"（これで上手くいくかは判らないけど、/　委員長の手助けにはなったみたいね……）","(...don't know if this works, but，/seems to have helped Chairperson...)","Portrait: !p0000!e00",""
"（これはピンチだな……。/　委員長は困り果ててるみたいだ……）","(...this is trouble...，/Chairperson seems at a loss...)","Portrait: !p0000!e00",""
"（これはピンチね……。/　委員長は困り果ててるみたい……）","(...this is trouble...，/Chairperson seems at a loss...)","Portrait: !p0000!e00",""
"（これを一般人が食べたら、/　どんな事態が訪れるか……/　仕方ない……ええい！！）","(...if a normal person ate this，/what would happen...，/can't be helped... here goes!!)","Portrait: !p0000!e00",""
"（こんなに喜んでるのに、/　それは子供服だとは、いえないよな……）","(...so happy, but，/can't say it's children's clothes...)","Portrait: !p0000!e00",""
"（こんなに喜んでるのに、/　それは子供服だとは、いえないわね……）","(...so happy, but，/can't say it's children's clothes...)","Portrait: !p0000!e00",""
"（さすが……静かな迫力を感じるぞ。/　バツも納得せざるをえないな……）","(...as expected... feel quiet intensity.，/Batsu has to accept...)","Portrait: !p0000!e00",""
"（さすが……静かな迫力を感じるわ。/　バツも納得せざるをえないわね）","(...as expected... feel quiet intensity.，/Batsu has to accept...)","Portrait: !p0000!e00",""
"（さすがだな、委員長……。/　俺も見習わないと）","(...as expected, Chairperson...，/I should learn too)","Portrait: !p0000!e00",""
"（さすがは、委員長……。/　私も見習わないと）","(...as expected, Chairperson...，/I should learn too)","Portrait: !p0000!e00",""
"（さすがはバツのお母さんだ……/　それにしてもバツ、/　スゴい落ち込みようだな……）","(...as expected, Batsu's mom...，/but Batsu，/is really down...)","Portrait: !p0000!e00",""
"（さすがはバツのお母さんだわ……/　それにしてもバツ、/　スゴい落ち込みようね……）","(...as expected, Batsu's mom...，/but Batsu，/is really down...)","Portrait: !p0000!e00",""
"（さっきの大きな音は、/　ももがガラスを割った音だったのか……。/　どうしようか……）","(...that loud sound earlier，/was Momo breaking glass...，/what to do...)","Portrait: !p0000!e00",""
"（さっきの大きな音は、ももちゃんが/　ガラスを割った音だったのね……。/　どうしよっか……）","(...that loud sound earlier，/was Momo-chan breaking glass...，/what to do...)","Portrait: !p0000!e00",""
"（さて、俺はお祝いパーティーの/　予定を立てなくちゃな……）","(...well, I need to plan，/a celebration party...)","Portrait: !p0000!e00",""
"（さて、私はお祝いパーティーの/　予定を立てなくちゃね……）","(...well, I need to plan，/a celebration party...)","Portrait: !p0000!e00",""
"（し、しまったな……。/　そんなにションボリするなんて/　思わなかったな……）","(...oh no...，/didn't think they'd be，/so down...)","Portrait: !p0000!e00",""
"（し、しまったな……。/　そんなにションボリするなんて/　思わなかったよ……）","(...oh no...，/didn't think they'd be，/so down...)","Portrait: !p0000!e00",""
"（し、しまったなぁ……）","(...oh no...)","Portrait: !p0000!e00",""
"（し、しまったなぁ。/　冗談だったのに……。/　ど、どうしよう、この雰囲気……）","(...oh no.，/was joking, but...，/wh-what to do, this atmosphere...)","Portrait: !p0000!e00",""
"（しっかし……、/　それにしても見事にバラバラだな。/　一体どうしよう？）","(...but...，/completely scattered.，/what to do?)","Portrait: !p0000!e00",""
