"japanese","english","context","notes"
"どうだ、!0。/オマエは何が足りないと思う？/素直に言ってみやがれ！","What do you think,　!0. /What do you lack?、/Say it honestly！","Portrait: !p2000!e00",""
"どうだ、!0！/ちゃんと身体は鍛えてるか？","How about it, !0！/Training your body?","Portrait: !p2000!e00",""
"どうだ、バツ？/お前たちのクラスは繁盛してるか？","How is it, Batsu?、 /Is your class doing well?","Portrait: !p0000!e00",""
"どうだ、夏。/僕らバレー部の店は繁盛しているか？/いや、してるに決まっているなぁ！","How is it, Natsu. /Is our volleyball club's shop doing well?、/Of course it is！","Portrait: !p2800!e00",""
"どうだい？/何かいい案はひらめいたかい？","How about it? /Any good ideas?","Portrait: !p2300!e00",""
"どうだかなぁ？/女の子と遊んでただけなんじゃあ/ないのか？","How about it?、 /Weren't you just playing with girls?","Portrait: !p0000!e00",""
"どうだか？/女の子にデレデレしたりしてさ！","How about it? /Getting lovey-dovey with girls!","Portrait: !p0000!e00",""
"どうだ！？/この水も漏らさぬ完璧な状況分析は！/まさにパーフェクトだろう？","How's that！? /This flawless analysis！ /It's perfect, right?","Portrait: !p0000!e00",""
"どうだ？/いい燃えっぷりじゃねぇか！/やっぱりこうじゃなきゃな！！","How about it?、 /Great enthusiasm!/This is how it should be!！","Portrait: !p2001!e00",""
"どうだ？/一緒に行くか？","How about it? /Come with?","Portrait: !p1001!e00",""
"どうだ？　一緒に行かないか？/泣いても笑っても、/コイツが学園祭最後のイベントだからな。","Want to come? /Like it or not,/this is the festival's last event.","Portrait: !p0601!e00",""
"どうでもいい/俺と行こう/好きな人と行けばいいよ","Whatever/Go with me /Go with whoever you like","Portrait: !pffff!e00",""
"どうでもいい/私と行こう/好きな人と行けばいいよ","Whatever/Go with me /Go with whoever you like","Portrait: !pffff!e00",""
"どうも、「女の子」のノリってのが/肌に合わないんでね。/クラスから逃げ出してきたのさ。","The 'girl' vibe、 /doesn't suit me. /I ran away from the class.","Portrait: !p2300!e00",""
"どうもこうもねぇぜ！/コイツらの覇気の無い事ときたら、/歯がゆくって仕方がねぇ！！","There's no way！/These guys have no spirit, /it's frustrating！！","Portrait: !p2003!e00",""
"どうもせんわい……。ただ…、のう……。/!0さんは、どう思うかの？/ワシは何が取り柄なんじゃろうのう……。","I don't know… But…/What does　!0-san think?、 /What is my strong point…","Portrait: !p1200!e00",""
"どうもせんわい……。ただ…、のう……。/!0は、どう思うかの？/ワシは何が取り柄なんじゃろうのう……。","I don't know… But…/What does　!0 think?、 /What is my strong point…","Portrait: !p1200!e00",""
"どうやら、/アキラにも転校先の学校で、/女友達ができたようだな。","It seems Akira/made a female friend /at her new school.","Portrait: !p1900!e00",""
"どうやら、/両親とはぐれてしまったそうなのです。/それで、私が一緒に捜しているところです。","It seems she got separated、/from her parents./So I'm searching with her.","Portrait: !p0900!e00",""
"どうやら、落ち着いたみたいね。/さあ、そろそろ準備を始めましょ！","Seems you've calmed down. /Let's start preparing！","Portrait: !p3300!e00",""
"どうよ、このチョーカー？/オレが作ったんだぜ！/フリーマーケットで売ろうと思ってな！","How's this choker?/I made it！/Gonna sell it at the flea market！","Portrait: !p1001!e00",""
"どう！？/この水も漏らさぬ完璧な状況分析は！/まさにパーフェクトでしょ？","How's that！? /This flawless analysis！ /It's perfect, right?","Portrait: !p0000!e00",""
"どう？/ユーはミーの事、/どう思ってマスか？","How about it?、 /What do you think of Mee?","Portrait: !p0800!e00",""
"どう？　!0さん。/学園祭は楽しんでるかしら？/でも、あんまり食べ過ぎたりしちゃダメよ。","How about it? !0-san. /Are you enjoying the festival?、 /But don't eat too much.","Portrait: !p1400!e00",""
"どう？　!0クン。/学園祭は楽しんでるかしら？/でも、あんまり食べ過ぎたりしちゃダメよ。","How about it? !0-kun. /Are you enjoying the festival?、 /But don't eat too much.","Portrait: !p1400!e00",""
"どこかに遊びに行ってるんですよ。/そのうち帰ってきますよ。","They went somewhere to play./They'll be back soon.","Portrait: !p0000!e00",""
"どこか行きたいところがあるなら、/決めておくといい。","If there's somewhere you want to go,/decide now.","Portrait: !p1901!e00",""
"どこによ？","Where to?","Portrait: !p2100!e00",""
"どこに行ったのかと思ったら、/こんなところで、油売ってたのか！","I wondered where you went, and、/you're slacking off here!","Portrait: !p0000!e00",""
"どこに行ったのかと思ったら、/こんなところで、油売ってるんだから！","I wondered where you went, and、/you're slacking off here!","Portrait: !p0000!e00",""
"どこも人手が足らんのか、/さっきから引っ張りダコなんじゃい。","Short on help everywhere, /I've been in demand.","Portrait: !p1200!e00",""
"どこ行くんですか、ゆりかさん？","Where you going, Yurika-san?","Portrait: !p0000!e00",""
"どさくさに紛れて、何好き勝手なこと/いってんのよ！","Taking advantage of the chaos,/saying whatever you want!","Portrait: !p2103!e00",""
"どっから見ても、/聖純女学院のお嬢様って感じ。/エッジや岩が見たら、腰抜かすよ。","From any angle, /she looks like a Seijun lady./Edge and Iwa would faint.","Portrait: !p0000!e00",""
"どっから見ても、/聖純女学院のお嬢様って感じだ。/エッジや岩が見たら、腰抜かすよ。","From any angle, /she looks like a Seijun lady./Edge and Iwa would faint.","Portrait: !p0000!e00",""
"どっちかっていうと、/同じ立場で話ができる、/夏みたいな女の子の方が、俺はいいな。","If I had to choose, /I prefer girls like Natsu、/who I can talk to as equals.","Portrait: !p0000!e00",""
