"japanese","english","context","notes"
"何だよ、夏？/急に笑ったりして……。","What, Natsu?/Suddenly laughing…","Portrait: !p0000!e00",""
"何だよ、急に……。","What, suddenly…","Portrait: !p0000!e00",""
"何だよ、突然。/そんな事考えてたのか？","What, suddenly. /Thinking about that?","Portrait: !p0000!e00",""
"何だよ！　気になるじゃないか。/教えてくれよ！","What！ I'm curious!/Tell me！","Portrait: !p0000!e00",""
"何だよ？","What?","Portrait: !p0000!e00",""
"何だ？","What?","Portrait: !p0000!e00",""
"何だ？/俺の言う事が信じられないか？","What? /Don't you believe me?","Portrait: !p0000!e00",""
"何って……/オマエを待ってたに決まってんじゃねぇか。","What…/I was waiting for you, obviously.","Portrait: !p0102!e00",""
"何って……イキナリな質問だな。/まだちゃんと考えた事もなかったよ。/そういうバツは？","What… sudden question. /Haven't really thought about it. /What about Batsu?","Portrait: !p0000!e00",""
"何って……イキナリな質問ね。/まだちゃんと考えた事もなかったわ。/そういうバツは？","What… sudden question. /Haven't really thought about it. /What about Batsu?","Portrait: !p0000!e00",""
"何ですってぇ〜〜〜っ！！/アンタ、ワタシの助手のくせに/生意気よ！","What did you say~~!！/You're my assistant, how rude！","Portrait: !p2103!e00",""
"何ですってぇーーーっ！！/アンタ、ワタシの助手のくせに/生意気よ！","What did you say---！！/You're my assistant, how rude！","Portrait: !p0102!e02",""
"何でも、/ジョーカーとかなんとかを作るんじゃと。/トランプでも売るつもりなのかのう？","They're making jokers or something./Planning to sell playing cards?","Portrait: !p1200!e00",""
"何でもないっていう顔には、/見えないけどな……。/俺でよかったら、相談にのるよ。","Doesn't look like 'nothing'.../If you want, I'll listen.","Portrait: !p0000!e00",""
"何でもないっていう顔には、/見えないけどな……。/私でよかったら、相談にのるよ。","Doesn't look like 'nothing'.../If you want, I'll listen.","Portrait: !p0000!e00",""
"何でもない！","Nothing!","Portrait: !p2101!e00",""
"何でわざわざ、/ケンカなんかしに来るのよ！/まったく、もう！","Why come here to fight!/Really！","Portrait: !p0000!e00",""
"何に変わるかわからんが、今の技が/気に入らなければ、やるといいぞ！/どうだ、やってみるか？","Don't know what it'll change to, but /if you don't like your move, do it！/Try?","Portrait: !p2800!e00",""
"何の話だ？","Regarding?","Portrait: !p0000!e00",""
"何の話？","About?","Portrait: !p0000!e00",""
"何もいわず、私と/一緒にキャンプファイアーに/行ってくださいませんか？","Without saying anything, /will you go to the campfire with me?","Portrait: !p2503!e00",""
"何もせず、このマスに止まります","Do nothing, stay on this space","Portrait: !pffff!e00",""
"何もないさ……。/前と同じだよ。","Nothing.../Same as before.","Portrait: !p0702!e00",""
"何も悩みに限りません。/懺悔や祈りなど、/幅広く受けつけていますよ。","Not limited to worries./Confessions, prayers,/we accept broadly.","Portrait: !p0901!e00",""
"何も用意してこなかったから、/出せるものがないなぁ。","I didn't bring anything, /so nothing to put out.","Portrait: !p0000!e00",""
"何も用意してこなかったから、/出せるものがないよ。","I didn't bring anything, /so nothing to put out.","Portrait: !p0000!e00",""
"何よ……、/教えてくれたっていいじゃない。","What…/you could have told me.","Portrait: !p0000!e00",""
"何よ、ももちゃん？/ムスっとしてさ。","What, Momo-chan?/Looking sulky.","Portrait: !p0000!e00",""
"何よ、エッジ？/ニヤニヤしちゃってさ。","What, Edge? /Grinning.","Portrait: !p0000!e00",""
"何よ、九郎、/ニヤニヤしちゃってさ。","What, Kuro, /grinning.","Portrait: !p0000!e00",""
"何よ、夏？/急に笑ったりして……。","What, Natsu?/Suddenly laughing…","Portrait: !p0000!e00",""
"何よ、急に……。","What, suddenly…","Portrait: !p0000!e00",""
"何よ、水臭いなぁ。/私でよければ、相談にのるけど？","What, so distant./If you want, I'll listen.","Portrait: !p0000!e00",""
"何よ、突然。/そんな事考えてたの？","So sudden. /Thinking about that?","Portrait: !p0000!e00",""
"何をさ？","What?","Portrait: !p0000!e00",""
"何をやるのがいいのかねぇ？","What should we do?","Portrait: !p1300!e00",""
"何を言い出すかとヒヤヒヤしたぜ。/そんなことなら、おやすい御用だ！","I was nervous about what you'd say./If that's all, easy！","Portrait: !p1001!e00",""
"何を？","What?","Portrait: !p0000!e00",""
"何ブツブツいっての、エッジ？","What're you muttering, Edge?","Portrait: !p0000!e00",""
"何ブツブツいってんだ、エッジ？","What are you muttering, Edge?","Portrait: !p0000!e00",""
"何ブツブツ言ってんの！/じゃ、ちゃんとついて来てね！","Stop muttering!/Well then, follow properly！","Portrait: !p0201!e00",""
"何マス移動しますか？","How many spaces?","Portrait: !pffff!e00",""
"何故これほどに、/奴らは笑う事ができるのだ？","Why can they laugh so much?","Portrait: !p1603!e00",""
"何気に、/失礼なことをいってくれるわい……。","Casually saying rude things…","Portrait: !p1203!e00",""
"何番にセーブしますか？","Which slot to save to?","Portrait: !pffff!e00",""
