"japanese","english","context","notes"
"うぬ、気が楽になったわい。/それじゃあのう！/!0さん！","Well, I feel better.　/Well then！　/ !0！","Portrait: !p1201!e00",""
"うぬ、気が楽になったわい。/それじゃあのう！/!0！","Well, I feel better.　/Well then！　/ !0！","Portrait: !p1201!e00",""
"うまくいえないけど、がんばって！","Can't say it well, but do your best!","Portrait: !p0000!e00",""
"うまくいえないけど、がんばれ！","Can't say it well, but do your best!","Portrait: !p0000!e00",""
"うむ。重要なのは、/パートナーとの阿吽の呼吸、/連続で技を繰り出す身体能力と集中力です。","Hmm. Key is unspoken sync /with your partner, and /ability to chain moves.","Portrait: !p1300!e00",""
"うむ！　よいでしょう！/しかしあの技は、島津流空手の奥義、/中途半端な覚悟では覚えられませんよ！","Hmm! Very well! /But that technique is a Shimazu secret, /half-hearted resolve won't cut it!","Portrait: !p1300!e00",""
"うるさく学園祭に来たいっていうから、/せっかく呼んであげたのに、/どこ行っちゃったのよ！","You kept saying you wanted to come, /so I invited you, /but where'd you go!","Portrait: !p0203!e00",""
"うるせぇよ！/てめえもその程度かよ！","Shut up!　/You're no better!","Portrait: !p1003!e00",""
"うれしいでしょ？/あなたは、自ら/それを欲していたんですから。","You're happy, right?、/You wanted it yourself.","Portrait: !p1503!e00",""
"うれしそうだなぁ、将馬。","You look happy, Shoma.","Portrait: !p0000!e00",""
"うれしそうね、将馬。","You look happy, Shoma.","Portrait: !p0000!e00",""
"うわ、こんなにたくさん/たこ焼ばっかり。/一体どうしたのよ？","Whoa, so many takoyaki. /What happened?","Portrait: !p0000!e00",""
"うわ、こんなにたくさん/たこ焼ばっかり。/一体どうしたんだよ？","Whoa, so many takoyaki. /What happened?","Portrait: !p0000!e00",""
"うわ、暗い……。/どうかしたの、夏？","Whoa, you're down... /What's wrong, Natsu?","Portrait: !p0000!e00",""
"うわ、暗い……。/どうかしたのか、夏？","Whoa, you're down... /What's wrong, Natsu?","Portrait: !p0000!e00",""
"うわぁ……、/なんか力がみなぎってくる感じが……。","Whoa... /I feel power welling up...","Portrait: !p0000!e03",""
"うわぁ……！/キツネのデザインなんだね。/しっぽのところが、エッジの髪みたい！","Whoa...!　/It's a fox design. /The tail part looks like Edge's hair!","Portrait: !p0000!e00",""
"うわぁぁっ！！/見ちゃダメェェ〜〜ッ！","Whoaaa！！　/Don't look~~!","Portrait: !p2102!e00",""
"うわぁっ！","Whoa！","Portrait: !p0000!e01",""
"うわぁっ！　ゆ、ゆりかさん！/じ、実は……、これ……。","Whoa！ Y-Yurika-san!　/A-actually... this...","Portrait: !p0000!e00",""
"うわぁっ！！/あ、ああ……。/がんばって……。","Whoa！！　/A-ah...　/do your best...","Portrait: !p0000!e01",""
"うわぁっ！！/ア、アンタ……、/いつから、そこにいたのよ？","Whoa！！　/Y-you... /since when were you there?","Portrait: !p2102!e01",""
"うわぁっ！！　落っことした！/ヤ、ヤバイ……、部品が折れたぞ……。/どうしよう……。","Whoa！！ I dropped it!　/O-oh no... a part broke... /What do I do...","Portrait: !p0000!e00",""
"うわっと！","Whoa！","Portrait: !p0000!e00",""
"うわっ！/誰かと思えば、ザキじゃないか！","Whoa！　/If it isn't Zaki！","Portrait: !p0000!e00",""
"うわっ！　ザキって、/結構派手なハンカチ使うんだね……。","Whoa！ Zaki uses、　/pretty flashy handkerchiefs...","Portrait: !p0000!e00",""
"うわっ！！/!0！！","Whoa!! /!0!!","Portrait: !p2303!e01",""
"うわー高そうな時計。/どうしたの？","Whoa, expensive-looking watch. /What happened?","Portrait: !p0000!e00",""
"うわ！ なんだよ、夏。/クッキーやらケーキやらを/そんなに買って……。","Whoa！ What's this, Natsu.　/Buying so many cookies and cakes...","Portrait: !p0000!e00",""
"うわ！ 何よ、夏。/クッキーやらケーキやらを/そんなに買って……。","Whoa! What's this, Natsu. /Buying so many cookies and cakes...","Portrait: !p0000!e00",""
"うん…………うん！！","Yeah... yeah！！","Portrait: !p1802!e00",""
"うん……、いいよ……。","Yeah... okay...","Portrait: !p0000!e00",""
"うん……、いいよ……。/じゃあ、私も/私自身にご褒美ってことにする！","Yeah... okay... /Well then, I'll also、 /give myself a reward!","Portrait: !p0000!e00",""
"うん……。","Yeah...","Portrait: !p0000!e00",""
"うん……。/こんなのしかないけど。","Yeah... /This is all I have.","Portrait: !p1100!e00",""
"うん……。/そうだね……。","Yeah... /That's right...","Portrait: !p1100!e00",""
"うん……。/そうだね。","Yeah... /That's right.","Portrait: !p1100!e00",""
"うん……。/ちょっと話したいことがあって……。","Yeah... /I have something to talk about...","Portrait: !p0502!e00",""
"うん……。/アタシもそう思ってたところ。","Yeah... /I was thinking the same thing.","Portrait: !p0502!e00",""
"うん……。/自分の生き方を考え直したかったの。","Yeah... /I wanted to rethink how I live.","Portrait: !p1100!e00",""
"うん……アリガト、将馬。","Yeah... thanks, Shoma.","Portrait: !p0000!e00",""
"うん、いいよ……。","Yeah, okay...","Portrait: !p0000!e00",""
"うん、いいよ。","Yeah, okay.","Portrait: !p0000!e00",""
"うん、いいよ。/それじゃあ、行こっか！","Yeah, okay. /Well then, let's go！","Portrait: !p0000!e00",""
"うん、いいよ。/バザーに出てる洋服を/買い占めにでも行こっか？","Yeah, okay. /Wanna buy up all the clothes /at the bazaar?","Portrait: !p0000!e00",""
"うん、いいよ！","Yeah, okay！","Portrait: !p0000!e00",""
"うん、いいよ！/でも将馬と約束してるなら、/ちゃんと将馬と行かないとダメよ。","Yeah, okay! /But if you promised Shoma, /you have to go with him.","Portrait: !p0000!e00",""
"うん、そうだね！/私もまだまだ頑張らなくっちゃ！！","Yeah, right! /I still gotta work hard too!!","Portrait: !p0201!e00",""
"うん、そうだよ。","Yeah, that's right.","Portrait: !p0000!e00",""
"うん、そうだよ。/笑いに来たんだよ。","Yeah, that's right. /I came for laughs.","Portrait: !p0000!e00",""
"うん、そうね。","Yeah, that's right.","Portrait: !p0000!e00",""
"うん、そうらしいよ。","Yeah, seems so.","Portrait: !p0000!e00",""
"うん、それくらいなら、/まかせといて。","Yeah, if it's that, /leave it to me.","Portrait: !p0000!e00",""
"うん、それならいいよ。/一緒に回ろっか。","Yeah, that's fine. /Wanna go around together?","Portrait: !p0000!e00",""
"うん、まぁね。/付き合ってるカップルとか、/これから付き合おうとする２人とかでしょ？","Yeah, well. /Couples dating, or /two about to start, right?","Portrait: !p0000!e00",""
"うん、もう決まってるよ。","Yeah, it's already decided.","Portrait: !p0000!e00",""
"うん、わかった。/任せて！","Yeah, got it. /Leave it to me!","Portrait: !p0000!e00",""
"うん、乗ってるよ。/やっぱり、バイクはいいよね。/楽しいもの。","Yeah, I'm into it.　/Bikes are great, right?、/They're fun.","Portrait: !p1101!e00",""
"うん、別に構わないわよ。","Yeah, I don't mind.","Portrait: !p0000!e00",""
"うん。/だって、キックがうまくできないと、/途中で目が回っちゃうの……。","Yeah. /If I can't do the kick right, /I get dizzy midway...","Portrait: !p1100!e00",""
"うんうん。/わしらでも腹いっぱいになる大盛りを/こうして注文してくれるんだ。","Yeah yeah.　/They order extra-large portions、/that even fill us up.","Portrait: !p3003!e00",""
"うんうん。/わしらでも腹いっぱいになる大盛りを/女の子が注文してくれるんだ。","Yeah yeah.　/Girls order extra-large portions、 /that even fill us up.","Portrait: !p3003!e00",""
