"japanese","english","context","notes"
"ねぇ……私も、/私もいくわ。/一緒に連れていって！","Hey... I'll go too./Take me with you!","Portrait: !p0000!e00",""
"ねぇ、!0……。/最近、ツナギが窮屈な感じがするの。/私太ったかな？","Hey,!0…/Lately my jumpsuit feels tight./Did I gain weight?","Portrait: !p1102!e00",""
"ねぇ、!0、/ちょっと、聞きたいことが/あるんだけど。","Hey,!0, /I have something I want to ask.","Portrait: !p1102!e00",""
"ねぇ、!0、/昔の方が良かったなって、/考えることある？","Hey,!0, /do you ever think the past was better?","Portrait: !p1100!e00",""
"ねぇ、!0、/私たちもフォークダンスを/踊ろうよ！","Hey,!0, /let's dance the folk dance too!","Portrait: !p1100!e00",""
"ねぇ、!0。/ゆりかさんってね、音楽だけじゃなくて/バレエを踊ってもスゴイんだよ。","Hey,!0. /Yurika-san is amazing not just at music,/but also ballet.","Portrait: !p1100!e00",""
"ねぇ、!0。/岩とエッジが変なの……。","Hey,!0. /Iwa and Edge are weird...","Portrait: !p1100!e00",""
"ねぇ、!0。/暇だったら、学園祭を一緒に/見て回らない？","!0. /If free, wanna look around/the fest together?","Portrait: !p1100!e00",""
"ねぇ、!0さん。/購買部の一文字さんって、/バツ君のお母さんなんでしょ？","Hey, !0-san. /Ichimonji-san at the store is/Batsu-kun's mom, right?","Portrait: !p1800!e00",""
"ねぇ、!0さん！/プールに金魚が泳いでるわよ！","Hey, !0-san ！/Goldfish are in the pool！","Portrait: !p1800!e00",""
"ねぇ、!0君。/購買部の一文字さんって、/バツ君のお母さんなんでしょ？","Hey, !0-kun. /Ichimonji at the store is/Batsu's mom, right?","Portrait: !p1800!e00",""
"ねぇ、!0君！/プールに金魚が泳いでるわよ！","Hey, !0！/Goldfish are in the pool！","Portrait: !p1800!e00",""
"ねぇ、!0！/ちょっと、お願いがあるんだけど。","Hey, !0 ！/I have a favor to ask.","Portrait: !p0500!e00",""
"ねぇ、!0！/暇だったら、取材に付き合ってよ！","Hey, !0！/If free, help me with coverage！","Portrait: !p2100!e00",""
"ねぇ、/!0せんぱぁい？","Hey, !0-senpaaai?","Portrait: !p2400!e00",""
"ねぇ、あなたからも岩クンに/いってあげてよ。/彼の絵、とても素敵なのよ。","Hey, tell Iwa-kun from you too./His painting is wonderful.","Portrait: !p3100!e00",""
"ねぇ、せんぱいは、/どうして、ももちゃんに/優しくしてくれるんですかぁ？","Hey, senpai, why are you so kind, /to Momo-chan?","Portrait: !p2400!e00",""
"ねぇ、それってもしかして……","Hey, could that be…","Portrait: !p0000!e00",""
"ねぇ、ももちゃん！/何で、ももちゃんのラケットには/オモリが付いてるの？","Hey, Momo-chan!/Why does Momo-chan's racket have weights?","Portrait: !p0000!e00",""
"ねぇ、アキラ、/ザキと一緒にいるときって、/何を話すの？","Hey, Akira,/what do you talk about with Zaki?","Portrait: !p0000!e00",""
"ねぇ、アキラ、/メットがなくても、もう大丈夫なの？","Hey, Akira, are you okay without a helmet now?","Portrait: !p0000!e00",""
"ねぇ、アキラ、/女子校に行ってどう？/楽しい？","Hey, Akira,/is girls' school fun?","Portrait: !p0000!e00",""
"ねぇ、アキラ。/さっきから何やってんの？","Hey, Akira./What have you been doing?","Portrait: !p0000!e00",""
"ねぇ、アキラのクラスって/何をやるんだっけ？","Hey, what's Akira's class doing?","Portrait: !p0000!e00",""
"ねぇ、アキラのツープラトン技を/私にも教えてよ。","Hey, teach me Akira's /Tag-team move too.","Portrait: !p0000!e00",""
"ねぇ、エッジのクラスは/学園祭で何をするんだっけ？","Hey, what's Edge's class doing for the festival?","Portrait: !p0000!e00",""
"ねぇ、エッジのツープラトン技を/私にも教えてよ。","Hey, teach me Edge's Tag-team move too.","Portrait: !p0000!e00",""
"ねぇ、エッジ！/あっちにお化け屋敷があるんだって！/行ってみない？","Hey, Edge！/There's a haunted house over there!/Wanna go?","Portrait: !p0000!e00",""
"ねぇ、エッジ！/今日は、岩と一緒じゃないの？","Hey, Edge！/Aren't you with Iwa today?","Portrait: !p0000!e00",""
"ねぇ、ザキのツープラトン技を/私にも教えてよ。","Hey, teach me Zaki's/Tag-team move too.","Portrait: !p0000!e00",""
"ねぇ、ザキ！/アイス買ってきたんだ。/一緒に食べない？","Hey, Zaki！/I bought ice cream./Wanna eat together?","Portrait: !p0000!e00",""
"ねぇ、ザキ！/何見てるの？","Zaki！ Whatcha lookin at?","Portrait: !p0000!e00",""
"ねぇ、ボーマン。/今日は一体何に感謝してるの？","Hey, Bowman. /What're you grateful for today?","Portrait: !p0000!e00",""
"ねぇ、ランちゃん。/プールで何してるの？","Ran./What're you doing at the pool?","Portrait: !p0000!e00",""
"ねぇ、ランちゃん。/頭に乗っけてるメガネって/いつ使ってるの？","Hey, Ran-chan. /When do you use those glasses on your head?","Portrait: !p0000!e00",""
"ねぇ、ランちゃんってば！","Hey, Ran-chan！","Portrait: !p0000!e00",""
"ねぇ、ランちゃんのツープラトン技を/私にも教えてよ。","Hey, teach me Ran-chan's Tag-team move too.","Portrait: !p0000!e00",""
"ねぇ、ロベルト、/サッカー部は、/今年はどんなお店を出してるの？","Hey, Roberto,/what shop is soccer club/running this year?","Portrait: !p0000!e00",""
"ねぇ、ロベルトのツープラトン技を/私にも教えてよ。","Hey, teach me Roberto's /Tag-team move.","Portrait: !p0000!e00",""
"ねぇ、一緒に行ってくれるでしょ？","Hey, you'll go with me, right?","Portrait: !p1101!e00",""
"ねぇ、九郎……。/あなたが何を企んで、/この学校に来たのかは知らないわ。","Hey, Kuro…/I don't know what you're planning/by coming here.","Portrait: !p0000!e00",""
"ねぇ、九郎のツープラトン技を/私にも教えてよ。","Hey, teach me Kuro's/Tag-team move too.","Portrait: !p0000!e00",""
"ねぇ、九郎も食べる？/うろうろしてたら、思わずいっぱい/買い込んじゃったのよね。","Hey, will Kuro eat too?/While wandering, I ended up buying a lot.","Portrait: !p0000!e00",""
"ねぇ、先輩？/人の心を支配する力で、/もっとも強いのは何だと思いますか？","Hey, senpai? /What's the strongest power /to control hearts?","Portrait: !p1500!e00",""
"ねぇ、夏のツープラトン技を/私にも教えてよ。","Hey, teach me Natsu's /Tag-team move too.","Portrait: !p0000!e00",""
"ねぇ、夏！/グラウンドの向こうに、/リングがあったよ。","Hey, Natsu!/There was a ring beyond the grounds.","Portrait: !p0000!e00",""
"ねぇ、夏！/バレー部って、/学園祭で何やるんだっけ？","Natsu!/What're volleyball club's/fest plans?","Portrait: !p0000!e00",""
"ねぇ、岩。/今日は、エッジは一緒じゃないの？","Hey, Iwa./Isn't Edge with you today?","Portrait: !p0000!e00",""
"ねぇ、岩のツープラトン技を/私にも教えてよ。","Hey, teach me Iwa's /Tag-team move too.","Portrait: !p0000!e00",""
"ねぇ、岩！/相撲部の出し物って、何だっけ？","Hey, Iwa!/What's the sumo club's event?","Portrait: !p0000!e00",""
"ねぇ、流先輩！","Hey, Nagare！","Portrait: !p0000!e00",""
"ねぇ、私に委員長のツープラトン技を/教えてくれない？","Hey, teach me Chairperson's /Tag-team move.","Portrait: !p0000!e00",""
"ねぇ、醍醐先輩！/せっかくの学園祭なんだから、/お店をのぞいてみませんか？","Hey, Daigo-senpai！/It's the festival, so want to check out the shops?","Portrait: !p0000!e00",""
"ねぇ、醍醐先輩？/私、よく考えるんです。/どんな修行をすれば強くなれるのかって。","Hey, Daigo-senpai? /I often think about what training makes you stronger.","Portrait: !p0000!e00",""
"ねぇ。例えばよ、/幼なじみの男の子と女の子が/いたとするの。","Say there's a boy and girl/who are childhood friends.","Portrait: !p0503!e00",""
"ねぇねぇ、!0！/この写真どうかなぁ？","Hey hey, !0 ！/How's this photo?","Portrait: !p2101!e00",""
"ねぇねぇ。/最近委員長って、/随分変わってきたと思わない？","Hey hey./Don't you think Rep /has changed a lot lately?","Portrait: !p0200!e00",""
"ねぇねぇいいでしょ！　かわいいクッキー！/写真を撮ってくれたお礼にって、/さっきもらっちゃった！","Hey hey, isn't it nice！ Cute cookies!/As thanks for taking photos, /I got them earlier!","Portrait: !p2100!e00",""
"ねぇロイ、/私にロイのツープラトン技を教えてよ。","Hey Roy, teach me Roy's Tag-team move.","Portrait: !p0000!e00",""
"ねぇ委員長！/どうしたの？/そんなに血相かえて。","Hey Rep!/What's wrong?/You look so pale.","Portrait: !p0000!e00",""
"ねぇ将馬、/将馬のツープラトン技、/私にも教えてよ！","Hey Shoma,/teach me your Tag-team move！","Portrait: !p0000!e00",""
"ねぇ！/どこ行くのよ、アキラ！","Where're you going, Akira!","Portrait: !p0000!e00",""
"ねぇ！/ももちゃん、どうしたのよ？","Hey!/What's wrong, Momo-chan?","Portrait: !p0000!e00",""
"ねぇ！　ももちゃん！/待ってよ！","Hey! Momo-chan!/Wait！","Portrait: !p0000!e00",""
"ねぇ！　ランちゃん！/何見てるのよ！/私にも見せてよ！","Hey! Ran!/What're you looking at！/Show me too!","Portrait: !p0000!e00",""
"ねぇ！　待てよランちゃん！/なによ、急に……。","Hey! Wait, Ran-chan！/What, suddenly …","Portrait: !p0000!e00",""
"ねえねえ、!0、/おかしいんだよ。","Hey,!0, something's weird.","Portrait: !p1101!e00",""
"ねっ！　岩？/……ん？","Hey! Iwa?/…Huh?","Portrait: !p0000!e00",""
"のう、!0さん！/毎日が学園祭だったらいいと思わんか？","!0！/Wouldn't it be nice/if every day was a fest?","Portrait: !p1200!e00",""
"のう、!0！/毎日が学園祭だったらいいと思わんか？","!0！/Wouldn't it be nice/if fest was every day?","Portrait: !p1200!e00",""
"のう、おぬしはどう思う？","Hey, what do you think?","Portrait: !p1200!e00",""
