"japanese","english","context","notes"
"ロベルト、/双子の弟たちは元気にしてるのか？","Roberto, are your twin brothers doing /OK?","Portrait: !p0000!e00",""
"ロベルト、/双子の弟たちは元気にしてる？","Roberto,/your twin brothers doing well?","Portrait: !p0000!e00",""
"ロベルトぉぉっっ！/天誅をくらいなさいっっ！","Robertooo!/Receive divine punishment！","Portrait: !p0000!e00",""
"ロベルトぉぉっっ！/天誅をくらえっっ！","Robertooo!/Take divine punishment！","Portrait: !p0000!e00",""
"ロベルトから/!c02届け物『サッカーボール』!c07をあずかった/!c01サッカー部部室!c07に届けよう！","Received delivery 'Soccer Ball' from/Roberto, deliver to Soccer Club Room！","Portrait: !pffff!e00",""
"ロベルトのいうことを/何でも聞いてやってくれよな！","Listen to whatever Roberto says！","Portrait: !p0000!e00",""
"ロベルトのサンバイザーを/フリーマーケットに出したら、/どれくらいの値段になるのかしら？","If I put Roberto's visor at the flea/market, how much would it go for?","Portrait: !p0000!e00",""
"ロベルトのサンバイザーを/フリーマーケットに出したら、/どれくらいの値段になるのかな？","If I put Roberto's visor at the flea/market, how much would it go for?","Portrait: !p0000!e00",""
"ロベルトのツープラトン技/!c03『トラップＷシュート』!c07を覚えた！","Learned Roberto's Tag-team move, /'Trap W Shoot'！","Portrait: !pffff!e00",""
"ロベルトのヤツ、まっすぐ弾が飛ばないとか、/いいわけしてたけどな、/オイラの方は百発百中だったし。","Roberto made excuses about bullets not /flying straight, but, I was 100%/accurate.","Portrait: !p0400!e00",""
"ロベルト君たら、/お化け屋敷に行くって、/聞かないんだもの。","Roberto-kun won't listen/about going to haunted house.","Portrait: !p2900!e00",""
"ロベルト！　ゴメン！/ホント、ゴメンってば！","Roberto! Sorry!/Really, sorry!","Portrait: !p0000!e00",""
"ワ、ワシは……。/単にバカで騙されやすいだけだぞい……。","I-I'm.../just stupid and easily fooled…","Portrait: !p1202!e00",""
"ワ、ワシは急用を思い出したから、/もう行くからのう……。/じゃ、じゃあのう、!0……。","I-I remembered urgent business, so, /I'm going now.../W-well then, !0…","Portrait: !p1202!e00",""
"ワ、ワシは急用を思い出したから、/もう行くからのう……。/じゃ、じゃあのう、!0さん……。","I-I remembered urgent business, so, /I'm going now.../W-well then, !0-san…","Portrait: !p1202!e00",""
"ワ、ワシは！/おぬしにホレてしもうた！！！","I-I have！/fallen for you!！！","Portrait: !p1202!e00",""
"ワシがこんなことを話せるのは、/おぬしだけじゃい。","You're the only one I can talk to about /this.","Portrait: !p1200!e00",""
"ワシが聞きたいのは、/そういう取り柄じゃないぞい！/もう、いいわい！","That's not what I want to hear！/Enough！","Portrait: !p1203!e00",""
"ワシだけが、何も変わっとらん。/ワシは、どうしたら/変われるんじゃろうと考えとるんじゃ……。","I'm the only one who hasn't changed./I'm thinking about how to change …","Portrait: !p1200!e00",""
"ワシと……、/ワシと一緒にいてくれんかのう？","With me…/will you stay with me?","Portrait: !p1202!e00",""
"ワシには、!0が/必要なんじゃ！","I need!0 ！","Portrait: !p1202!e00",""
"ワシには、!0さんが/必要なんじゃ！","I need !0-san ！","Portrait: !p1202!e00",""
"ワシには、ワシには……、/今のアキラは、まぶし過ぎるぞい……。","For me, for me…/Akira now is too bright…","Portrait: !p1202!e00",""
"ワシは、!0さんといれば/変われるぞい！","With !0-san, I can change ！","Portrait: !p1202!e00",""
