"japanese","english","context","notes"
"最後の一撃を当てようと思ったら、/まずキックを練習しないとね。/がんばってね！","To land the final blow, /practice kicks first./Do your best！","Portrait: !p1101!e00",""
"最近、/ちょっと腰の具合が良くないんですよ。/朝起きるのが怖くて……","Lately, /my back isn't good. /Scared to wake up…","Portrait: !p0000!e00",""
"最近、/ちょっと腰の具合が良くないんですよ。/重い荷物とか持つのが怖くて……","Lately, /my back isn't good. /Scared to carry heavy things …","Portrait: !p0000!e00",""
"最近、ロベルトって、/まりちゃんと一緒にいることが多くない？","Lately, Roberto,/is often with Mari-chan?","Portrait: !p0000!e00",""
"最近、ロベルトって、/まりと一緒にいることが多くないか？","Lately, Roberto,/is often with Mari?","Portrait: !p0000!e00",""
"最近、ワシは考えるんじゃ。/ワシはこのままで/いいんじゃろうかと……。","Lately, I've been thinking. /Is it fine for me to stay like this…","Portrait: !p1200!e00",""
"最近、少しずつ/ゆとりみたいなものが出てきたみたい。","Lately, /some breathing room is appearing.","Portrait: !p0201!e00",""
"最近の悩みといえば……/成績が思うように上がらなくて/苦労してる事かなぁ。","Recent worry.../grades not improving as hoped,/struggling with that.","Portrait: !p0000!e00",""
"望むところだ。/さぁ、行こうぜ！","Sounds good. /Let's go！","Portrait: !p0601!e00",""
"本人には、/まだ余裕なんてないだろうけどな。/格闘技の方だってまだまだだろうし。","They probably, /don't have room yet./Martial arts still needs work.","Portrait: !p0000!e00",""
"本人には、/まだ余裕なんてないだろうけどね。/格闘技の方だってまだまだだろうし。","They probably, /don't have room yet./Martial arts still needs work.","Portrait: !p0000!e00",""
"本当だよ。/さぁ、行こう！","Really. /Let's go！","Portrait: !p0000!e00",""
"本当だよ。/でも、なんでそんなこと聞くんだ？","Really. /But why ask that?","Portrait: !p0000!e00",""
"本当ですか！　助かります。/実は、まだ他にもかなりの量があるので、/私はそちらを運びます。","Really！ That helps./Actually, there's quite a bit more, so, /I'll carry that.","Portrait: !p0901!e00",""
"本当に、ごめんなさい……。/じゃあ、私、行くから……。","Really, sorry.../Well then, I'm going …","Portrait: !p1102!e00",""
"本当に、一緒にいてくれるんですか？/なら、約束してくれるんですよねぇ……、/僕のモノになるって……ね……先輩……？","Really, you'll stay with me? /Then promise me…/you'll be mine … right... senpai…?","Portrait: !p1503!e00",""
"本当にすいません。/そんな大事なものを。/俺なんかが使っちゃって……。","Really sorry./Such an important thing./Someone like me using it…","Portrait: !p0000!e00",""
"本当にすいません。/そんな大事なものを。/私なんかが使っちゃって……。","Really sorry./Such an important thing./Someone like me using it…","Portrait: !p0000!e00",""
"本当にスマンかったのう。/恩に着るぞい！","Really sorry./I owe you!","Portrait: !p1202!e00",""
"本当に美しいですね。/キャンプファイアーの炎というものは。/今日の最後を飾るのにふさわしいですよ。","Truly beautiful./Campfire flames. /Perfect to end today.","Portrait: !p1500!e00",""
"本当はあなたに頼む事じゃないんだけど、/今どうしても手が離せなくて……。","Actually shouldn't ask you, but /I can't get away right now …","Portrait: !p1803!e00",""
"本当は昨日までに提出しなきゃ/いけなかったんだけど、/ドタバタしてて忘れてたの。","Actually should have submitted /yesterday, but was busy and forgot.","Portrait: !p1800!e00",""
"本当よ。/さぁ、行こっ！","Really. /Let's go！","Portrait: !p0000!e00",""
"本当よ。/でも、なんでそんなこと聞くの？","Really. /But why ask that?","Portrait: !p0000!e00",""
"本当デスか！？/いったい、ドーいう風のフキタオシね？","Really！? /What kind of situation?","Portrait: !p0801!e00",""
"本来、島津流は実戦空手なのですが、/私は人を殴るのは/好きではないのですよ……。","Originally, Shimazu is practical /karate, but I don't like hitting /people…","Portrait: !p1300!e00",""
"本気モードで/売りまくってくるからなァ！/待っててくれよなッ！","I'll sell like crazy,/in serious mode！/Wait for me！","Portrait: !p1000!e00",""
"校舎の西側にあるのが、!c04部室棟エリア!c07。/各クラブの部室があるわ。化学部では/人体実験が行われてるって噂も……。","On the west side is !c04Clubroom Wing!c07. /All the clubs are here. Rumor is, /Chemistry even does human tests...","Portrait: !pffff!e00",""
"校舎の２階にある喫茶店に行きましょう！/なんでも、クッキーとかケーキが/すごくおいしいって、評判ですからね。","Let's go to the cafe on the 2nd floor!/Cookies and cake are /supposedly really good.","Portrait: !p0000!e00",""
"校門の外でやってるのを見たんでな。/大方、若い奴らが集まるのを/当てにしてるんだろうよ。","Saw it outside the school gate. /Probably counting on, /young people gathering.","Portrait: !p2001!e00",""
"根性みせやがれ！","Show some guts！","Portrait: !p2001!e00",""
"格闘ゲーム用の名前を登録してね！","Choose name for fighting game！","Portrait: !p0100!e00",""
"楽しいこと、かしらねぇ……。/だって、楽しいことをしてると/夢中になるものね。","Fun things… perhaps.../When doing fun things, /you get absorbed.","Portrait: !p0000!e00",""
"楽しいこと、かなぁ……。/楽しいことをしてると、/夢中になるもんだからな。","Fun things… perhaps.../When doing fun things, /you get absorbed.","Portrait: !p0000!e00",""
"楽しいことねぇ……。/予想外の答えですね。/しかも、具体性と確実性にかけるな……。","Fun things…/Unexpected answer. /Lacks specificity and certainty...","Portrait: !p1500!e00",""
"楽しいじゃない、ボーマン。/卒業しても、私たちは一緒なんだからね！","It's fun, Bowman. /Even after graduation, we're together！","Portrait: !p0000!e00",""
"楽しいじゃないか、ボーマン。/卒業しても、俺たちは一緒なんだからな！","It's fun, Bowman. /Even after graduation, we're together！","Portrait: !p0000!e00",""
"楽しまないと、損ってもんだぜ！/さぁ、行こうぜ！","Gotta have fun or you lose out!/Let's go！","Portrait: !p0601!e00",""
"楽しみが増えましたよ。/ありがとう、先輩。/フフフ……。","I'm looking forward to more. /Thanks, senpai. /Hehe…","Portrait: !p1502!e00",""
"楽器に興味がおありなんでしたら、/今度、私が個人的に/演奏の方もお教えしますよ。","If interested in instruments,/next time I'll personally/teach you to play.","Portrait: !p2500!e00",""
"構いませんよ。/保健室においておけばいいんですね。","Fine with me. /Just leave it in nurse's office.","Portrait: !p0000!e00",""
"構わないよ。/射的で勝負でもしてみるか？","Sure. /Wanna try me at target shooting?","Portrait: !p0000!e00",""
"次に、!c04カード!c07と書かれているマスに/止まることよ。１枚もらえるマスと、/３枚もらえるマスがあるわ。","Next, stop on spaces marked !c04Card !c07. /Some give 1 card, some give 3.","Portrait: !p1800!e00",""
"次に、!c04校舎２Ｆエリア!c07。/美術室や風紀委員会室があるわよ。","Next: !c04School 2F!c07. /Art room and Disciplinary Office.","Portrait: !pffff!e00",""
"次に、!c04校舎３Ｆエリア!c07。/踊り場も３Ｆに含まれてるから注意してね。/図書室や音楽室があるわ。","Next, !c04School 3F Area !c07. /Landing is included in 3F. /Library and music room are there.","Portrait: !pffff!e00",""
"次に、「移動」を選択すると、/ルーレットが表示されるわ。","Next, selecting 'Move', /shows the roulette.","Portrait: !p1800!e00",""
"次は必殺技についてだけど、/基本的にどんな技が装備できるかは、/登録時に選択した学科によって変わるわ。","Next about special moves:/what moves you can equip /depends on the major you selected.","Portrait: !p1800!e00",""
"止まったマスに!c03ジャスキャラ!c07や、/他のプレイヤーがいる場合は/イベントや戦闘が起こるわ。","If !c03Justice Chars !c07or other players /are on that space,/events or battles occur.","Portrait: !p1800!e00",""
"正しい答えだと思いますよ。","I think that's correct.","Portrait: !p1500!e00",""
"正しくセーブできませんでした。/　　　/　　　　　何かボタンを押してください。","Could not save properly. /, /Press any button.","Portrait: !pffff!e00",""
"正しくロードできませんでした。/　　/　　　　何かボタンを押してください。","Could not load properly. /, /Press any button.","Portrait: !pffff!e00",""
"正直、アイツらを見てると/うらやましく思うことがあるよ。","Honestly, watching them, /I sometimes feel envious.","Portrait: !p0600!e00",""
"残念だけど……/いつかはそうなるって判ってた事だし。/笑顔で見送ってあげるわ。","Unfortunately.../I knew this would happen. /I'll see you off with a smile.","Portrait: !p0000!e00",""
"残念だけど……/いつかはそうなるって判ってた事だしな。/笑顔で見送ってあげるよ。","Unfortunately.../I knew this would happen. /I'll see you off with a smile.","Portrait: !p0000!e00",""
