"japanese","english","context","notes"
"それに、/その声の主にも、心当たりがあるしな。","Plus, /I have an idea who that voice is.","Portrait: !p0000!e00",""
"それに、/その声の主にも、心当たりがあるしね。","Plus, /I have an idea who that voice is.","Portrait: !p0000!e00",""
"それに、そこはおそらく、/アキラがいるクラスの店だろう。","Plus, that's probably,  /Akira's class's shop.","Portrait: !p1900!e00",""
"それに、そんなウルウルした目で/女が女にいうセリフじゃあないよ。/先生が聞いたら、腰抜かしちまうよ……。","Plus, that's not a line a girl says to a girl,  /with teary eyes. /If sensei heard, he'd faint...","Portrait: !p2302!e00",""
"それに、そんな歯の浮くような/恥ずかしいセリフを/２回もいうんじゃないよ……。","Plus, don't say such cringeworthy,  /embarrassing lines,  /twice...","Portrait: !p2302!e00",""
"それに、みんなお上品で、/お嬢様って感じの子ばかりだし……。/ゲド高の生活とは、全然違うの。","Plus, everyone's refined, /all like young ladies... /It's totally different from Gedokou.","Portrait: !p1103!e00",""
"それに、アタイは、/姫と呼ばれんのがキライなんだよ。/呼ぶんなら、ザキと呼びな！","Plus, I hate being called 'Princess'. /If calling me something, call me Zaki !","Portrait: !p2303!e00",""
"それに、イキナリ靴とか飛んできたら/相手も驚くじゃない。/それが狙いなんだから！","Plus, if shoes suddenly fly at them,  /they'll be surprised.  /That's the point!","Portrait: !p0201!e00",""
"それに、話してる相手の顔が/区別つかないぐらい視力が低いから、/どっちにしても外せないわね。","Plus, my vision is so bad I can't tell  /who I'm talking to, so /I can't take them off anyway.","Portrait: !p1400!e00",""
"それに、誰が「ボク」なのよ！/そんなツンツン頭のくせに、/恥ずかしくないの？","Plus, who says 'boku' ! /With that spiky hair,  /aren't you embarrassed?","Portrait: !p0000!e00",""
"それに、誰が「ボク」なんだよ！/そんなアタマしてるくせに、/恥ずかしくないのかよ？","Plus, who says 'boku' ! /With that hair,  /aren't you embarrassed?","Portrait: !p0000!e00",""
"それにしたって、/委員長一人でする事じゃないだろ？/クラス全体の問題じゃないか。","Even so,  /Chairperson shouldn't do this alone, right?  /It's a class-wide issue.","Portrait: !p0000!e00",""
"それにしたって、/委員長一人でする事じゃないでしょ？/クラス全体の問題じゃない。","Even so,  /Chairperson shouldn't do this alone, right?  /It's a class-wide issue.","Portrait: !p0000!e00",""
"それにしても、/この学園祭に、こんなに人が来るとは/思ってなかったぜ。","Even so,  /I didn't think this many people  /would come to the festival.","Portrait: !p0100!e00",""
"それにしても、/今日は晴れてよかったですね。","Even so,  /it's good that it's sunny today.","Portrait: !p0000!e00",""
"それにしても、/今日は晴れてよかったわね。","Even so,  /good that it's sunny today.","Portrait: !p0000!e00",""
"それにしても、/聖純のヤツらの店に来る客は、/何であんなにうるせぇんだ？","Even so,  /why are the customers at Seijun's shop,  /so noisy?","Portrait: !p0100!e00",""
"それにつきあっちゃうと、/あなたも何も出来ないわよ？","If you go along with that,  /you won't get anything done either?","Portrait: !p1400!e00",""
"それに万が一、譲り受けておきながら/売れ残ったりしてしまっては、/佐渡先生の名にキズがついてしまいます。","Plus, if I accept it and, /it doesn't sell, /it would tarnish Sado-sensei's name.","Portrait: !p0900!e00",""
"それに姫って呼ぶなっていってるだろ……。/ま、まったく……。","I told you not to call me 'Princess'…  /Really ...","Portrait: !p2302!e00",""
"それに引き換え、俺は情けない限りだ。/このザマではな……。/これでは、総番長の名が泣く。","In contrast, I'm pathetic.  /In this state... /The boss title is crying.","Portrait: !p1900!e00",""
"それは……/ちょっと違うんじゃないかな？","That's…  /a bit different, isn't it?","Portrait: !p0000!e00",""
"それは……父親に似たんじゃないかしら。/……やっぱり……。","That… might be from your father. /…As I thought…","Portrait: !p1803!e00",""
"それは、/岩の「素直な心」だよ。","That's Iwa's, /'honest heart'.","Portrait: !p0000!e00",""
"それは、ももちゃんについてる匂いですぅ。/さっき、鍋をかついだ/おっきな人が来てですねぇ……","That's the smell on Momo-chan.  /Earlier, a big person carrying a pot came and...","Portrait: !p2402!e00",""
"それは、俺も同じだよ。/ひなたの顔を見てる間が、/一番充実した時間なんだから。","Same for me.  /Looking at Hinata's face /is the most fulfilling time.","Portrait: !p0000!e00",""
"それは、私も同じよ。/ひなたの顔を見てる間が、/一番充実した時間なんだから。","Same for me.  /Looking at Hinata's face /is the most fulfilling time.","Portrait: !p0000!e00",""
"それはお互い様だって。/バツだってアッチコッチで騒ぎを/起こしているくせに。","It's mutual.  /Batsu causes trouble,  /all over the place too.","Portrait: !p0000!e00",""
"それはそうじゃが、/ただ、力があってものう……。","That's true, but, /just having strength ...","Portrait: !p1200!e00",""
"それはそうなんだけど、/全然伸びないんだもん……/こればっかりはしょうがないじゃない。","That's true, but, /it's not improving at all... /this is just how it is.","Portrait: !p0203!e00",""
"それはね……、/あなたとは、いつまでも……、/いつまでも、一緒だってこと！","That means…  /I'll be with you forever ... /forever !","Portrait: !p1101!e00",""
"それはね、/岩の「素直な心」だよ。","That's Iwa's, /'honest heart'.","Portrait: !p0000!e00",""
"それはもう様々ですね。/基本的に日々の成果を見る事が出来る/展示などは好ましいですね。","There are various things. /Exhibits showing daily results /are preferable.","Portrait: !p0900!e00",""
"それはもちろん。/ついでに、お金も払ってくるよ。/結構たくさん食べちゃった気がするからな。","Of course.  /I'll pay too.  /I think I ate quite a bit.","Portrait: !p0000!e00",""
"それはもちろん。/ついでに、お金も払ってくるわね。/結構たくさん食べちゃった気がするから。","Of course.  /I'll pay too.  /I think I ate quite a bit.","Portrait: !p0000!e00",""
"それは仕方ないよ。/恭介は、恭介にしか出来ない事を/やってくれればいいのよ。","That can't be helped. /Kyosuke should just do,  /what only Kyosuke can do.","Portrait: !p0000!e00",""
"それは仕方ないよ。/恭介は、恭介にしか出来ない事を/やってくれればいいんだよ。","That can't be helped. /Kyosuke should just do,  /what only Kyosuke can do.","Portrait: !p0000!e00",""
"それは出来ない相談ですよ、先輩。/まぁ、見て真似するのは、/黙認することにしますけどね。","That's impossible, senpai.  /Well, I'll turn a blind eye to /copying by watching.","Portrait: !p1500!e00",""
"それは判ってるわよ。/判ってるから……","I know that.  /I know, so ...","Portrait: !p1803!e00",""
"それは残念だよな。/でも、クラスで決めた事なんだから、/従わなきゃ駄目だぞ。","That's a shame. /But the class decided, so, /you have to follow it.","Portrait: !p0000!e00",""
"それは残念だよね。/でも、クラスで決めた事なんだから、/従わなきゃダメよ。","That's a shame. /But the class decided, so, /you have to follow it.","Portrait: !p0000!e00",""
"それは言えてるよな。/じゃ、パァーッと派手に楽しもうか！","That's true.  /Let's have a flashy good time !","Portrait: !p0000!e00",""
"それは言えてるわね。/じゃ、パァーッと派手に楽しもっか！","That's true.  /Let's have a flashy good time !","Portrait: !p0000!e00",""
"それは誰だってそうだよ。/だから、自分に出来る範囲の事を/精一杯やるしかないんじゃないか？","Everyone is like that.  /So you just do your best /within your capabilities, right?","Portrait: !p0000!e00",""
"それは誰だってそうよ。/だから、自分に出来る範囲の事を/精一杯やるしかないじゃない？","Everyone is like that.  /So you just do your best /within your capabilities, right?","Portrait: !p0000!e00",""
"それは間違いだぞ！/もはや、そのような争いは無益だ。","That's wrong! /Such conflicts are pointless now.","Portrait: !p1900!e00",""
"それほど、ウチのちゃんこは/うまいということだな。/自信がついたぞ。","That's how good,  /our chanko is. /I'm confident now.","Portrait: !p3003!e00",""
"それも悪くないけど、/決定的な話題とはいえないわね。","That's not bad, but,  /it's not a decisive topic.","Portrait: !p2100!e00",""
"それをいうなら「吹き回し」だよ。/ま、たまにはこういうのもいいかな、/と思ってね。","If you say so, it's 'whims'.  /Well, I thought this is fine sometimes.","Portrait: !p0000!e00",""
"それをいうなら「吹き回し」よ。/ま、たまにはこういうのもいいかな、/と思ってね。","If you say so, it's 'whims'.  /Well, I thought this is fine sometimes.","Portrait: !p0000!e00",""
"それを逃げてきたりして！/どうせ、フザけてて割ったんだろ？/ちゃんと先生に謝れよ！","Don't run away from it! /You broke it messing around, right?  /Apologize to sensei !","Portrait: !p0000!e00",""
"それを逃げてきたりして！/どうせ、フザけてて割ったんでしょ？/ちゃんと先生に謝りなさいよ！","Don't run away from it! /You broke it messing around, right?  /Apologize to sensei !","Portrait: !p0000!e00",""
"それ以外にも、歩いて移動していれば、/挨拶してきてくれるわよ。/この時も少し!c00友好度!c07が上がるわ。","Also, if you move around on foot, /they'll greet you. /  !c00Affinity!c07 increases a bit then too.","Portrait: !p1800!e00",""
"そろそろ、新聞部の部室に戻らなきゃ。/付き合ってくれて、ありがと！/じゃあ、またね！","I need to get back to newspaper club. /Thanks for coming !  /See you !","Portrait: !p2101!e00",""
"そんな……/でも、俺が雹さんのする事を/手伝いたいと思ってるのは本当です。","That's…  /but I really want to help, /with what Hail-san does.","Portrait: !p0000!e00",""
