"japanese","english","context","notes"
"九郎……。/どうかしたのか？","Kuro…/Something wrong?","Portrait: !p0000!e00",""
"九郎……。/どうしたの？","Kuro…/What's wrong?","Portrait: !p0000!e00",""
"九郎から/!c02届け物『忌野家秘術巻物』!c07をあずかった/!c01学長室!c07に届けよう！","Got !c02'Imawano Scroll' !c07 from Kuro/to !c01Principal's Office !c07 ！","Portrait: !pffff!e00",""
"九郎って、/ひとりでいることが多いのね。/ちゃんと友達も作りなさいよ。","Kuro is alone often./Make friends properly.","Portrait: !p0000!e00",""
"九郎って、/ひとりでいることが多いんだな。/ちゃんと友達も作れよ。","Kuro is alone often./Make friends properly.","Portrait: !p0000!e00",""
"九郎には、ゆりかさんがいるじゃない。/あんなにやさしいお姉さんがいて、/淋しいわけないでしょ？","Kuro has Yurika-san. /With such a kind older sister, he can't be lonely, right?","Portrait: !p0000!e00",""
"九郎には、ゆりかさんがいるじゃないか。/あんなにやさしいお姉さんがいて、/淋しいわけないだろ？","Kuro has Yurika-san. /With such a kind older sister, he can't be lonely, right?","Portrait: !p0000!e00",""
"九郎のツープラトン技/!c03『霧嶋流　十文字殺法』!c07を覚えた！","Got Kuro's Tag-team/!c03'Cross Slash' !c07！","Portrait: !pffff!e00",""
"九郎も……、何ですか？","Kuro too... what?","Portrait: !p0000!e00",""
"九郎も行きたいお店があるなら、/私が付き合ってあげるよ。","If Kuro wants to go to a shop, /I'll go with him.","Portrait: !p0000!e00",""
"九郎も行きたい店があるなら、/俺が付き合ってやるよ。","If Kuro wants to go to a shop, /I'll go with him.","Portrait: !p0000!e00",""
"二人とも。/後でお友達に/ちゃんと謝っておくんですよ？","Both of you./Later, apologize /to your friend, OK?","Portrait: !p2600!e00",""
"人って、こういう場所で/好き勝手に歩き回ってるようだけど、/結構クセがあったりするのよね。","People seem to walk freely in places like this, /but they have quite a few habits.","Portrait: !p1800!e00",""
"人のマネから始めて、/少しずつおぼえながら自分のものに/していけばいいじゃないですか。","Start by copying others, /gradually learning and making it your own.","Portrait: !p0000!e00",""
"人の心に入り込むには、/一番いい媒体なんですよ、/音楽というものは。","Music is the best medium, /to reach people's hearts.","Portrait: !p1502!e00",""
"人の気もしらねェで！/見損なったぜ！","You don't get it！/I was wrong!","Portrait: !p1003!e00",""
"人体実験を受けますか？","Accept human testing?","Portrait: !pffff!e00",""
"今、ちゃんこ鍋の新しい味付けを/考え中で忙しいんじゃ。/それじゃあのう！","I'm busy thinking about new seasoning for chanko nabe. /Well then！","Portrait: !p1203!e00",""
"今、なんていったんですかぁっ！","What did you just say!","Portrait: !p2403!e00",""
"今、私たちが以前に参加した/コンクールの話をしてたんですよ。","We were talking about /the contest we entered before.","Portrait: !p2500!e00",""
"今からカブって/気合いを入れるのですぅ！/（ガポッ！）","Now I'll put on kabuto/and get fired up！ (Gapo!)","Portrait: !p2401!e00",""
"今から始まるＣＰＵ対戦の順位に応じて、/!c01単位ポイント!c07に!c05ボーナス!c07が加算されるの。","Based on CPU battle ranking,/!c05bonus !c07 is added to !c01Credit Points!c07.","Portrait: !p1800!e00",""
"今すぐにでも。/……と、本当は言いたい所なのですが、/実際は卒業してからになるでしょう。","Right now if possible. /…I'd like to say, but actually it'll be after graduation.","Portrait: !p0900!e00",""
"今のでわかっただろ？/アタイなんかの側にいると/こんなトラブルは、しょっちゅうさ。","You understand now?/Being with me means,/trouble like this all the time.","Portrait: !p2303!e00",""
"今のように、/戦いでは、時や相手を選ぶことはできない。/そのことは、お前もよく覚えておくといい。","As now,/in battle, you can't choose time or opponent. /Remember that well.","Portrait: !p1900!e00",""
"今のワシは、何でもできそうじゃぞい！/まずは、何からはじめるかのう？","I can do anything now!/What should we start with?","Portrait: !p1200!e00",""
"今の俺があるのも、/コイツのおかげなんだからな。","I am who I am now,/thanks to this guy.","Portrait: !p0600!e00",""
"今の声は……。","That voice...","Portrait: !p2303!e00",""
"今の気分は、ウキウキ？　ワクワク？/それともチョベリグってやつかな？","How are you feeling? Excited? Thrilled? /Or 'choberigu'?","Portrait: !p2101!e00",""
"今の自分でいられる時間は、/もう後、いくばくもないのだからな……。","The time I can be myself, /is almost over …","Portrait: !p1503!e00",""
"今の言葉、信じていいよな？","Can I believe those words?","Portrait: !p0000!e00",""
"今の言葉、信じていいよね？","Can I believe those words?","Portrait: !p0000!e00",""
"今は何ともないんですけど。/また今度診てもらえますか？","I'm fine now./Can you check me again next time?","Portrait: !p0000!e00",""
"今は遠慮しとく……。","I'll pass for now...","Portrait: !p0000!e00",""
"今は遠慮しとくよ……。/なんか、恨まれそうだし……。","I'll pass for now.../seems like I'd be resented…","Portrait: !p0000!e00",""
"今は２人して、/将来、サッカー選手になるか、/Ｆ１レーサーになるかを悩んでるよ。","Right now both are,/worrying about becoming soccer players or F1 racers.","Portrait: !p0600!e00",""
"今回の来日は急でしたからね……。/やぁ、!0じゃないか。","This visit was sudden…/Hey, isn't that !0.","Portrait: !p0700!e00",""
"今年になってから、/女海賊さんと一緒に戦ったり、/大勢でチーム戦してたみたいなんだけど。","Since this year, /seems like fighting with the pirate/and team battles with many.","Portrait: !p0200!e00",""
"今年の学園祭も、残すは/キャンプファイアのみかぁ……。","This year's festival too,/only campfire remains...","Portrait: !p0000!e00",""
"今年は、発表会が近い事もあって/主だった活動はしていないのです。/君にも見てほしかったのですが、残念です。","This year, with the recital close,/we haven't done major activities. /I wanted you to see, but too bad.","Portrait: !p0900!e00",""
"今年も、醍醐先輩と一緒に/いられるとは思ってなかったから、/俺、うれしくって。","I didn't think I'd be with Daigo-senpai again this year, /so I'm happy.","Portrait: !p0000!e00",""
"今年も、醍醐先輩と一緒に/いられるとは思ってなかったから、/私、うれしくって。","I didn't think I'd be with Daigo-senpai again this year, /so I'm happy.","Portrait: !p0000!e00",""
"今度、ゲド高の話でもしてあげれば？/みんなビックリして、/それがキッカケで仲良くなれるかもよ。","Want to tell them about Gedokou?/They'll be surprised,/might help you get along.","Portrait: !p0000!e00",""
"今度、ゲド高の話でもしてあげれば？/みんなビックリして、それがキッカケで/仲良くなれるかもしれないよ。","Want me to tell them about Gedou High? /They'll be surprised, and that might help you get along.","Portrait: !p0000!e00",""
"今度、ザキに手出したら/承知しないからねッ！","Touch Zaki again,/and you're dead！","Portrait: !p0000!e00",""
"今日、水泳部の人たちは、/ずいぶん早く来てたみたいですけど、/何かあったんですか？","The swimming club came pretty early today,/did something happen?","Portrait: !p0000!e00",""
"今日のゆりかは、ハンパじゃあない。/メルヘンの世界が力を貸してるとしか/思えないねぇ……。","Today's Yurika is no joke. /Can only think the fairy tale world is helping …","Portrait: !p2303!e00",""
"今日の隼人先生を見てて、思ったんです。/ああ、こんな風になりたいなぁって。","Watching Hayato-sensei today, I thought./'I want to be like that.'","Portrait: !p0000!e00",""
"今日は、/さすがにバレー部も/練習できそうにないな。","Today,/even volleyball club/can't practice.","Portrait: !p0000!e00",""
"今日は、/さすがにバレー部も/練習できそうにないね。","Today,/even volleyball club/can't practice.","Portrait: !p0000!e00",""
"今日は、晴れてくれてよかったよ。/雨に降られた上に、クラスの子たちにまで/ドンヨリされちゃ、たまらないからねぇ。","Good thing it cleared up today./Rain plus the class kids being gloomy would be too much.","Portrait: !p2300!e00",""
"今日はいい天気だな。/こういうのを日本では、/『ジャパニーズ晴れ』っていうんだろ？","Nice weather today./In Japan this is called 'Japanese clear,' right?","Portrait: !p0700!e00",""
"今日はホントいい天気だな。/学園祭日和って感じか？","Really nice weather./Perfect festival day?","Portrait: !p0000!e00",""
"今日はホントいい天気ね。/学園祭日和って感じ。","Really nice weather./Perfect festival day.","Portrait: !p0000!e00",""
"今日は引いてくれないかい。","Can you back off today?","Portrait: !p2303!e00",""
"今日中に作ってやっからな！/まかせとけ！","I'll make it today!/Leave it to me！","Portrait: !p1001!e00",""
"今更、カワイイ声出したって無駄だ！/覚悟しろよ！","Too late for a cute voice!/Prepare yourself！","Portrait: !p0601!e00",""
"今更、謝ったって無駄だ！/覚悟しろよ！","Too late！/Prepare yourself！","Portrait: !p0601!e00",""
"仕事って……危ない仕事なのか？","Work… is it dangerous work?","Portrait: !p0000!e00",""
"仕事って……危ない仕事？","Work… dangerous work?","Portrait: !p0000!e00",""
"仕方ないさ。/こういう事もあるよ……。","Can't be helped. /It happens...","Portrait: !p0000!e00",""
"仕方ないだろ。/今日は我慢しとくんだな。","Can't be helped. /I'll endure today.","Portrait: !p0000!e00",""
"仕方ないでしょ。/今日は我慢しといたら？","Can't be helped. /Why not endure today?","Portrait: !p0000!e00",""
"仕方ないよ/募金でもやってみよう/これも勉強のうち","Can't help it/Try donations /Also learning","Portrait: !pffff!e00",""
"仕方ないわ。/こういう事もあるわよ……。","Can't be helped. /These things happen…","Portrait: !p0000!e00",""
"仕方ないわよ/募金でもやってみよう/これも勉強のうち","Can't help it/Try donations /Also learning","Portrait: !pffff!e00",""
"仕方なく見逃す/俺が食べてしまう/売らないよう説得する","Let it slide /I'll eat it/Persuade not to sell","Portrait: !pffff!e00",""
"仕方なく見逃す/私が食べてしまう/売らないよう説得する","Let it slide /I'll eat it/Persuade not to sell","Portrait: !pffff!e00",""
"他にも、/何か直して欲しいものがあったら/持ってきていいよ！","If there's anything else you want fixed,/bring it！","Portrait: !p1100!e00",""
"他にも、戦闘に勝って相手から奪ったり、/!c03ジャスキャラ!c07からもらったりも/できるみたいね。","You can also steal from opponents in battle or, /receive from !c03Justice Characters !c07.","Portrait: !p1800!e00",""
"他に聞きたいことはある？","Anything else to ask?","Portrait: !p1800!e00",""
"他に誰がいるんだよ！/さぁ、行こう！","Who else is there!/Let's go！","Portrait: !p0000!e00",""
