"japanese","english","context","notes"
"水墨画なんて、/英雄先生にピッタリな趣味ですね。/なんか落ち着いてるっていうか。","Ink painting suits、/Eiyu-sensei perfectly. /Very calming.","Portrait: !p0000!e00",""
"水泳部の出し物ね……。/水泳部だけに、泳いで金魚を/つかまえる金魚すくいなのかしら？","Swimming club's event …/Being the swimming club, /goldfish scooping in the pool?","Portrait: !p0501!e00",""
"水泳部員と競泳するとかですか？/勝ったら、賞品がもらえたりする/イベントって、よくやってますからね。","Racing against swimming club members?、 /Events where winners get prizes、/are common.","Portrait: !p0000!e00",""
"決勝戦の前に、３位決定戦を行うわ！/!0と!1の対戦よ！","Before the finals, the 3rd place match！/ !0 vs !1！","Portrait: !p1800!e00",""
"沖田先生……/あの笑顔のまま気絶してたなぁ。/さすがだ……。","Okita-sensei…/fainted with that smile. /As expected…","Portrait: !p0000!e00",""
"沖田先生！/空手なんてできるんですか？","Okita-sensei！/Can you do karate?","Portrait: !p0000!e00",""
"注文をつける/もう一回頼む/思いっきり誉める","Special order /Order again/Praise a lot","Portrait: !pffff!e00",""
"流から/!c02届け物『水泳ビデオ』!c07をあずかった/!c01水泳部部室!c07に届けよう！","Received 'Swimming Video' from Nagare /deliver to !c01Swimming Club Room!c07！","Portrait: !pffff!e00",""
"流さん……。","Nagare-san…","Portrait: !p0000!e00",""
"流さん……。/俺を待ってたんですか？","Nagare-san…/Were you waiting?","Portrait: !p0000!e00",""
"流さん、/何持ってるんです？","Nagare-san, /what do you have?","Portrait: !p0000!e00",""
"流さんって、/プールのニオイがしますね。","Nagare-san、/smells like the pool.","Portrait: !p0000!e00",""
"流さんとキャンプファイアーに/来れるとは思ってなかったから、/俺、ちょっとうれしいんです。","Didn't think Nagare-san would come to the campfire, /so I'm a bit happy.","Portrait: !p0000!e00",""
"流さんは、大学生になったから、/こうして高校に戻って来ると/やっぱり、懐かしかったりするんですか？","Since Nagare-san is in college, /coming back to high school、 /must be nostalgic?","Portrait: !p0000!e00",""
"流さん！/あ、修一さんも一緒なんですね。/こんにちは！","Nagare-san！/Oh, Shuuichi-san is here too./Hello！","Portrait: !p0000!e00",""
"流さん！/お買い物ですか？","Nagare-san！/Shopping?","Portrait: !p0000!e00",""
"流さん！/こんにちは！","Nagare-san！/Hello！","Portrait: !p0000!e00",""
"流さん！/どうしたんですか？/ボーッとして。","Nagare-san！/What's wrong?/Spacing out.","Portrait: !p0000!e00",""
"流さん！/流さんのツープラトン技を/俺にも教えてもらえますか？","Nagare-san！/Can you teach me your Two-Platoon technique?","Portrait: !p0000!e00",""
"流のツープラトン技/!c03『シンクロナイズドアタック』!c07を覚えた！","Learned Nagare's Two-Platoon technique、/'Synchronized Attack'！","Portrait: !pffff!e00",""
"流兄ちゃんは、簡単だっていうけどさ、/全然すくえなかったぜ。/やっぱあの人は特別だな。","Nagare-nii says it's easy, but、/I couldn't do it at all. /That guy is special.","Portrait: !p0402!e00",""
"流先輩……。","Nagare-senpai …","Portrait: !p0000!e00",""
"流先輩……。/私を待ってたんですか？","Nagare-senpai …/Were you waiting?","Portrait: !p0000!e00",""
"流先輩、/何持ってるんです？","Nagare-senpai,/what do you have?","Portrait: !p0000!e00",""
"流先輩とキャンプファイアーに/来れるとは思ってなかったから、/私、ちょっとうれしいんです。","Didn't think Nagare-senpai would come to the campfire,/so I'm a bit happy.","Portrait: !p0000!e00",""
"流先輩は、大学生になったんですもんね。/こうして高校に戻って来ると/やっぱり、懐かしかったりするんですか？","Since Nagare-senpai is in college,/coming back to high school、 /must be nostalgic?","Portrait: !p0000!e00",""
"流先輩！/あ、修一先輩も一緒なんですね。/こんにちは！","Nagare-senpai!/Oh, Shuuichi-senpai is here. /Hello！","Portrait: !p0000!e00",""
"流先輩！/お買い物ですか？","Nagare-senpai!/Shopping?","Portrait: !p0000!e00",""
"流先輩！/こんにちは！","Nagare-senpai!/Hello！","Portrait: !p0000!e00",""
"流先輩！/どうしたんですか？/ボーッとしちゃって。","Nagare-senpai!/What's wrong?/Spacing out.","Portrait: !p0000!e00",""
"流先輩！/流先輩のツープラトン技を/私にも教えてもらえますか？","Nagare-senpai!/Can you teach me your Two-Platoon technique?","Portrait: !p0000!e00",""
"淋しいというのは、/こういう気持ちのことをいうんですね。/きっと……。","Lonely… this is what it feels like./Surely …","Portrait: !p1500!e00",""
"淋しがらなくていいよ。/俺がずっと一緒にいてやるからさ……。","Don't be lonely./I'll always be with you…","Portrait: !p0000!e00",""
"淋しがらなくていいよ。/私がずっと一緒にいてあげる……。","Don't be lonely./I'll always be with you…","Portrait: !p0000!e00",""
"淋しくなるな……。","Don't be lonely …","Portrait: !p0000!e00",""
"準備の間は大変だったけど、/そんな疲れなんて吹き飛んじゃったわ。/……さぁて、もう一頑張りしよっと！","Preparation was tough, but、/that fatigue is gone./...Well then, one more push！","Portrait: !p1801!e00",""
"演劇部の人たちも/いい迷惑だと思ってるぞ。/きっと。","The drama club、/must be annoyed too. /Surely.","Portrait: !p0000!e00",""
"演劇部の人たちも/いい迷惑だと思ってるよ。/きっと。","The drama club、/must be annoyed too. /Surely.","Portrait: !p0000!e00",""
"演劇部の助っ人として、/この学園祭に向けて、/ワタシが指導してきたのよ。","As drama club helper、/for this festival、/I've been coaching.","Portrait: !p3300!e00",""
"演劇部の芝居/キャンプファイアー/模擬店","Drama club play /Campfire /Food stall","Portrait: !pffff!e00",""
"演劇部の芝居かなぁ。/去年、好評だったらしいしな。","Drama club play maybe./Was popular last year.","Portrait: !p0000!e00",""
"演劇部の芝居かなぁ。/去年、好評だったらしいしね。","Drama club play maybe./Was popular last year.","Portrait: !p0000!e00",""
"演奏ですか……。/音楽というものは不思議ですねぇ。/人の心を引きつける。","Performance …/Music is mysterious. /It draws people's hearts.","Portrait: !p1500!e00",""
"点はやらないぜ！","I won't give up points！","Portrait: !p0601!e00",""
"無理に作らなくていい/俺と恋人になればいい/合コンに行くといい","Don't force it/Become my lover/Go to a mixer","Portrait: !pffff!e00",""
"無理に作らなくていい/私と恋人になればいい/合コンに行くといい","Don't force it/Become my lover/Go to a mixer","Portrait: !pffff!e00",""
"無用だ！/そこで見ていろ！","Unnecessary!/Watch from there!","Portrait: !p1900!e00",""
"無責任な事を言わないで！/こんな時に慰められたって、/何の解決にもならないんだから！","Don't say irresponsible things！/Being comforted now、/doesn't solve anything！","Portrait: !p1803!e00",""
"焼き立てだから、/う、うまいらしいぞ……。/あ、あはは……。","Fresh baked, so、 /supposedly delicious …/Ah haha…","Portrait: !p2301!e00",""
"照れるな、照れるな！","Don't be shy, don't be shy！","Portrait: !p0000!e00",""
"燃え盛る炎をバックに寄り添うふたり……。/ロマンチックよねぇ……。","Two people close/with blazing flames behind …/Romantic …","Portrait: !p2102!e00",""
"燃え盛る炎を見てると、何だか、/魂が吸い込まれるような気分になるよ。","Watching blazing flames、 /feels like my soul is being drawn in.","Portrait: !p0000!e00",""
"燃え盛る炎を見てるとね、何だか、/魂が吸い込まれるような気分になるのよ。","Watching blazing flames、 /feels like my soul is being drawn in.","Portrait: !p0000!e00",""
"父親が自分の女友達に恋をしたとか、/金持ちの友達を殺してすり替わったりとか、/そういう相談だろ？　フツウは。","Father fell for his girlfriend, or/killed a rich friend and replaced them,/that kind of thing, right?","Portrait: !p0700!e00",""
"物心ついたときから、/誰かを好きになるなんて、/私にはないと思っていたのに……。","Since I was little、/I thought I'd never、/like anyone…","Portrait: !p2502!e00",""
"特に、笛の音なんかはね……。","Especially flute sounds …","Portrait: !p1502!e00",""
"特別な用があるわけではない。/お前が断るのなら、/それまでの事だ。","No special reason./If you refuse、/that's that.","Portrait: !p1603!e00",""
"特製ドリンク？/……なんですか、それは？","Special drink?、/...What is that?","Portrait: !p0900!e00",""
"犯人ねぇ……/案外、ネコか何かが/くわえていったとかじゃないか？","The culprit …/maybe a cat or something、 /took it?","Portrait: !p0000!e00",""
"犯人ねぇ……/案外、ネコか何かが/くわえていったとかじゃないの？","The culprit …/maybe a cat or something、 /took it?","Portrait: !p0000!e00",""
"犯人は……俺だ！/どっかの猫か何かだ/犯人は……お前だ！！","Culprit is… me！ /Some cat or something/Culprit is... you！！","Portrait: !pffff!e00",""
"犯人は……私よ！/どっかの猫か何かよ/犯人は……あなたよ！！","Culprit is… me！ /Some cat or something/Culprit is... you！！","Portrait: !pffff!e00",""
"現在、装備している技の代わりに、/この技を修得し直しますか？","Replace currently equipped technique、/with this technique?","Portrait: !pffff!e00",""
"理由なんてない/理由は雹が知っている/よくわからない","No reason /Hail knows the reason/Not sure","Portrait: !pffff!e00",""
"環境が変わることで、/楽しいこともあるかと思いましたが……、/やっぱり、僕はひとりなんですよ……。","I thought changing environments、 /might be fun, but…/I'm still alone…","Portrait: !p1500!e00",""
"瓦割りとかどうですか？/インパクトありますし、/盛り上がるんじゃないですか？","How about tile breaking?、/Has impact、 /will get people excited?","Portrait: !p0000!e00",""
"甘いわねぇ、!0……。/甘すぎだわ。","You're naive, !0…/Too naive.","Portrait: !p2103!e00",""
"男の写真か！？/ついに、ランにも春がきたってわけか！","A guy's photo!?、 /Finally, Ran's spring has come!","Portrait: !p0000!e00",""
"男の写真！？/ついに、ランちゃんにも/春がきたってわけね！","A guy's photo!?、 /Finally, Ran-chan's spring has come！","Portrait: !p0000!e00",""
"男の子って、/何だかんだいっても、/やっぱり、ああいう子が好きなのかな？","Boys, /no matter what they say、/like that type, right?","Portrait: !p0503!e00",""
"男の子と行く/ザキと一緒に行く/１人で行く","Go with a boy /Go with Zaki /Go alone","Portrait: !pffff!e00",""
"男の子と行く約束をしてるんだ！","I have a promise to go with a boy!","Portrait: !p0000!e00",""
"男子も女子も、誰と一緒に行こうかと、/今からソワソワしてるのよねぇ。","Boys and girls are all excited、/about who to go with.","Portrait: !p2100!e00",""
