"japanese","english","context","notes"
"へぇ……/ひなたも結構しっかり/「お姉ちゃん」してるじゃないの。","Wow...、/Hinata is doing a good job as 'big sister'.","Portrait: !p0000!e00",""
"へぇ……/一体何を売ってるんだろ。","Wow...、/I wonder what they're selling.","Portrait: !p0000!e00",""
"へぇ……/一体何を売ってるんだろう。","Wow...、/I wonder what they're selling.","Portrait: !p0000!e00",""
"へぇ……。/お姉さん思いなんだな。/九郎って。","Wow...、/Kuro cares about his sister.","Portrait: !p0000!e00",""
"へぇ……。/お姉さん思いなんだね。/九郎って。","Wow...、/Kuro cares about his sister.","Portrait: !p0000!e00",""
"へぇ……。/それは知らなかったな。","Wow...、/I didn't know that.","Portrait: !p0000!e00",""
"へぇ……。/どういう風の吹き回しよ？","Wow...、/What brings you here?","Portrait: !p0000!e00",""
"へぇ……。/誰がその衣装を決めたんだ？","Wow...、/Who decided on that costume?","Portrait: !p0000!e00",""
"へぇ……そういうものなんですか？","Wow... is that how it is?","Portrait: !p0000!e00",""
"へぇ……そうなんだ。/でも、もうちょっとリラックスしてみても/いいんじゃないかな？","Wow... I see.、/But wouldn't it be okay to relax a bit more?","Portrait: !p0000!e00",""
"へぇ……そうなんですか。/でも、もうちょっとリラックスしてみても/いいんじゃないですか？","Wow... I see.、/But wouldn't it be okay to relax a bit more?","Portrait: !p0000!e00",""
"へぇ……！/キツネのデザインなんだな。/しっぽのところが、エッジの髪みたいだ！","Wow...!、/It's a fox design.、/The tail part looks like Edge's hair!","Portrait: !p0000!e00",""
"へぇ……！/絵のことはよくわからないけど、/俺も好きだな、この絵。","Wow...!、/I don't know much about art, but I like this painting too.","Portrait: !p0000!e00",""
"へぇ……！/絵のことはよくわからないけど、/私も好きだな、この絵。","Wow...!、/I don't know much about art, but I like this painting too.","Portrait: !p0000!e00",""
"へぇ……！　イイな、これ！/この木でできた飾りのところって/エッジが作ったのか？","Wow...! Nice, this!、/Did Edge make this wooden decoration part?","Portrait: !p0000!e00",""
"へぇ……！　イイね、これ！/この木でできた飾りのところって/エッジが作ったの？","Wow...! Nice, this!、/Did Edge make this wooden decoration part?","Portrait: !p0000!e00",""
"へぇ、うまいじゃない。/サンキュー、アキラ！","Wow, that's good.、/Thanks, Akira!","Portrait: !p0000!e00",""
"へぇ、うまいじゃないか。/サンキューな、アキラ！","Wow, that's good.、/Thanks, Akira!","Portrait: !p0000!e00",""
"へぇ、そうなんだ。/じゃあ、バツもサボったりしないで/ちゃんと頑張らないとな。","Wow, I see.、/Then Batsu should work hard without slacking.","Portrait: !p0000!e00",""
"へぇ、そうなんだ。/じゃあ、バツもサボったりしないで/ちゃんと頑張らないとね。","Wow, I see.、/Then Batsu should work hard without slacking.","Portrait: !p0000!e00",""
"へぇ、そうなんですか。","Wow, is that so.","Portrait: !p0000!e00",""
"へぇ、そんなことがわかるんですか？","Wow, you can tell that?","Portrait: !p0000!e00",""
"へぇ、めずらしい組み合わせだね。/岩とこずえ先輩が一緒なんて。/何の話をしてるの？","Wow, unusual combination.、/Iwa and Kozue-senpai together.、/What are you talking about?","Portrait: !p0000!e00",""
"へぇ、めずらしい組み合わせだね。/岩とこずえ先輩が一緒なんてさ。/何の話をしてるんだ？","Wow, unusual combination.、/Iwa and Kozue-senpai together.、/What are you talking about?","Portrait: !p0000!e00",""
"へぇ、ゆりかさん、/いっぱい金魚を持ってますね。/金魚すくいでもして来たんですか？","Wow, Yurika-san, you have lots of goldfish.、/Did you do goldfish scooping?","Portrait: !p0000!e00",""
"へぇ、ザキってやさしいんだな。","Wow, Zaki is kind.","Portrait: !p0000!e00",""
"へぇ、ザキってやさしいんだね。","Wow, Zaki is kind.","Portrait: !p0000!e00",""
"へぇ、ホームランなんてスゴイじゃない。/将馬、上手くなったのね。","Wow, a home run is amazing.、/Shoma, you've gotten better.","Portrait: !p0000!e00",""
"へぇ、ホームランなんてスゴイじゃん。/将馬、上手くなったんだな。","Wow, a home run is amazing.、/Shoma, you've gotten better.","Portrait: !p0000!e00",""
"へぇ、メダルじゃないか。/どうしたんだ？","Wow, a medal.、/What happened?","Portrait: !p0000!e00",""
"へぇ、何やったんだ？","Wow, what did you do?","Portrait: !p0000!e00",""
"へぇ、将馬ももう２年生だもんなぁ。","Wow, Shoma is already a second-year.","Portrait: !p0000!e00",""
"へぇ。/一体どうやってるの？","Wow.、/How do you do it?","Portrait: !p0000!e00",""
"へぇー、英雄先生、/水墨画なんて描くんですか？","Wow, Shimazu-sensei, you draw ink paintings?","Portrait: !p0000!e00",""
"へぇー、高そうな時計だな。/どうしたんだ？","Wow, that's an expensive-looking watch.、/What happened?","Portrait: !p0000!e00",""
"へぇ？/そうなのか？/俺、てっきり……","Huh?、/Is that so?、/I thought...","Portrait: !p0000!e00",""
"へぇ？/そうなの？/私、てっきり……","Huh?、/Is that so?、/I thought...","Portrait: !p0000!e00",""
"へっへっへ、/ま、やってみりゃわかるって。/バーンと来たトコにガーンだから。","Hehehe,、/well, try it and you'll see.、/Bang where it hits, so wham.","Portrait: !p0401!e00",""
"へへ……、自慢じゃねェけどよ、/オレは、手先は器用だぜ。/ナイフの扱いにも慣れてっしなァ！","Hehe... not to brag, but、/I'm good with my hands.、/I'm used to handling knives!","Portrait: !p1001!e00",""
"へへ……。","Hehe...","Portrait: !p1001!e00",""
"へへ……。/おっと、いけねェ！/大事なモンを忘れるところだった……。","Hehe...、/Oops, gotta go!、/I almost forgot something important...","Portrait: !p1000!e00",""
"へへ……。/さっきフリーマーケットで、/いい服を見つけたからな。","Hehe...、/I found good clothes at the flea market earlier.","Portrait: !p0000!e00",""
"へへ……。/でも、これならどうです？","Hehe...、/But how about this?","Portrait: !p0000!e00",""
"へへ……！/オレが発案者なんだぜ！/結構イイだろ？","Hehe...!、/I'm the one who came up with it!、/Pretty good, right?","Portrait: !p1001!e00",""
"へへ、そうこなくちゃな！/なぁ、姫！　/俺たちもフォークダンスを踊ろうぜ！","Hehe, that's the spirit!、/Hey, Hime!、/Let's dance the folk dance too!","Portrait: !p0000!e00",""
"へへ、そうこなくちゃ！/ねぇ、姫！　/私たちもフォークダンスを踊ろうよ！","Hehe, that's the spirit!、/Hey, Hime!、/Let's dance the folk dance too!","Portrait: !p0000!e00",""
"へへ、そっか？/似てっかな……。","Hehe, is that so?、/Maybe similar...","Portrait: !p1001!e00",""
"へへ、そっだな。/じゃあ、行こうぜェ！","Hehe, that's right.、/Then let's go!","Portrait: !p1001!e00",""
"へへ、それはヒミツーーっ。","Hehe, that's a seeecret.","Portrait: !p0000!e00",""
"へへ、それは秘密。","Hehe, that's a secret.","Portrait: !p0000!e00",""
"へへ、わ、わかる？/ボクみたいに繊細な心を持った人間は、/作品にそれがにじみ出てしまうんだなァ。","Hehe, d-do you see?、/People with sensitive hearts like me、/it seeps into our work.","Portrait: !p1001!e00",""
"へへ、サンキューな。/これからもサボってるヤツがいたら、/怒鳴り飛ばしてやるぜ！","Hehe, thanks.、/If anyone slacks off from now on, I'll yell at them!","Portrait: !p1001!e00",""
"へへっ、まだレギュラーじゃねぇけどな。/一軍に上がってからは、少しずつだけど/活躍してんだぜ。","Hehe, I'm not a regular yet.、/But since making first string, I've been contributing bit by bit.","Portrait: !p0401!e00",""
"へへーン、わかるか？/見ろよ、ホラこれ。","Hehe, see?、/Look, here.","Portrait: !p0400!e00",""
"へへーン、当ててみなって。","Hehe, try guessing.","Portrait: !p0400!e00",""
"へー、先生にも若い頃があったんですか。","Wow, sensei had a youth too.","Portrait: !p0000!e00",""
"へー、先生にも若い頃があったんですね。","Wow, sensei had a youth too.","Portrait: !p0000!e00",""
"へ！？/そ、そうだよな。全然よくないぞ！/（何の話かわからないけど……）","What!?、/Y-yeah. That's not good at all!、(I don't know what we're talking about...)","Portrait: !p0000!e00",""
"へ？/……まぁ確かに、運動神経はいいし、/あれで結構、勉強もできるしな。","Huh?、/...Well, he has good reflexes and studies well too.","Portrait: !p0000!e00",""
"へ？/う、うん……、うまいよ……。","Huh?、/Y-yeah... it's good...","Portrait: !p0000!e00",""
"へ？/う、うん……、とっても……。","Huh?、/Y-yeah... very...","Portrait: !p0000!e00",""
"へ？/お化け屋敷ぃ？","Huh?、/Haunted house?","Portrait: !p0000!e00",""
"へ？/ゆりかさん、/お化け屋敷とか平気なんですか？","Huh?、/Yurika-san, are you okay with haunted houses?","Portrait: !p0000!e00",""
"へ？/流さん、/合コンに行ったことないんですか？","Huh?、/Nagare-san, haven't you been to a mixer?","Portrait: !p0000!e00",""
"へ？/流先輩、/合コンに行ったことないんですか？","Huh?、/Nagare-senpai, haven't you been to a mixer?","Portrait: !p0000!e00",""
"べ、別に……。","N-not really...","Portrait: !p0503!e00",""
"ほ、他の部員が知らない間に、/ワタシたちを撮ってたのよ……。/よく写ってるからって、くれたの……。","O-other club members took photos of us without us knowing...、/They gave them to us because we looked good...","Portrait: !p2102!e00",""
"ほぅ……。/それは興味深い話ですねぇ……。/「魂が吸い込まれるような……」ですか。","Hmm...、/That's an interesting story...、/'As if the soul is being drawn in...' is it?","Portrait: !p1502!e00",""
"ほう、それは頼もしいですね。/……この絵はねぇ、/私の故郷の風景なんですよ。","Well, that's reliable.、/...This painting is of my hometown.","Portrait: !p1300!e00",""
"ほう！/それは素晴らしいじゃないですか！/さっそくお願いに行ってまいります！！","Well!、/That's wonderful!、/I'll go make the request right away!!","Portrait: !p0901!e00",""
"ほぉ……だがオマエ、/自分のクラスはどうするつもりだ。/戻って手伝った方がいいんじゃねぇのか？","Hmm... but you, what about your own class?、/Shouldn't you go back and help?","Portrait: !p2000!e00",""
"ほぉ、!0君は/難しい言葉を知ってますね。/そう、まさにそんな感じですよ。","Hmm,　!0-kun knows difficult words.、/Yes, exactly that feeling.","Portrait: !p1301!e00",""
"ほめに来たのよ。/マジメに働いてるみたいじゃない。/感心感心！","I came to praise you.、/You seem to be working seriously.、/Impressive impressive!","Portrait: !p0000!e00",""
"ほめに来たんだ。/マジメに働いてるみたいだな、感心感心。","I came to praise you.、/You seem to be working seriously, impressive impressive.","Portrait: !p0000!e00",""
"ほら、!0の脇のところ。/ほつれちゃったんだよ。","Look, !0's armpit area.、/It came undone.","Portrait: !p1100!e00",""
"ほら、すぐそういうことをいう。/アキラは、みんなと同じになりたくて/聖純女学院に転校したわけじゃないだろ？","See, you say that right away.、/Akira didn't transfer to Seijun Girls' Academy to be like everyone else, right?","Portrait: !p0000!e00",""
"ほら、すぐそういうことをいう。/アキラは、みんなと同じになりたくて/聖純女学院に転校したわけじゃないでしょ？","See, you say that right away.、/Akira didn't transfer to Seijun Girls' Academy to be like everyone else, right?","Portrait: !p0000!e00",""
