"japanese","english","context","notes"
"俺も、ひなたと同じ気持ちだよ。","I feel the same as Hinata.","Portrait: !p0000!e00",""
"俺も、もう２年生だ……。/キーパーとしてのブランクもある。/正直、手が届くかどうかはわからない。","I'm a second-year now.../I have a gap as goalkeeper. /Honestly, don't know if I can reach it.","Portrait: !p0600!e00",""
"俺もいく/大変だね/いくな","Me too /Sucks /Don't go","Portrait: !pffff!e00",""
"俺もさ、多分、/多分だけど、/将馬のコト、好きだな。","Me too, probably, /probably, /I like Shoma.","Portrait: !p0000!e00",""
"俺もそういうイベントを/やってるんだと思ってたんだが……、/違うんだよな。","I thought they were doing that kind of/event too... but it's different.","Portrait: !p2700!e00",""
"俺も岩が、好きだからな……。","I like Iwa too...","Portrait: !p0000!e00",""
"俺を……？","Me…?","Portrait: !p0000!e00",""
"俺を？","Me?","Portrait: !p0000!e00",""
"借りたものを元に戻す事すらも/出来ない人がいるという事実に、/正直、失望を隠せません……。","Some people. Can't even return borrowed/items. Honestly, I'm disappointed…","Portrait: !p0903!e00",""
"僕がこれほどまでに苦戦するとはね。/誰かが避け方を仕込んだのかな。/……ハハッ、まさかな。","I'm struggling this much. /Did someone teach them to dodge?/…Haha, probably not.","Portrait: !p0301!e00",""
"僕にだって、/友達くらいたくさんいますよ。","I have plenty of friends too.","Portrait: !p1500!e00",""
"僕のために、役立ってもらいますよ。/永遠にね……。/ハッハッハッハッハ……！","You'll be useful for me. /Forever.../Hahahahaha …！","Portrait: !p1501!e00",""
"僕は……、/見知らぬ土地に引っ越してきて、/今は、ひとり暮らしです。","I.../moved to an unknown place,/now living alone.","Portrait: !p1500!e00",""
"僕は何も企んでなんかいませんよ。/でも、先輩がそうおっしゃるなら、/すべて忘れることにしますよ。","I'm not plotting anything. But if/senpai says so, I'll forget everything.","Portrait: !p1500!e00",""
"僕は忙しいんですよ。/いろいろと準備がありますからね。","I'm busy. /Have various preparations.","Portrait: !p1500!e00",""
"僕は準備期間ですら、/ほとんど関与する事が/出来なかったからな……。","I couldn't even be involved, /during the preparation period…","Portrait: !p0303!e00",""
"僕は遠慮しますよ。/もとから小食ですからね。/先輩、そんなに食べると太りますよ。","I'll pass. /Naturally light eater./Senpai, eating that much makes you fat.","Portrait: !p1502!e00",""
"優しいですぅ……。","So kind…","Portrait: !p2402!e00",""
"優勝おめでとう！！","Kudos on winning!","Portrait: !p1801!e00",""
"優秀なジャーナリストねぇ……。/なんだか、よくわからないけど、/いわれたとおりにしましょ。","Excellent journalist…/Somehow, I don't really understand, /but, let's do as told.","Portrait: !p0000!e00",""
"優秀なジャーナリストねぇ……。/なんだか、よくわからないけど、/いわれたとおりにするか。","Excellent journalist…/Somehow, I don't really understand, /but, let's do as told.","Portrait: !p0000!e00",""
"優秀なジャーナリストのワタシを狙う/追っ手が迫っているの！/じゃあ、頼んだわよ！","Pursuers targeting excellent journalist/me are coming！ Well then, please！","Portrait: !p2101!e00",""
"元気がないようじゃのう。/どうかしたのかのう？","You don't look well. /What's wrong?","Portrait: !p1200!e00",""
"元気だしてくださぁいよぉ！","Cheer up！","Portrait: !p2400!e00",""
"元気だせよ！/おっと、そういえばお前を、/キャンプファイアーに誘いに来たんだった。","Cheer up！/Oh right, I came to invite you /to the campfire.","Portrait: !p0601!e00",""
"兄貴から、練習用のバットとかボールとか/もらったんだけどさ、１年に運ばせようと/思ったらみんな逃げちまったんだよ。","Got bats and balls from my brother, but /when I tried to have first-years carry /them, they all ran away.","Portrait: !p0400!e00",""
"兄貴がかっこいいからとか、/髪がとんがってるからとか……、/そんなコトで好きなんじゃないんだ。","Not because my brother is cool or/his hair is spiky.../that's not why I like him.","Portrait: !p0000!e00",""
"先のことはわからないけど、/今はこうして、一緒にいられるんですから、/この時間を大切にしたいじゃないですか！","Don't know about the future, but /we can be together now, so, /let's treasure this time！","Portrait: !p0000!e00",""
"先生……","Sensei…","Portrait: !p0000!e00",""
"先生……、/俺、先生のコト、/他の人とは違うって思ってます。","Sensei…/I think you're, /different from others.","Portrait: !p0000!e00",""
"先生……。","Sensei…","Portrait: !p0000!e00",""
"先生……もし良かったらですけど、/俺とキャンプファイアーに/行ってもらえませんか？","Sensei… if you don't mind, /will you go to the campfire with me?","Portrait: !p0000!e00",""
"先生……もし良かったらですけど、/私とキャンプファイアーに/行ってもらえませんか？","Sensei… if you don't mind, /will you go to the campfire with me?","Portrait: !p0000!e00",""
"先生……俺…………","Sensei… I...","Portrait: !p0000!e00",""
"先生……先生は、俺のこと……？","Sensei… sensei, about me…?","Portrait: !p0000!e00",""
