"japanese","english","context","notes"
"あのよ……、/フリーマーケットのアイテム……、/全部売れたぜ！","You know...、/all the flea market items...、/sold out!","Portrait: !p1000!e00",""
"あの人を姉だと思うのがね……。","I think of that person as my sister...","Portrait: !p1500!e00",""
"あの大会に、ケン・マスターズさんと/さくらさんが参加してたそうよ。","I heard Ken Masters and、/Sakura participated in that tournament.","Portrait: !p1800!e00",""
"あの子って、ももちゃんのこと？","That kid, you mean Momo-chan?","Portrait: !p0000!e00",""
"あの子って、もものことか？","That kid, you mean Momo?","Portrait: !p0000!e00",""
"あの成り金め……。","That nouveau riche...","Portrait: !p2303!e00",""
"あの矯正術をマスターしたいの？/それには、整体の基礎から/学んでもらわないとね。","You want to master that correction technique?、/You'll need to learn、/the basics of bodywork first.","Portrait: !p1400!e00",""
"あの資料はどこにしまったかなぁ。","Where did I put that material...","Portrait: !p1300!e00",""
"あの頃は、いつも/エッジや岩とも一緒だったもんね。","Back then, I was always、/with Edge and Iwa.","Portrait: !p1100!e00",""
"あの！/ダメ、ですか……？","Um!、/Is it no good...?","Portrait: !p0000!e00",""
"あは、あははは……、いいよ……。/お化け屋敷だろうと忍者屋敷だろうと、/何でも付き合ってやるぞぉ……。","Aha, ahaha... okay...、/Haunted house or ninja house,、/I'll go with you anywhere...","Portrait: !p0000!e00",""
"あは、あははは……、いいわよ……。/お化け屋敷だろうと忍者屋敷だろうと、/何でも付き合うわよぉ……。","Aha, ahaha... okay...、/Haunted house or ninja house,、/I'll go with you anywhere...","Portrait: !p0000!e00",""
"あはは……、/ずいぶん頼もしいな。","Ahaha...、/You're quite reliable.","Portrait: !p0000!e00",""
"あはは……、/ずいぶん頼もしいね。","Ahaha...、/You're quite reliable.","Portrait: !p0000!e00",""
"あはは……、そうだな！","Ahaha... yeah!","Portrait: !p0000!e00",""
"あはは……。","Ahaha...","Portrait: !p0000!e00",""
"あはは……。/「ラテンの血が騒ぐ！」ってやつだな。","Ahaha...、/'Latin blood is stirring!' right?","Portrait: !p0000!e00",""
"あはは……。/いい返事だな。","Ahaha...、/Good answer.","Portrait: !p0000!e00",""
"あはは……。/こ、困ったなぁ……。","Ahaha...、/W-well this is a problem...","Portrait: !p0000!e00",""
"あはは……。/こ、困ったわね、これは……。","Ahaha...、/W-well this is a problem...","Portrait: !p0000!e00",""
"あはは……。/こんなにいい天気だと、/腹がいっぱいになると、眠くなりそうだな！","Ahaha...、/With weather this nice,、/I'll probably get sleepy after eating!","Portrait: !p0000!e00",""
"あはは……。/そいつは難しいな。","Ahaha...、/That's difficult.","Portrait: !p0000!e00",""
"あはは……。/そうだな。","Ahaha... yeah.","Portrait: !p0000!e00",""
"あはは……。/それは難しいわね。","Ahaha...、/That's difficult.","Portrait: !p0000!e00",""
"あはは……。/だらしない返事！","Ahaha...、/What a lazy answer!","Portrait: !p1101!e00",""
"あはは……。/で？　何の用だ？","Ahaha...、/So? What do you need?","Portrait: !p0000!e00",""
"あはは……。/どうでもいいよ、そんなこと。","Ahaha...、/I don't care about that.","Portrait: !p0000!e00",""
"あはは……。/どうでもいいわよ、そんなこと。","Ahaha...、/I don't care about that.","Portrait: !p0000!e00",""
"あはは……。/や、やっぱり……、俺じゃダメか……。","Ahaha...、/I-I guess... I'm no good...","Portrait: !p0000!e00",""
"あはは……。/わかったよ、もも。/ちょっと、落ち着いて。","Ahaha...、/Got it, Momo.、/Calm down a bit.","Portrait: !p0000!e00",""
"あはは……。/わかったわよ、ももちゃん。/ちょっと、落ち着いて。","Ahaha...、/Got it, Momo-chan.、/Calm down a bit.","Portrait: !p0000!e00",""
"あはは……。/クイズみたいですね。","Ahaha...、/It's like a quiz.","Portrait: !p0000!e00",""
"あはは……。/岩らしいな。","Ahaha...、/That's so Iwa.","Portrait: !p0000!e00",""
"あはは……。/岩！/ちゃんと勉強はしなきゃダメだぞ。","Ahaha...、/Iwa!、/You have to study properly!","Portrait: !p0000!e00",""
"あはは……。/聞きたいね。","Ahaha...、/I want to hear it.","Portrait: !p0000!e00",""
"あはは……。/聞きたいわね。","Ahaha...、/I want to hear it.","Portrait: !p0000!e00",""
"あはは……！/いいじゃない、強そうで。","Ahaha...!、/That's fine, you look strong.","Portrait: !p0000!e00",""
"あはは……！/いいじゃないか、強そうで。","Ahaha...!、/That's fine, you look strong.","Portrait: !p0000!e00",""
"あはは……！/そりゃ、おかしいもんな。","Ahaha...!、/That's weird.","Portrait: !p0000!e00",""
"あはは……！/そりゃ、おかしいもんね。","Ahaha...!、/That's weird.","Portrait: !p0000!e00",""
"あはは……！/ゆりかさんたちが焼いたクッキーなら/大丈夫ですよ。","Ahaha...!、/If it's cookies Yurika-san and the others baked,、/it should be fine.","Portrait: !p0000!e00",""
"あはは……！　やっとそれに気付いたか！/ああ、バカらしい！/っていうかバカだね、ランは！","Ahaha...! Finally noticed!、/Ah, how stupid!、/Or rather, Ran is stupid!","Portrait: !p0000!e00",""
"あはは……！　やっとそれに気付いたの？/そうそう、バカみたい！/っていうかバカね、ランちゃんは！","Ahaha...! Finally noticed?、/Yeah, how stupid!、/Or rather, Ran-chan is stupid!","Portrait: !p0000!e00",""
"あはは、/そんなに簡単に病気が治ったら、/お医者さんはいりませんよ。","Ahaha, if diseases were cured that easily,、/we wouldn't need doctors.","Portrait: !p0000!e00",""
"あはは、まぁね。","Ahaha, well.","Portrait: !p0000!e00",""
"あはは、よかったですね！","Ahaha, that's great!","Portrait: !p0000!e00",""
"あはは、スマンスマン。/いちおう、礼をいっとくよ。/ありがとう、!0。","Ahaha, sorry sorry.、/I'll say thanks properly.、/Thank you,　!0.","Portrait: !p2301!e00",""
"あはは。そっか。","Ahaha. I see.","Portrait: !p0000!e00",""
"あははっ、確かに。/じゃあ私も、もう少し羽目を外しちゃお！","Ahaha, true.、/Well then, I'll let loose a bit more too!","Portrait: !p0000!e00",""
"あははっ！/違うよ、アキラ。/そういう意味じゃないって！","Ahaha!、/No, Akira.、/That's not what I meant!","Portrait: !p0000!e00",""
"あははっ！　デ・ジ・カ・メッ！/デジタルカメラよ！/あとで、アンタも撮ってあげるわ！","Ahaha! De-ji-ka-me!、/Digital camera!、/I'll take your picture later too!","Portrait: !p2101!e00",""
"あはははははっ！","Ahahahahaha!","Portrait: !p2301!e00",""
"あはははははは……っ！","Ahahahahaha...!","Portrait: !p0000!e00",""
"あはは・・！　やっとそれに気付いたか！/ああ、バカらしい！/っていうかバカだね、ランは！　うん！","Ahaha! Finally noticed!、/Ah, how stupid!、/Or rather, Ran is stupid! Yeah!","Portrait: !p0101!e01",""
"あはは！","Ahaha!","Portrait: !p0000!e00",""
"あはは！/さすが、相撲部って感じですね。","Ahaha!、/As expected from the sumo club.","Portrait: !p0000!e00",""
"あはは！/せっかくの学園祭なんだ、/思い切り楽しまないとな！","Ahaha!、/It's the festival,、/gotta have fun!","Portrait: !p0000!e00",""
"あはは！/せっかくの学園祭なんだもん、/思い切り楽しまないとね！","Ahaha!、/It's the festival,、/gotta have fun!","Portrait: !p0000!e00",""
"あはは！/そいつらは、見る目がないのさ。","Ahaha!、/They have no taste.","Portrait: !p0000!e00",""
"あはは！/そんなにおっきな声でいわなくても/もちろん、ＯＫだよ。","Ahaha!、/You don't need to shout so loud,、/of course it's OK.","Portrait: !p0000!e00",""
"あはは！/そんなに乱暴じゃありませんよ！","Ahaha!、/I'm not that rough!","Portrait: !p0000!e00",""
"あはは！/そんなに大きな声でいわなくても/もちろん、ＯＫだよ。","Ahaha!、/You don't need to shout so loud,、/of course it's OK.","Portrait: !p0000!e00",""
"あはは！/どこで覚えてきたのよ？/そんな言葉遣い。","Ahaha!、/Where did you learn that?、/That way of speaking.","Portrait: !p0501!e00",""
"あはは！/なんだよ、それ！","Ahaha!、/What's that!","Portrait: !p0000!e00",""
"あはは！/ひょっとしたら、勝っちゃうかも/しれないからやめとく……。","Ahaha!、/I might win, so、/I'll pass...","Portrait: !p0501!e00",""
"あはは！/まるで、おもちゃの取り合いだな。","Ahaha!、/It's like fighting over toys.","Portrait: !p0000!e00",""
"あはは！/まるで、おもちゃの取り合いだね。","Ahaha!、/It's like fighting over toys.","Portrait: !p0000!e00",""
"あはは！/みんな、学園祭を楽しみにしてたからな。","Ahaha!、/Everyone was looking forward to the festival.","Portrait: !p0000!e00",""
"あはは！/みんな、学園祭を楽しみにしてたからね。","Ahaha!、/Everyone was looking forward to the festival.","Portrait: !p0000!e00",""
"あはは！/アタイの鎖は、猫の鈴みたいなもんか。","Ahaha!、/My chain is like a cat bell, huh.","Portrait: !p2301!e00",""
"あはは！/フォークダンスで/そんなことされたら俺はどうすんだよ？","Ahaha!、/If that happens during the folk dance,、/what am I supposed to do?","Portrait: !p0000!e00",""
"あはは！/フォークダンスで/そんなことされたら私はどうするのよ？","Ahaha!、/If that happens during the folk dance,、/what am I supposed to do?","Portrait: !p0000!e00",""
"あはは！/五輪高校で１年からバレー部のレギュラー/だったんだから、夏だって十分すごいよ！","Ahaha!、/She was a regular on Gorin High's volleyball team、/from first year, so Natsu is plenty amazing!","Portrait: !p0000!e00",""
"あはは！/体育館は、文化系のクラブの/発表会が主だからね。お店はないのよ。","Ahaha!、/The gym is mainly for cultural club、/presentations. No shops there.","Portrait: !p0000!e00",""
"あはは！/体育館は、文化系のクラブの/発表会が主だからね。お店はないよ。","Ahaha!、/The gym is mainly for cultural club、/presentations. No shops there.","Portrait: !p0000!e00",""
"あはは！/何やってんの、!0！","Ahaha!、/What are you doing,　!0!","Portrait: !p0501!e00",""
"あはは！/何よ、それ！","Ahaha!、/What's that!","Portrait: !p0000!e00",""
"あはは！/後ろでアンタの気配がするから/何をするのかと思ったら……","Ahaha!、/I sensed you behind me, so I wondered、/what you were doing...","Portrait: !p2301!e00",""
"あはは！/見る目がない男ばっかりなんだよ。","Ahaha!、/Men just have no taste.","Portrait: !p0000!e00",""
"あはは！　うん、そうかも！/さぁ、キャンプファイアーに行こっ！","Ahaha! Yeah, maybe!、/Well then, let's go to the campfire!","Portrait: !p0000!e00",""
