"japanese","english","context","notes"
"これから、少し付き合ってくれる？/キャンプファイアーに一緒に行きたいなと/思って、待ってたの。","Could you come with me? /I wanted to go to the campfire together, /so I was waiting.","Portrait: !p1100!e00",""
"これからについてですか？","About the future?","Portrait: !p0000!e00",""
"これからは、/アタシが!0の側にいて/優しくしてあげる番だと思うの。","From now on, it's my turn /to stay by  !0's side/and be kind.","Portrait: !p0502!e00",""
"これからは、俺たち二人が/クラスの中心になっていくんだからな！！","From now on, we two /will be the class center! !","Portrait: !p0000!e00",""
"これからは、私たち二人が/クラスの中心になっていくんだから！！","From now on, we two /will be the class center! !","Portrait: !p0000!e00",""
"これからも……、/ワタシと一緒にいてくれる……？","Will you stay,  /with me from now on...?","Portrait: !p2102!e00",""
"これが、その聖女の制服だよ。","This is the saint's uniform.","Portrait: !p2300!e00",""
"これが終われば、/ミーはステイツに戻りマス。/また、ジャパンとお別れネ……","When this ends, /Mee returns to the States. /Say goodbye to Japan ...","Portrait: !p0803!e00",""
"これくらい、自分で直せるよ。","I can fix this much myself.","Portrait: !p0000!e00",""
"これじゃぞい……。","This is it…","Portrait: !p1200!e00",""
"これだから、ジャパニーズは……。","This is why Japanese people...","Portrait: !p0700!e00",""
"これだからジャパニーズは……","This is why Japanese…","Portrait: !p0703!e00",""
"これだけきれいな青空を見てると、/病気の一つや二つぐらい、/すぐに治ってしまいそうね。","Looking at such a beautiful sky,  /one or two illnesses /would probably heal.","Portrait: !p1401!e00",""
"これだけアツければ、/アイスクリームもオイシくなって、/ミーはベリーハッピーね！！","It's so hot,  /ice cream tastes better, /Mee is berry happy! !","Portrait: !p0801!e00",""
"これで、あなたは僕と一生、/一緒にいられる資格を得たんだ……。","With this, you've earned the right, /to be with me forever...","Portrait: !p1503!e00",""
"これで、２年目の学園祭が終わるのね。","So the second year's festival ends.","Portrait: !p0000!e00",""
"これで、２年目の学園祭が終わるんだな。","So the second year's festival ends.","Portrait: !p0000!e00",""
"これで「燃えろ！　熱血青春日記」は終了です。/　　　プレイモードセレクト画面に戻ります。/　　　　　何かボタンを押してください。","'Burn ! Hot-Blooded Youth Diary' is now complete. Return to play mode select screen. Please press any button.","Portrait: !pffff!e00",""
"これですか？/さっきバツ君達がやっている喫茶店で/料理の指導をした時に……、","This? /When I taught cooking at the cafe  /Batsu-kun runs ...","Portrait: !p1301!e00",""
"これでまた、会えなくなっちゃうなんて/さみしすぎるよ……。","Not being able to meet again, /is too sad ...","Portrait: !p0000!e00",""
"これでまた、会えなくなるなんて/さみしすぎるだろ……。","Not being able to meet again, /is too sad ...","Portrait: !p0000!e00",""
"これでもう、ノーコンなんていわせねえぜ。/この調子でピッチャーの方も、/三球三振で行きてぇなぁ。","With this, no more 'no control'.  /I want to strike out the pitcher,  /in three pitches too.","Portrait: !p0400!e00",""
"これでも忌野一族頭領の妻ですよ？/そう簡単にへこたれるような事は/ありません。","I'm still the Ino clan head's wife. /I won't be defeated  /so easily.","Portrait: !p2600!e00",""
"これで決まりだ。/今から君の立場は、イリーガルな/エージェントというコトになる。","It's decided. /From now on, you're an,  /illegal agent.","Portrait: !p0700!e00",""
"これで長かった/通院生活ともおさらばさ！","Now I'm done with long clinic visits!","Portrait: !p0600!e00",""
"これで食べれば、うまさも倍増さ！/１本１本にサインするのは大変だったが、/そんなことは、お前たちは気にするな！","Eating with this doubles the flavor ! /Signing each one was tough, but, /don't worry about that!","Portrait: !p2800!e00",""
"これとかカッコイイよな。/高そうだし。","This looks cool./Seems pricey too.","Portrait: !p0000!e00",""
"これとかカッコイイわね。/高そうだし。","This looks cool./Seems pricey too.","Portrait: !p0000!e00",""
"これならみんなビックリするだろうなぁ。/明日からますます人気者だね、恭介！","Everyone will be surprised. /You'll be more popular, Kyosuke !","Portrait: !p0000!e00",""
"これならみんなビックリするだろうな！/明日からますます人気者だな、恭介！","Everyone will be surprised! /You'll be more popular, Kyosuke !","Portrait: !p0000!e00",""
"これは……トレーニングの時のスタイルが/そのまま癖になっただけなんだけど。/……変かしら？","This… it's just a habit from my training style.  /…Is it weird?","Portrait: !p1801!e00",""
"これは、その道具なんですよぉ。/ももちゃんもお面とかを/一生懸命作ったんですぅ！","This is that prop.  /Momo-chan worked hard making,  /masks and stuff !","Portrait: !p2401!e00",""
"これは、全て私個人の希望であり、/君を巻きこんでしまう事は、/私の本意ではないのです……。","This is all my personal wish, and,  /dragging you into it,  /is not my intention...","Portrait: !p0900!e00",""
"これはオーボエといって、/これぐらいの品ですと/数十万円もするんです。だから……。","This is an oboe, and  /one of this quality  /costs thousands. So...","Portrait: !p2503!e00",""
"これはパシフィックＵＳＡ用の/ユニフォームね！/ジャパンとはタイプが違うネ！","This is a Pacific USA,  /uniform !  /Different type from Japan !","Portrait: !p0800!e00",""
"これは内緒なんだけど、実は部室棟では、/他の場所より上がりやすいって話よ。/その代わり、!c04ＨＰ!c07も多めに減るけど……。","Secret, but in the club building, /it's easier to level up. /But !c04HP!c07 drops more...","Portrait: !p1801!e00",""
"これほど多く人が集まれば、/心に悩みを抱える方もまた、多いでしょう。/それらを救済するためです。","With this many people,  /many will have worries.  /That's why I'm here to help.","Portrait: !p0900!e00",""
"これを学長室に、/戻してきてもらえませんか？","Could you return this /to the principal?","Portrait: !p1500!e00",""
"こわーっ。/でも、そっちの方がカワイイのに……。","Scary.  /But that one's cuter ...","Portrait: !p0000!e00",""
"こんなとこで遊んでねェで、/とっとと店の手伝いしろよなァ！","Don't play around here, /hurry up and help the shop!","Portrait: !p1003!e00",""
"こんなにいろんなお店が出てると、/何買おうかスッゴク迷っちゃうなぁ。","With so many shops, /I'm really confused about what to buy.","Portrait: !p0200!e00",""
"こんなに美味しい料理が食べられるなんて、/先生のお嫁さんになる人は幸せですねー。","Eating such delicious food, /whoever becomes sensei's wife  /will be happy.","Portrait: !p0000!e00",""
"こんなドタンバで/そんなこと言い出すくらいなら、/はじめから引き受けなきゃいいのに……。","If you'd say that at the last minute, /you shouldn't have accepted...","Portrait: !p0000!e00",""
"こんな所で居眠りなんて、/珍しいな、恭介。","Napping here  /is unusual, Kyosuke.","Portrait: !p0000!e00",""
"こんな所で居眠りなんて、/珍しいわね、恭介。","Napping here  /is unusual, Kyosuke.","Portrait: !p0000!e00",""
"こんな絵が描けるなんて、/人は見かけによらないですねぇ。","Being able to draw this,  /can't judge by looks.","Portrait: !p0000!e00",""
"こんな美味しいんだったら/先生の料理、毎日食べたいなぁ。","If it's this good,  /I want sensei's cooking daily.","Portrait: !p0000!e00",""
"こんな美味しいんだったら/先生の料理、毎日食べたいナー。","If it's this good,  /I want sensei's cooking daily.","Portrait: !p0000!e00",""
"こんにちは、ゆりかさん。/買い物してきたんですか？","Hello, Yurika-san.  /Did you go shopping?","Portrait: !p0000!e00",""
"こんにちは、流さん！","Hello, Nagare-san !","Portrait: !p0000!e00",""
"ご、ごめん！/ちょっと……、どうかしてたの……。","S-sorry ! /I was... a bit out of it…","Portrait: !p1102!e00",""
"ご、誤解だぜ！/オレは、クラスのためを思って、/こうして人知れず、移動販売をだなァ……。","I-it's a misunderstanding ! /Thinking of the class, /doing mobile sales secretly...","Portrait: !p1003!e00",""
"ごきげんだな、もも。","Good mood, Momo.","Portrait: !p0000!e00",""
"ごきげんね、ももちゃん。","Good mood, Momo-chan.","Portrait: !p0000!e00",""
"ごめんなさい、からかっちゃって。/いいわ、また保健室にいらっしゃい。/……誰もいない時に、ね。","Sorry for teasing.  /Come to the nurse's office again.  /…When no one's there.","Portrait: !p1401!e00",""
"ごめんなさい。/今ちょっと急いでるの。/また今度ね。","Sorry.  /I'm in a hurry.  /Next time.","Portrait: !p1803!e00",""
"ごめんなさい。/本来の私は、装飾品と/同じようなものなのかもしれません。","Sorry.  /My true self might be, /like a decoration.","Portrait: !p2503!e00",""
"ごめんなさい！/お気持ちはうれしいのです……。","Sorry ! /I'm happy about your feelings...","Portrait: !p2503!e00",""
"ご家族や卒業生だって来るのだから、/一軒くらいそんなお店があっても/いいと思わない？","Families and graduates come,  /so one shop like that  /should be fine, right?","Portrait: !p1403!e00",""
"ご苦労さま、!0さん。/どう？　疲れた？","Good work,  !0. /How is it? Tired?","Portrait: !p1401!e00",""
"ご苦労さま、!0クン。/どう？　疲れた？","Good work,  !0. /How is it? Tired?","Portrait: !p1401!e00",""
"ご褒美に、忌野流鍛錬術の/一手を授けてやろう。","As a reward, I'll teach you /an Inuya move.","Portrait: !p1701!e00",""
"さ、せっかくフォークダンス/やってるんだから、俺たちも/いこうぜ！","W-well, since the folk dance is happening,  /let's go too!","Portrait: !p0000!e00",""
"さ、せっかくフォークダンス/やってるんだから、私たちも/いきましょ！","W-well, since the folk dance is happening,  /let's go too!","Portrait: !p0000!e00",""
"さぁ……/どうしてなのか、/俺には判りません。","Well…  /I don't know why.","Portrait: !p0000!e00",""
"さぁ……/どうしてなのか、/私には判らないわ。","Well…  /I don't know why.","Portrait: !p0000!e00",""
"さぁ、!0も私と共に/感謝を捧げましょう！！","Well, !0, let's offer thanks together ! !","Portrait: !p0901!e00",""
"さぁ、!0！！/ジタバタせずについてこいや！！","C'mon,  !0! /Quit squirming and move it!","Portrait: !p2000!e00",""
"さぁ、せっかく/キャンプファイアーに来たんです。/先輩もあの綺麗な炎を見てくださいよ……。","Well, since we came /to the campfire, senpai, /look at that flame…","Portrait: !p1502!e00",""
"さぁ、どうしたどうした！！/期間限定発売だ、/今じゃなきゃ手に入らないぜ！？","What's wrong! ! /Limited time sale, /can't get it later!?","Portrait: !p2001!e00",""
"さぁ、どうだ！！/熱血赤ジャージが、今なら超特価だ！/サイズは全種揃ってるぞ！","How about it! ! /Hot-blooded red jersey, special !/All sizes in stock!","Portrait: !p2000!e00",""
"さぁ、もうすぐ/フォークダンスが始まるわ。/一人でいってらっしゃい。","Well then, the folk dance,  /will start soon. /Go by yourself.","Portrait: !p1402!e00",""
"さぁ、俺たちもフォークダンスを踊ろう！/学園祭最後のイベントなんだ、/楽しまないとな！","Let's dance the folk dance too! /It's the festival's last event,  /gotta have fun!","Portrait: !p0000!e00",""
"さぁ、参りましょう。","Well then, let's go.","Portrait: !p2501!e00",""
"さぁ、私たちもフォークダンスを踊ろうよ！/学園祭最後のイベントなんだから、/楽しまないとね！","Let's dance the folk dance too! /It's the festival's last event,  /gotta have fun!","Portrait: !p0000!e00",""
