"japanese","english","context","notes"
"えぇ……恭介、/あの調査書の中身って……","Yes... Kyosuke,/about that report…","Portrait: !p0000!e00",""
"えぇ、別に構わないわよ。/どうせヒマ人ですからね。","Yes, I don't mind. /I'm free anyway.","Portrait: !p0000!e00",""
"えぇ〜〜〜っ！？/ウソ……。","Ehhh！? /No way …","Portrait: !p2100!e00",""
"えぇーっと……、/カワイイ……だったっけ？","Umm.../Cute … was it?","Portrait: !p0000!e00",""
"えぇ？/どうしてですか？","Yes?/Why?","Portrait: !p0000!e00",""
"えぇ？/無理よ、そんなの。/余分な器材がある所なんてあるはずないわ。","Yes?/That's impossible. /There's no place with extra equipment.","Portrait: !p1803!e00",""
"ええ……/これといった成績が残せなかったのが、/ちょっと残念で……","Yes.../I couldn't achieve much, /which is a bit sad …","Portrait: !p0000!e00",""
"ええ……、いいですとも……。","Yes.../that's fine…","Portrait: !p1502!e00",""
"ええ……、まぁね……。","Yes.../well …","Portrait: !p0000!e00",""
"ええ……。/私もあなたに、話したいことがあるしね。","Yes.../I have something I want to tell you too.","Portrait: !p0000!e00",""
"ええ……ちょっと。/……あーあ、成績が思ったほど/伸びなかったなぁ。","Yes... a bit./…Aww, my results /didn't improve as I hoped.","Portrait: !p0000!e00",""
"ええ……考えてくれた!0には/申し訳ありませんが、/他の先生を当たってみる事にします。","Yes... Sorry to !0/who thought about it, /but I'll try other teachers.","Portrait: !p0903!e00",""
"ええ、/ランちゃんみたいなのが部員にいるからね。/にぎやかなのは確かよ。","Yes,/with members like Ran-chan, /it's definitely lively.","Portrait: !p0000!e00",""
"ええ、いいですよ。","Yes, that's fine.","Portrait: !p0000!e00",""
"ええ、いいですよ！","Yes, that's fine！","Portrait: !p0000!e00",""
"ええ、いいわよ。/でも甘い評価はつけないから！","Yes, that's fine. /But I won't go easy！","Portrait: !p0000!e00",""
"ええ、おかげさまで。/たくさんの人が来てくださってますよ。","Yes, thanks to you./Many people are coming.","Portrait: !p2500!e00",""
"ええ、さっき勝手にさわってたら……。/俺、先生にいって弁償しますよ。","Yes, when I touched it earlier.../I'll tell sensei and pay.","Portrait: !p0000!e00",""
"ええ、さっき勝手にさわってたら……。/私、先生にいって弁償します。","Yes, when I touched it earlier.../I'll tell sensei and pay.","Portrait: !p0000!e00",""
"ええ、することも一段落したし、/ちょっとブラブラしようかな、と/思ってたところなの。","Yes, I finished what I was doing, so, /I was thinking of wandering around a bit.","Portrait: !p1800!e00",""
"ええ、そういう事なら/俺は構いませんよ。/一緒に行きましょう。","Yes, if so, /I don't mind. /Let's go together.","Portrait: !p0000!e00",""
"ええ、そういう事なら/私は構いませんよ。/一緒に行きましょう。","Yes, if so, /I don't mind. /Let's go together.","Portrait: !p0000!e00",""
"ええ、そうですよ。","Yes, that's right.","Portrait: !p2500!e00",""
"ええ、そうね。/その通りだわ……/!0さん、それじゃまたね！！","Yes, that's right./Exactly.../!0, see you later!！","Portrait: !p1801!e00",""
"ええ、そうね。/その通りだわ……/!0君、それじゃまたね！！","Yes, right./Exactly.../!0, see you later！!","Portrait: !p1801!e00",""
"ええ、そうね。/やっぱりみんなで大騒ぎするのが/一番楽しいわよね。","Yes, right./Making a big ruckus together/is the most fun.","Portrait: !p0000!e00",""
"ええ、そうよ。/だから!0さんも、/思いっきり羽を伸ばしてらっしゃい。","Yes, that's right./So !0 should also, /cut loose completely.","Portrait: !p1401!e00",""
"ええ、そうよ。/だから!0クンも、/思いっきり羽を伸ばしてらっしゃい。","Yes, that's right./So !0 should also, /cut loose completely.","Portrait: !p1401!e00",""
"ええ、そうよ。/みんな一生懸命練習してたもんね。","Yes, right./Everyone was practicing hard.","Portrait: !p0000!e00",""
"ええ、そうよね。/卒業生だけじゃなくて、/他の学校の人まで来てるらしいから。","Yes, right./Not just graduates,/people from other schools too.","Portrait: !p0000!e00",""
"ええ、とても。/学園祭で行われる演奏の質が/高くなってきたので、喜んでいたんです。","Yes, very. /The festival performances/have improved, so I was happy.","Portrait: !p2500!e00",""
"ええ、もちろん！/そういうひなたこそ、/ウキウキしまくってるじゃない。","Yes, of course！/That Hinata is, /bouncing with excitement.","Portrait: !p0000!e00",""
"ええ、チョットね。/なんか一日頑張ったのに、/成績がイマイチだったから……","Yes, a bit./I worked hard all day, but,/my results weren't great …","Portrait: !p0000!e00",""
"ええ、任せてくださいよ！","Yes, leave it to me！","Portrait: !p0000!e00",""
"ええ、外道高校の皆さんのお店に/行ってきたんですよ。","Yes, I went to, /Gedokou High's shop.","Portrait: !p2500!e00",""
"ええ、平気ですよ。/ホラー映画なども、どちらかというと/好きな方かもしれません。","Yes, I'm fine. /I might actually like, /horror movies.","Portrait: !p2501!e00",""
"ええ、瓦割りはね。/瓦になら思い切り力を/ぶつけられますから……。","Yes, tile breaking. /I can put my power /into breaking tiles...","Portrait: !p1300!e00",""
"ええ、静音さんとはコンクールで/ご一緒させていただいているので、/学校は違ってもお友達なんですよ。","Yes, I've been with Shizune-san /at competitions, so/we're friends across schools.","Portrait: !p2500!e00",""
"ええ。/でも、こんなにお客さんが来てくれて/本当によかったわ。","Yes./But having so many customers,/is really great.","Portrait: !p1800!e00",""
"ええ。/人待ち顔のひなたを見つけた時は、/気が気じゃなかったもの。","Yes./When I found Hinata waiting,/I was really worried.","Portrait: !p0000!e00",""
"ええ。/今日という日が、/私たちの記念になるように、ね！","Yes./Let today become, /our memorial day!","Portrait: !p0000!e00",""
"ええ。/学園祭の日ぐらい、/保健室の外にも出ないとね。","Yes./On festival day,/I should leave the infirmary.","Portrait: !p1400!e00",""
"ええ。/文科系クラブの晴れ舞台よね。/みんな頑張ってほしいわ。","Yes./It's cultural clubs' day./I hope everyone tries hard.","Portrait: !p1800!e00",""
"ええ。/私が今までに得た知識と経験をもって、/海外協力のボランティアに参加する事です。","Yes./Using my knowledge,/I'll join overseas volunteer work.","Portrait: !p0901!e00",""
"ええ。どうせ大した力も無いけど、/私にもできる事があるって思うだけで、/不思議と勇気が湧いてくるのよ。","Yes. I don't have much power,/but thinking there's something I can do/gives me courage.","Portrait: !p1800!e00",""
"ええええぇぇぇいいいい！！","Yeeesss!！","Portrait: !p0000!e00",""
"ええっと、プロレス大会か？","Umm, pro wrestling?","Portrait: !p0000!e00",""
"ええっと、射的ゲームか？","Umm, shooting game?","Portrait: !p0000!e00",""
"ええっと、金魚すくいか？","Umm, goldfish scooping?","Portrait: !p0000!e00",""
"ええと、なんじゃ……。/こ、これからワシと……。","Umm, what…/N-now you and I...","Portrait: !p1202!e00",""
"ええ！　いいですよ！","Yes! That's fine！","Portrait: !p0000!e00",""
"ええ！　任せておいてください！","Yes! Leave it to me！","Portrait: !p0500!e00",""
"えっ……？","Huh...?","Portrait: !p0000!e00",""
"えっとですねぇ、/サーブを打つとき、/ボールさんに向かって……","Umm, when you serve,/aim at the ball…","Portrait: !p2400!e00",""
"えっとね……、ゆりかさん！","Umm... Yurika-san！","Portrait: !p1101!e00",""
"えっとねぇ……、/ももちゃんはねぇ……","Umm.../Momo-chan is …","Portrait: !p2401!e00",""
"えっ？/そんな……無理しなくていいわよ。/これは私がやっておくから。","Huh?/Don't push yourself…/I'll handle this.","Portrait: !p1800!e00",""
"えへへ……、やったぁ！/いっぱいいっぱい、/ごちそうしてくださいねぇ!h","Hehe… I did it！/Treat me lots and lots！h","Portrait: !p2401!e00",""
"えへへ……、わかる？/さっきフリーマーケットで、/いい服を見つけたんだ！","Hehe… you notice? /I found nice clothes /at the flea market！","Portrait: !p0000!e00",""
"えへへ……、違いますよぉ！","Hehe… that's not it！","Portrait: !p2401!e00",""
