"japanese","english","context","notes"
"エキサイティングね！！/ミーはベリーハッピーよ！","Exciting！！/Mee is very happy！","Portrait: !p0801!e00",""
"エッジ……","Edge…","Portrait: !p0000!e00",""
"エッジ……。","Edge…","Portrait: !p0000!e00",""
"エッジ……。/わかった、俺も手伝うよ！","Edge…/Got it, I'll help too！","Portrait: !p0000!e00",""
"エッジ……。/わかったよ、私も手伝うよ！","Edge…/Got it, I'll help too！","Portrait: !p0000!e00",""
"エッジ……。/待っててくれたのか？","Edge…/Were you waiting for me?","Portrait: !p0000!e00",""
"エッジ……。/待っててくれたの？","Edge…/Were you waiting?","Portrait: !p0000!e00",""
"エッジ……。/本当に、アリガト……。","Edge…/Really, thanks …","Portrait: !p0000!e00",""
"エッジ……。/本当に、アリガトな……。","Edge…/Really, thanks …","Portrait: !p0000!e00",""
"エッジ、どこ行くの？","Edge, where you going?","Portrait: !p0000!e00",""
"エッジ、どこ行くんだ？","Edge, where you going?","Portrait: !p0000!e00",""
"エッジ、何か考えごとか？","Edge, thinking something?","Portrait: !p0000!e00",""
"エッジ、何か考えごと？","Edge, thinking something?","Portrait: !p0000!e00",""
"エッジから/!c02届け物『アキラへのチョーカー』!c07を/あずかった。!c01２−Ｃの教室!c07に届けよう！","Received delivery 'Choker for Akira' from Edge、/deliver to Class 2-C!","Portrait: !pffff!e00",""
"エッジが率先して動けば、/みんなが/ついてきてくれるんじゃないかな？","If Edge takes the lead, /everyone will follow, right?","Portrait: !p0000!e00",""
"エッジが率先して動けば、/みんなが/ついてきてくれるんじゃないか？","If Edge takes the lead, /everyone will follow, right?","Portrait: !p0000!e00",""
"エッジたちも立派に成長したし、/ゲド高も、もう大丈夫だろう。","Edge and the others have grown, /Gedou High should be fine now.","Portrait: !p1901!e00",""
"エッジなりに、/考えがあってのことなんだろ？/思うようにやってみるといいよ。","Edge has his own reasons, right?、/Try doing it your way.","Portrait: !p0000!e00",""
"エッジなりに、/考えがあってのことなんでしょ？/思うようにやってみるといいよ。","Edge has his own reasons, right?、/Try doing it your way.","Portrait: !p0000!e00",""
"エッジのお店……、/かなり繁盛したけど、/まだ結構商品が残っちゃってるね……。","Edge's shop …/did pretty well, but there's still quite a bit left…","Portrait: !p0000!e00",""
"エッジのツープラトン技/!c03『血゛獄』!c07を覚えた！","Learned Edge's Two-Platoon/ !c03'Bloody Hell' !c07！","Portrait: !pffff!e00",""
"エッジのヤツは、/クラスの模擬店を手伝うと/いっとったのう。","Edge said he's helping the class shop.","Portrait: !p1200!e00",""
"エッジの店……、/かなり繁盛したけど、/まだ結構商品が残ってるな……。","Edge's shop …/did pretty well, /but still quite a bit left …","Portrait: !p0000!e00",""
"エッジの店で売ってるものと/同じデザインはイヤだからね！/なんてったって、私専用なんだから！","I don't want the same design as Edge's shop!/It's exclusive to me!","Portrait: !p0000!e00",""
"エッジの店で売ってるものと/同じデザインはダメだぞ！/なんてったって、俺専用なんだからな！","I don't want the same design as Edge's shop!/It's exclusive to me!","Portrait: !p0000!e00",""
"エッジは俺と/キャンプファイアーに行けなくても/いいから、そんなこといってるんだろ……？","Edge is saying that because he's fine not going to the campfire with me …?","Portrait: !p0000!e00",""
"エッジは私と/キャンプファイアーに行けなくても/いいから、そんなこというんだよ……。","Edge is saying that because he's fine not going to the campfire with me …","Portrait: !p0000!e00",""
"エッジも/走り込んだりしたのか？","Did Edge do running too?","Portrait: !p0000!e00",""
"エッジも/走り込んだりしたの？","Did Edge do running too?","Portrait: !p0000!e00",""
"エッジも何か思うところがあって/がんばっとるようだし、/アキラも転校して、自分の道を歩いとる。","Edge seems to be working hard /and Akira transferred, /walking her own path.","Portrait: !p1200!e00",""
"エッジ！/どこか行くの？","Edge！/Going somewhere?","Portrait: !p0000!e00",""
"エッジ！/休憩中か？","Edge！/On break?","Portrait: !p0000!e00",""
"エッジ！/休憩中なの？","Edge！/On break?","Portrait: !p0000!e00",""
"エッジ！/何してるの？","Edge！/What're you doing?","Portrait: !p0000!e00",""
"エッジ！/何してるんだ？","Edge！/What're you doing?","Portrait: !p0000!e00",""
"エッジ！/学園祭、晴れてよかったな！","Edge！/Festival weather cleared！","Portrait: !p0000!e00",""
"エッジ！/学園祭、晴れてよかったね！","Edge！/Festival weather cleared！","Portrait: !p0000!e00",""
"オ、オマエなぁ！/それは言い過ぎだろ？/そんなヤツだとは思わなかったぜ！","Y-you!/That's going too far!/I didn't think you were like that！","Portrait: !p0403!e00",""
"オイ、!0。/これ見ろよ！","Hey,　!0. /Look at this!","Portrait: !p1000!e00",""
"オイ、!0！！/オマエも一緒にたこ焼食うか？","Hey,　!0！！/Wanna eat takoyaki together?","Portrait: !p0101!e00",""
"オイ、オメェら！/チンタラやってんじゃねェ！/もう学園祭は始まってんだぞ！","Hey, you guys!/Stop dawdling！/The festival has started！","Portrait: !p1003!e00",""
"オイ、ラン！/なんだよ、さっきからソワソワして！/いいたいことがあるなら、ハッキリいえよ！","Hey, Ran！/What, you've been fidgeting！/If you have something to say, say it！","Portrait: !p0000!e00",""
"オイオイ……、/頼むから、ボクを困らせないでくれ。/遊びで行くワケじゃないんだ。","Hey hey …/please don't trouble me. /I'm not going for fun.","Portrait: !p0702!e00",""
"オイオイ、!0。/そんなモノにこだわってどうするんだ。/学校の成績なんて気にするなよ。","Hey hey,　!0. /Why worry about that?、/Don't worry about school grades.","Portrait: !p0701!e00",""
"オイオイ、将馬……！/……お前はホント/野球のことばっかだな……。","Hey hey, Shoma…！/...You really only think about baseball…","Portrait: !p0000!e00",""
"オイラ、そろそろ行かなきゃ。/それじゃな、!0。","I gotta go soon./Well then, !0.","Portrait: !p0401!e00",""
"オイラさ……、よくわかんねぇけど、/多分、オマエのこと、好きだぜ。","I … don't really understand, but、 /probably, I like you.","Portrait: !p0402!e00",""
"オイラのコト見て、/凶器は持ち込み禁止だっていうんだぜ？/ワケわかんねぇよな。","Looking at me, they say weapons are prohibited?、 /Doesn't make sense.","Portrait: !p0400!e00",""
"オイラの周りってガサツな/ヤツばっかりだからさ、/ああいう感じの子にはあこがれちゃうな。","Everyone around me is rough, so、 /I'm drawn to that kind of girl.","Portrait: !p0401!e00",""
"オウ、そうだな！！/さぁオマエら！/こっから気合入れなおしていくぜ！！","Oh, right!！/You guys！ /Let's get fired up from here!！","Portrait: !p2001!e00",""
"オォ、サンキューです！/それじゃーパフェとクレープと/アイスクリームとミルフィーユと……","Oh, thanks！/Then parfait and crepe and、 /ice cream and mille-feuille and…","Portrait: !p0801!e00",""
"オス、先生！！","Yes, sensei!！","Portrait: !p0000!e00",""
"オッケー、遊び好きのティファニーが/喜んでくれるなら、/イベントとして合格だな。","OK, if fun-loving Tiffany is happy, /the event passes.","Portrait: !p0000!e00",""
"オッケー、遊び好きのティファニーが/喜んでくれるなら、/イベントとして合格よね。","OK, if fun-loving Tiffany is happy, /the event passes.","Portrait: !p0000!e00",""
"オマエ、/簡単に言うけどな……","You say it easily …","Portrait: !p0103!e00",""
"オマエが/手伝ってくれりゃあさ、/オレ……、できると思うんだ……。","If you help me, /I think… I can do it…","Portrait: !p1002!e00",""
"オマエがそんなこというなんて/思わなかったぜ！/じゃあな！！","I didn't think you'd say that!/See ya!！","Portrait: !p0400!e00",""
"オマエがついてきてくれるなら、/もうオレは怖いものなしだぜ！！","If you come with me,/I'm fearless!！","Portrait: !p0100!e00",""
"オマエと一緒なら、/オレはどんなことがあっても/うまくやれる……","If I'm with you,/I can handle anything…","Portrait: !p1000!e00",""
"オマエなー、他人事だと思ってるだろ？/夏のヤツ、人使いが荒いから大変なんだぞ。/それに……ももとの約束があるしな。","You think it's someone else's problem, right? /Natsu works people hard. /Plus … I have a promise with Momo.","Portrait: !p0400!e00",""
"オマエなー、他人事だと思ってるだろ？/大変なんだぞ、ももの相手って……。/それに……夏とも約束があるしな。","You think it's someone else's problem, right? /Momo is tough to handle…/Plus … I promised Natsu too.","Portrait: !p0400!e00",""
"オマエに言われなくったって、/それぐらいやってやるぜ！！","Even without you saying it, /I'll do that much！！","Portrait: !p0100!e00",""
"オマエのいうこと/何でも聞いてやっからよォ！","I'll listen to whatever you say!","Portrait: !p1003!e00",""
