"japanese","english","context","notes"
"そっちの方が、/私にとっては大事なんです。","That's more important,/to me.","Portrait: !p0000!e00",""
"そっちの方がカワイイじゃないか。","That one's cuter.","Portrait: !p0000!e00",""
"そのあなたが、/「真剣に」私を好きになってくれた。/その事は、とっても嬉しいわ。","That you,/seriously came to like me. /That makes me very happy.","Portrait: !p1402!e00",""
"そのうえ、授業がないというのが/すばらしいのう！","Plus, no classes,/is wonderful!","Portrait: !p1201!e00",""
"そのかわり……ね、何だか暖かいんだ。/こうして話してるだけで、/ホッとした気分になれるんだよ。","Instead... it's warm. /Just talking like this, /makes me feel relaxed.","Portrait: !p0202!e00",""
"そのことを/最初に、!0に/知らせたくてな……。","I wanted to tell!0, /first...","Portrait: !p0602!e00",""
"そのままそっとしておく/声をかけて起こす/羽織るものを探す","Leave alone /Wake them up/Find something to cover","Portrait: !pffff!e00",""
"そのまま置いておくダケで/オッケーです！/それじゃプリ〜ズね！！","Just leave it as is！/Well then please！！","Portrait: !p0801!e00",""
"そのエリアには移動できません","Cannot move to that area.","Portrait: !pffff!e00",""
"そのオカゲで、/ミーがついてれば、/ヤでもテッポウでもノーブロブレムね！！","With that backing,/if Mee is with you,/no problem with anything！！","Portrait: !p0801!e00",""
"そのボーナスに決定ね！/よかったわね！","That bonus is decided!/Great！","Portrait: !p1801!e00",""
"その下が、!c04校舎１Ｆエリア!c07ね。/保健室や購買部、学長室があるわ。/購買部では!c04カード!c07が３枚もらえるわよ。","Below is !c04School 1F!c07. /Nurse's office, store, principal./Store gives 3 !c04cards !c07.","Portrait: !pffff!e00",""
"その事実は、/僕の心の中に重くのしかかってきた……","That fact, /weighed heavily on my heart...","Portrait: !p0303!e00",""
"その件を上に伝えて、/なんとかネジこんだのさ。/今、許可をもらったところだ。","I told my superiors /and pushed it through./Just got permission.","Portrait: !p0700!e00",""
"その前ですぅ！","Before that！","Portrait: !p2403!e00",""
"その南側が、!c04体育館エリア!c07ね。/学園祭中は特設ステージが/設けられてるみたいね。","The south is !c04Gym Area !c07. /During the festival, /a special stage is set up.","Portrait: !pffff!e00",""
"その後で、私に同じ技をかけてみて。/私が合格を出すまで何度も、ね。/さぁ、いくわよ！","After that, try the same on me. /Until I pass you, many times./Let's go！","Portrait: !p1400!e00",""
"その後ですぅ！","After that！","Portrait: !p2403!e00",""
"その意気だよ、バツ！/これからは俺も、/側から一生懸命応援してやるから！！","That's the spirit, Batsu!/From now on, I'll/cheer you on hard！！","Portrait: !p0000!e00",""
"その意気だ！/大丈夫、お前ならきっとできるさ。/早速、特訓といこうか！","That's the spirit！/You can do it. /Let's start training！","Portrait: !p0601!e00",""
"その意気です。/私でよければ、いつでもお相手しますよ。","That's the spirit. /I'll practice with you anytime.","Portrait: !p0901!e00",""
"その意気よ、バツ！/これからは私も、/側から一生懸命応援するから！！","That's the spirit, Batsu!/From now on, I'll/cheer you on hard！","Portrait: !p0000!e00",""
"その東側にあるのが、!c04プールエリア!c07ね。/水泳部が何かイベントをやってるらしいわ。","East side is !c04Pool Area!c07. /Swim club seems to be/doing some event.","Portrait: !pffff!e00",""
"その理由が、/おぼろげながらも判ってきた。/それは……お前と出会ったからだ。","The reason, /became vaguely clear./It's … because I met you.","Portrait: !p1602!e00",""
"その理由は、/雹さんが知っているはずですよ。","You should know the reason, /Hail-san.","Portrait: !p0000!e00",""
"その理由は、/雹クンが知っているはずよ。","Hail-kun should know the reason.","Portrait: !p0000!e00",""
"その辺は、/俺たちも見習わなきゃな！","We should learn from that too!","Portrait: !p0000!e00",""
"その辺は、/私たちも見習わなきゃね！","We should learn from that too!","Portrait: !p0000!e00",""
"その通り！/これで、またキーパーとして/活躍できるんだ。","Exactly!/Now I can be active, /as a keeper again.","Portrait: !p0601!e00",""
"その音は、/本物のお化けの仕業だったりして！","That sound might be, /a real ghost!","Portrait: !p0500!e00",""
"そもそも、/どうして人の悩みなんか/聞いてまわってるの？","Why are you getting involved in/people's problems?","Portrait: !p0000!e00",""
"そもそも、/どうして人の悩みなんか/聞いてまわってるんだ？","Why are you listening to other people's/problems?","Portrait: !p0000!e00",""
"そりゃ、/ももちゃんと行きたいからよ。","Because I wanna go with Momo-chan.","Portrait: !p0000!e00",""
"そりゃ、/ももと行きたいからさ。","Because I wanna go with Momo.","Portrait: !p0000!e00",""
"そりゃ、/外見があれだけ似てりゃ、/代役にはもってこいじゃない？","If they look that alike,/they're a perfect stand-in, right?","Portrait: !p0000!e00",""
"そりゃ、/外見があれだけ似てりゃ、/代役にはもってこいだろ？","Looking that similar,/perfect for a stand-in, right?","Portrait: !p0000!e00",""
"そりゃ、いつも見てますから……、/ゴホッ、ゴホッ！/そ、それじゃ私はこれで！","I always watch.../Cough, cough!/W-well then, I'll be going!","Portrait: !p1302!e00",""
"そりゃ、おかしいもん/将馬に文句いってあげる/楽しまないと損だよ","That's weird /Complain to Shoma /Gotta have fun or waste","Portrait: !pffff!e00",""
"そりゃ、おかしいもん/将馬に文句いってやる/楽しまないと損だよ","That's weird /Complain to Shoma /Gotta have fun or waste","Portrait: !pffff!e00",""
"そりゃ、そうだろ。","That's right.","Portrait: !p0000!e00",""
"そりゃ、そうでしょ。","That's right.","Portrait: !p0000!e00",""
"そりゃ、そうなんだけど……。","That's right, but...","Portrait: !p0000!e00",""
"そりゃ、そうなんだけどね……。","That's right, but...","Portrait: !p0000!e00",""
"そりゃ、ロベルトに勝ったんだから、/うれしいさ！/あんまり野球以外で勝ったことねぇからよ。","I beat Roberto, so, /I'm happy!/I don't win much outside of baseball.","Portrait: !p0401!e00",""
"そりゃ、待ちに待った大イベントだからな。/楽しまないと損だろ？","It's the big event./Gotta have fun or it's a waste, right?","Portrait: !p0000!e00",""
"そりゃあ……、/ゆりかさんが好きだからかな……。","That's because.../I like Yurika-san…","Portrait: !p0000!e00",""
"そりゃあ、/ゆりかさんは、俺の友達ですからね。","That's because,/Yurika-san is my friend.","Portrait: !p0000!e00",""
"そりゃあ、/ゆりかさんは、私の友達ですからね。","That's because,/Yurika-san is my friend.","Portrait: !p0000!e00",""
"そりゃあ、あるよ。","Of course.","Portrait: !p0000!e00",""
"そりゃあ、もちろん！","Of course！","Portrait: !p0500!e00",""
"そりゃあ、ゆりかさんが美人だからですよ。/一緒に歩いてると、みんなが振り返って/気持ちいいですからね。","Because Yurika-san is beautiful./Walking together, everyone looks back, /and it feels good.","Portrait: !p0000!e00",""
"そりゃあ、ゆりかさんが美人だからですよ。/一緒に歩いてると、みんなが振り返って/気持ちいいんですよねぇ。","Because Yurika-san is beautiful./Walking together, everyone looks back, /and it feels good.","Portrait: !p0000!e00",""
"そりゃあ、キャンプファイアーだろ。/学園祭を締めくくるイベントだしな。","That's the campfire. It's/the event that closes the festival.","Portrait: !p0000!e00",""
"そりゃあ、キャンプファイアーでしょ。/学園祭を締めくくるイベントだしね。","That's the campfire. It's/the event that closes the festival.","Portrait: !p0000!e00",""
"そりゃありますけど……/なんでそれを響子先生が運んでるんです？","There is, but.../why is Kyoko-sensei carrying it?","Portrait: !p0000!e00",""
"そりゃそうかもしれないけどさ、/別にモテたくて、/野球やってるワケじゃないしな。","That might be true, but,/I'm not playing baseball, /to be popular.","Portrait: !p0400!e00",""
"そりゃそうさ。/ちょっと重要な話があってね。","That's right./I have something important.","Portrait: !p0700!e00",""
"そりゃそうさ。/ま、グラウンドが準備で使えなかったから、/走り込みが中心だけどな。","That's right./Grounds were being prepared, /so mostly running.","Portrait: !p0401!e00",""
"そりゃそうだ。/じゃ、何で賞品もらったんだ？","That's right./Then why'd you get a prize?","Portrait: !p0000!e00",""
"そりゃそうだ。/教師も人だ、腹も減るぜ！","Teachers get hungry too!","Portrait: !p2001!e00",""
"そりゃなぁ、やっぱり/男が高い方がいいんじゃないか？","I think taller men,/are better, right?","Portrait: !p0000!e00",""
"そりゃ構わないけど……","That's fine, but...","Portrait: !p0000!e00",""
"それ、私のです……。/置き忘れてしまったようなので、/探しにきたんです。","That's mine…/I think I left it, so, /I came to look for it.","Portrait: !p2502!e00",""
"それが、/今の俺の夢なんです。","That's, /my current dream.","Portrait: !p0000!e00",""
"それが、/今の私の夢なんです。","That's, /my current dream.","Portrait: !p0000!e00",""
"それが、/烏合の組織を動かすために、/もっとも効率的な手段だったからだ。","That was the most efficient means,/to move a disorganized group.","Portrait: !p1603!e00",""
"それが、いつの間にか決められていてね。/店で不定期にサックスの生演奏をやる/羽目になってしまったんだ。","That was decided at some point./I ended up doing occasional/sax performances at the shop.","Portrait: !p0300!e00",""
"それが、私が見つけた/これからの私の居場所なのです。","That's the place,/I found for myself from now on.","Portrait: !p0900!e00",""
"それがいいわ！/今から急いで作ってみる！/ありがとう、!0さん！","That's good！/I'll hurry and make it now!/Thanks, !0！","Portrait: !p1801!e00",""
"それがいいわ！/今から急いで作ってみる！/ありがとう、!0君！","That's good！/I'll hurry and make it now!/Thanks, !0！","Portrait: !p1801!e00",""
"それが例のフリフリエプロンか……。/確かに、スゴイな……。","So that's the famous frilly apron.../It's impressive…","Portrait: !p0000!e00",""
