"japanese","english","context","notes"
"!c03ジャスキャラ!c07っていうのは……/ジャスティスキャラクターの略ね。/わかってもらえると思うけど。","!c03Justice characters!c07 are…  /short for Justice Characters.  /I'm sure you understand.","Color-coded menu/UI text",""
"!c03ジャスキャラ!c07と同じマスに止まると、/イベントが発生するわ。/イベントの内容に応じて!c00友好度!c07が上がるわ。","Land on a !c03Justice char's!c07  /space to trigger events. /  !c00Friendship!c07 rises based on it.","Portrait: !p1800!e00",""
"!c03ジャスキャラ!c07に/教えてもらうことも可能よ。","You can also learn  /from  !c03Justice chars !c07.","Color-coded menu/UI text",""
"!c03ジャスキャラ!c07について/説明するわね。","I'll explain  /  !c03Justice chars !c07.","Color-coded menu/UI text",""
"!c03ジャスキャラ!c07には、/近づかない方がいいわよ。/!c00友好度!c07が下がることもあるし。","You may want to avoid some  /  !c03Justice chars !c07.  /  !c00Friendship!c07 can drop.","Color-coded menu/UI text",""
"!c03ジャスキャラ!c07や、/他のプレイヤーがいる場合は/イベントや戦闘が起こるわ。","If  !c03Jus chars !c07 or /others are there,  /events and battles occur.","Color-coded menu/UI text",""
"!c03ジャスキャラ!c07を!c05パートナー!c07に/すると、有利に戦闘することができるわよ。/いろいろ試してみてね。","Making  !c03Justice chars !c07  /your  !c05Partner !c07 helps in battle.  /Try different combos!","Color-coded menu/UI text",""
"!c03ジャスキャラ!c07を!c05パートナー!c07にすると、/毎ターン、!c00友好度!c07が上がっていくし、/戦闘時に力になってくれるわよ。","With a  !c03Justice char!c07 as /  !c05Partner !c07, !c00Friendship!c07 /grows each turn and helps in fights.","Portrait: !p1800!e00",""
"!c03パラメータ!c07が/すべて２上がった！","All !c03stats !c07, /increased by 2!","Color-coded menu/UI text",""
"!c03パラメータ!c07が/すべて２下がった！","All !c03stats !c07, /decreased by 2!","Color-coded menu/UI text",""
"!c03パラメータ!c07の合計が!0増えた！","Total !c03stats !c07 up by  !0!","Portrait: !pffff!e00",""
"!c03パラメータ!c07の合計が!0減った！","Total !c03stats !c07 down by  !0!","Portrait: !pffff!e00",""
"!c03人間２人!c07　＋　!c04ＣＰＵ１体!c07の対戦よ！","!c032 Humans!c07 ＋ !c041 CPU !c07 battle !","2P + 1CPU",""
"!c03人間２人!c07　＋　!c04ＣＰＵ２体!c07の対戦よ！","!c032 Humans!c07 ＋ !c042 CPUs!c07 battle !","2P + 2CPU",""
"!c03人間２人!c07の対戦よ！","!c032 Humans!c07 battle !","2P only","!c03=blue"
"!c01人間３人!c07の対戦よ！","!c013 Humans!c07 battle !","3P only","!c01=pink"
"!c01人間３人!c07　＋　!c04ＣＰＵ１体!c07の対戦よ！","!c013 Humans!c07 ＋ !c041 CPU !c07 battle !","3P + 1CPU",""
"!c03体力!c07がレベルアップ！","!c03HP!c07 Level Up !","Color-coded menu/UI text",""
"!c03体力!c07がレベルダウン！","!c03HP!c07 Level Down !","Color-coded menu/UI text",""
"!c03体力!c07が１０上がった！","!c03HP!c07 increased by 10!","Color-coded menu/UI text",""
"!c03体力!c07が８下がった！","!c03HP!c07 decreased by 8 !","Color-coded menu/UI text",""
"!c03体力!c07と!c03根性!c07、そして!c03潜在能力!c07が/少し上がるというシロモノだ。","It slightly increases !c03HP!c07, /  !c03GUTS!c07, and !c03Potential !c07.","Color-coded menu/UI text",""
"!c03体力!c07と!c03潜在能力!c07が/少し上がるというシロモノだ。","It slightly increases,  /  !c03HP!c07 and  !c03Potential !c07.","Color-coded menu/UI text",""
"!c03体力!c07のレベルが上がった！/レベル　!0になった！！","!c03HP!c07 level increased! /Now Level !0! !","Portrait: !pffff!e00",""
"!c03体力!c07のレベルが下がった！/レベル　!0になった！！","!c03HP!c07 level decreased! /Now Level !0! !","Portrait: !pffff!e00",""
"!c03体力!c07の経験値　!0ポイントゲット！","!c03HP!c07 EXP +!0 points !","Portrait: !pffff!e00",""
"!c03体力!c07の経験値　!0ポイントダウン！","!c03HP!c07 EXP -!0 points !","Portrait: !pffff!e00",""
"!c03体力!c07を下げますか？","Lower !c03HP!c07?","Color-coded menu/UI text",""
"!c03攻撃力!c07がレベルアップ！","!c03ATK !c07 Level Up !","Color-coded menu/UI text",""
"!c03攻撃力!c07がレベルダウン！","!c03ATK !c07 Level Down !","Color-coded menu/UI text",""
"!c03攻撃力!c07が１０上がった！","!c03ATK !c07 increased by 10!","Color-coded menu/UI text",""
"!c03攻撃力!c07が８下がった！","!c03ATK !c07 decreased by 8 !","Color-coded menu/UI text",""
"!c03攻撃力!c07と!c03体力!c07、そして!c03潜在能力!c07が/少し上がるというシロモノだ。","It slightly increases !c03ATK !c07, /  !c03HP  !c07, and !c03Potential !c07.","Color-coded menu/UI text",""
"!c03攻撃力!c07と!c03知力!c07が/少し多めに上がるというシロモノだ。","It moderately increases,  /  !c03ATK !c07 and  !c03INT !c07.","Color-coded menu/UI text",""
"!c03攻撃力!c07と!c03防御力!c07、そして!c03知力!c07が/少し上がるというシロモノだ。","It slightly increases !c03ATK !c07, /  !c03DEF !c07, and !c03INT !c07.","Color-coded menu/UI text",""
"!c03攻撃力!c07のレベルが上がった！/レベル　!0になった！！","!c03ATK !c07 level increased! /Now Level !0! !","Portrait: !pffff!e00",""
"!c03攻撃力!c07のレベルが下がった！/レベル　!0になった！！","!c03ATK !c07 level decreased! /Now Level !0! !","Portrait: !pffff!e00",""
"!c03攻撃力!c07の経験値　!0ポイントゲット！","!c03ATK !c07 EXP +  !0 points !","Portrait: !pffff!e00",""
"!c03攻撃力!c07の経験値　!0ポイントダウン！","!c03ATK !c07 EXP -  !0 points !","Portrait: !pffff!e00",""
"!c03攻撃力!c07を下げますか？","Lower !c03ATK !c07?","Color-coded menu/UI text",""
"!c03根性!c07がレベルアップ！","!c03GUTS!c07 Level Up !","Color-coded menu/UI text",""
"!c03根性!c07がレベルダウン！","!c03GUTS!c07 Level Down !","Color-coded menu/UI text",""
"!c03根性!c07が１０上がった！","!c03GUTS!c07 rose by 10 !","Color-coded menu/UI text",""
"!c03根性!c07が８下がった！","!c03GUTS!c07 fell by 8!","Color-coded menu/UI text",""
"!c03根性!c07のレベルが上がった！/レベル　!0になった！！","!c03GUTS!c07 level increased! /Now Level !0! !","Portrait: !pffff!e00",""
"!c03根性!c07のレベルが下がった！/レベル　!0になった！！","!c03GUTS!c07 level decreased! /Now Level !0! !","Portrait: !pffff!e00",""
"!c03根性!c07の経験値　!0ポイントゲット！","!c03GUTS!c07 EXP +!0 points !","Portrait: !pffff!e00",""
"!c03根性!c07の経験値　!0ポイントダウン！","!c03GUTS!c07 EXP -!0 points !","Portrait: !pffff!e00",""
"!c03根性!c07を下げますか？","Lower !c03GUTS!c07?","Color-coded menu/UI text",""
"!c03潜在能力!c07が/１０上がった！","!c03Potential !c07  /rose by 10!","Color-coded menu/UI text",""
"!c03潜在能力!c07がレベルアップ！","!c03Potential !c07 Level Up !","Color-coded menu/UI text",""
"!c03潜在能力!c07がレベルダウン！","!c03Potential !c07 Level Down !","Color-coded menu/UI text",""
"!c03潜在能力!c07が８下がった！","!c03Potential !c07 fell by 8!","Color-coded menu/UI text",""
"!c03潜在能力!c07のレベルが上がった！/レベル　!0になった！！","!c03Potential !c07 level increased! /Now Level !0! !","Portrait: !pffff!e00",""
"!c03潜在能力!c07のレベルが下がった！/レベル　!0になった！！","!c03Potential !c07 level decreased! /Now Level !0! !","Portrait: !pffff!e00",""
"!c03潜在能力!c07の経験値　!0ポイントゲット！","!c03Potential !c07 EXP +  !0 points !","Portrait: !pffff!e00",""
"!c03潜在能力!c07の経験値　!0ポイントダウン！","!c03Potential !c07 EXP -  !0 points !","Portrait: !pffff!e00",""
"!c03潜在能力!c07を下げますか？","Lower !c03Potential !c07?","Color-coded menu/UI text",""
"!c03知力!c07がレベルアップ！","!c03INT !c07 Level Up !","Color-coded menu/UI text",""
"!c03知力!c07がレベルダウン！","!c03INT !c07 Level Down !","Color-coded menu/UI text",""
"!c03知力!c07が１０上がった！","!c03INT !c07 rose by 10 !","Color-coded menu/UI text",""
"!c03知力!c07が８下がった！","!c03INT !c07 fell by 8!","Color-coded menu/UI text",""
"!c03知力!c07のレベルが上がった！/レベル　!0になった！！","!c03INT !c07 level increased! /Now Level !0! !","Portrait: !pffff!e00",""
"!c03知力!c07のレベルが下がった！/レベル　!0になった！！","!c03INT !c07 level decreased! /Now Level !0! !","Portrait: !pffff!e00",""
"!c03知力!c07の経験値　!0ポイントゲット！","!c03INT !c07 EXP +  !0 points !","Portrait: !pffff!e00",""
"!c03知力!c07の経験値　!0ポイントダウン！","!c03INT !c07 EXP -  !0 points !","Portrait: !pffff!e00",""
"!c03知力!c07を下げますか？","Lower !c03INT !c07?","Color-coded menu/UI text",""
"!c03防御力!c07がレベルアップ！","!c03DEF !c07 Level Up !","Color-coded menu/UI text",""
"!c03防御力!c07がレベルダウン！","!c03DEF !c07 Level Down !","Color-coded menu/UI text",""
"!c03防御力!c07が１０上がった！","!c03DEF !c07 increased by 10!","Color-coded menu/UI text",""
"!c03防御力!c07が８下がった！","!c03DEF !c07 decreased by 8 !","Color-coded menu/UI text",""
"!c03防御力!c07と!c03根性!c07、そして!c03知力!c07が/少し上がるというシロモノだ。","It slightly increases !c03DEF !c07, /  !c03GUTS  !c07, and !c03INT !c07.","Color-coded menu/UI text",""
"!c03防御力!c07と!c03根性!c07が/少し上がるというシロモノだ。","It slightly increases,  /  !c03DEF !c07 and  !c03GUTS!c07.","Color-coded menu/UI text",""
"!c03防御力!c07のレベルが上がった！/レベル　!0になった！！","!c03DEF !c07 level increased! /Now Level !0! !","Portrait: !pffff!e00",""
"!c03防御力!c07のレベルが下がった！/レベル　!0になった！！","!c03DEF !c07 level decreased! /Now Level !0! !","Portrait: !pffff!e00",""
"!c03防御力!c07の経験値　!0ポイントゲット！","!c03DEF !c07 EXP +  !0 points !","Portrait: !pffff!e00",""
"!c03防御力!c07の経験値　!0ポイントダウン！","!c03DEF !c07 EXP -  !0 points !","Portrait: !pffff!e00",""
"!c03防御力!c07を下げますか？","Lower !c03DEF !c07?","Color-coded menu/UI text",""
"!c03４人目!c07の学園祭参加申込書を提出してね。","Submit  !c034th !c07's  /festival entry.","Portrait: !p0100!e00",""
"!c03４番目!c07にプレイする人の/使用するコントローラの/!aボタンを押してください","!c034th !c07 player, please press,  /the !a button on your controller","Portrait: !pffff!e00",""
"!c03４番目!c07にプレイする人の/使用するコントローラの/!aボタンを押してね！","!c034th !c07 player, press, /the !a button on your controller!","Portrait: !p0100!e00",""
"!c04「ロード」!c07を選べば、今まで作った/ＥＤＩＴキャラをＣＰＵにして遊べるわよ。","Select  !c04""Load""!c07 to use,  /your EDIT characters as CPUs.","Color-coded menu/UI text",""
"!c04「体力ＵＰ」マスバトル！!c07/パラメータの１つが!c03体力!c07に決定された！","!c04""HP UP""Space Battle ! !c07, /One stat chosen is  !c03HP!c07!","Portrait: !pffff!e00",""
"!c04「攻撃力ＵＰ」マスバトル！!c07/パラメータの１つが!c03攻撃力!c07に決定された！","!c04""ATK UP""Space Battle! !c07, /One stat chosen is  !c03ATK !c07!","Portrait: !pffff!e00",""
