"japanese","english","context","notes","jp_bytes","en_bytes","overflow"
"!c01美術!c07の!c02２!c07を強奪した！","Stole !c01Art!c07 !c022!c07!","Color-coded menu/UI text","","36","23","0"
"!c01美術!c07の!c02３!c07を強奪した！","Stole !c01Art!c07 !c023!c07!","Color-coded menu/UI text","","36","23","0"
"!c01英語!c07の!c02１!c07の単位を手に入れた！","Got !c01English!c07 !c021!c07 credit!","Portrait: !pffff!e00","","44","32","0"
"!c01英語!c07の!c02２!c07の単位を手に入れた！","Got !c01English!c07 !c022!c07 credit!","Portrait: !pffff!e00","","44","32","0"
"!c01英語!c07の!c02３!c07の単位を手に入れた！","Got !c01English!c07 !c023!c07 credit!","Portrait: !pffff!e00","","44","32","0"
"!c01英語!c07の!c02４!c07の単位を手に入れた！","Got !c01English!c07 !c024!c07 credit!","Portrait: !pffff!e00","","44","32","0"
"!c02ＥＤＩＴキャラ!c07には、以下の要素があるわ。/パラメータ、必殺技、そして完全燃焼よ。","!c02EDIT chars!c07 have these: /stats, specials, Burning Vigor.","Portrait: !p1800!e00","","87","60","0"
"!c02ＥＤＩＴキャラ!c07の作り方について/説明するわね。","I'll explain how to make /!c02EDIT characters!c07.","Color-coded menu/UI text","","53","49","0"
"!c01聖純女学院の生徒Ｂ!c07/「まぁ、ご立派なんですねぇ！」","!c01Seijun Student B!c07 /「My, how impressive!」","Portrait: !pffff!e00","","57","47","0"
"!c02届け物『手作りクッキー』!c07をあずかった/!c01音楽室!c07に届けよう！","Got !c02'Homemade Cookies'!c07. /To !c01Music Room!c07!","Color-coded menu/UI text","","71","51","0"
