"japanese","english","context","notes"
"（ゴメンな、夏……）","(...sorry, Natsu...)","Portrait: !p0000!e00",""
"（ゴメンね、夏……）","(...sorry, Natsu...)","Portrait: !p0000!e00",""
"（ザキのヤツ、誘って欲しかったのかな？/　まさかね……）","(...Zaki wanted, /to be invited?/no way …)","Portrait: !p0000!e00",""
"（ザキも笑うと、結構カワイイ……）","(...Zaki's cute when laughing…)","Portrait: !p0000!e00",""
"（ザキも笑うと、結構カワイイかも）","(...Zaki's cute when laughing)","Portrait: !p0000!e00",""
"（ジョーカー……？/　何のことかしら？）","(...Joker...? /what's that?)","Portrait: !p0000!e00",""
"（ジョーカー……？/　何のことだ？）","(...Joker...? /what's that?)","Portrait: !p0000!e00",""
"（チェッ……大声で/　名前を呼んでやろうと思ったのに……/　気づかれちゃったか）","(...tch... was going to, /call name loudly, but.../noticed)","Portrait: !p0000!e00",""
"（チッ……大声で名前を呼んでやろうと/　思ったのに……気づかれたか）","(...tch... was going to, /call name loudly, but.../noticed)","Portrait: !p0000!e00",""
"（チッ、感づかれたか……。/　ザキのマスクを取った顔が/　見れると思ったのに……）","(...tch, noticed.../thought I could see /Zaki's face without mask …)","Portrait: !p0000!e00",""
"（チッ、感づかれたわ……。/　ザキのマスクを取った顔が/　見れると思ったのに……）","(...tch, noticed.../thought I could see /Zaki's face without mask …)","Portrait: !p0000!e00",""
"（チッ！/　水泳部の野郎ども……、/　プレゼント攻撃かよ！）","(...tch!/swimming club guys …/present attack！)","Portrait: !p0000!e00",""
"（ティファニー……/　もうちょっとだけ、/　気をつかってくれないかな……）","(...Tiffany.../just a bit more, /consideration...)","Portrait: !p0000!e00",""
"（ティファニー……/　やっぱりお父さんの所に/　帰りたいのよね……）","(...Tiffany.../wants to go back, /to her father…)","Portrait: !p0000!e00",""
"（ティファニー……/　やっぱりお父さんの所に/　帰りたいんだよな……）","(...Tiffany.../wants to go back, /to her father…)","Portrait: !p0000!e00",""
"（ティファニーの笑顔が、/　いつもより柔らかく見えたのは、/　俺の気のせいか……な？）","(...Tiffany's smile /looked softer than usual./My imagination …?)","Portrait: !p0000!e00",""
"（ティファニーの笑顔が、/　いつもより柔らかく見えたのは、/　私の気のせいか……な？）","(...Tiffany's smile /looked softer than usual./My imagination …?)","Portrait: !p0000!e00",""
"（ティファニーは/　プリプリ怒りながら行ってしまった。/　……でも、やっぱり似てるよ……）","(...Tiffany left, /angrily./…but still similar...)","Portrait: !p0000!e00",""
"（ティファニーは/　プリプリ怒りながら行ってしまった。/　……でも、やっぱり似てるわよ……）","(...Tiffany left, /angrily./…but still similar...)","Portrait: !p0000!e00",""
"（ドキーーーッ！！）","(...thump!！)","Portrait: !p2102!e01",""
"（ナ、ナ、ナ、ナ……！/　ナニやってんだ、ロベルト！？）","(...wh-wh-what…！/what are you doing, Roberto ！?)","Portrait: !p0000!e00",""
"（ナ、ナ、ナ、ナ……！/　ナニやってんのよ、ロベルト！？）","(...wh-wh-what…！/what are you doing, Roberto ！?)","Portrait: !p0000!e00",""
"（ハァ……、/　やっぱり手伝ってあげた方が/　よかったのかな……）","(...sigh…/should have helped …)","Portrait: !p0000!e00",""
"（ハァ……。/　流さんに恋人ができるのは/　当分、先の話みたいだな……）","(...sigh…/Nagare-san getting a lover /seems far off...)","Portrait: !p0000!e00",""
"（ハァ……。/　流先輩に恋人ができるのは/　当分、先の話みたいね……）","(...sigh…/Nagare-senpai getting a lover /seems far off...)","Portrait: !p0000!e00",""
"（ハァ……どう見ても/　私に合うサイズには見えないわね……/　……さっさと持って行こっと……）","(...sigh… doesn't look, /my size at all …/…let's take it quickly...)","Portrait: !p0000!e00",""
"（ハァハァ……、つ、疲れたな……。/　でも、恋人になろうってくらいだから、/　流さん、俺のこと嫌いじゃないよな？）","(...pant pant… t-tired.../but said 'let's be lovers', so, /Nagare-san doesn't hate me, right?)","Portrait: !p0000!e00",""
"（ハァハァ……、つ、疲れたわね……。/　でも、恋人になろうってくらいだから、/　流先輩、私のこと嫌いじゃないのよね？）","(...pant pant… t-tired.../but said 'let's be lovers', so, /Nagare-senpai doesn't hate me, right?)","Portrait: !p0000!e00",""
"（ハハハ……。/　流さんの金魚好きは、相変わらずかぁ。/　確かに、楽しそうだな）","(...hahaha…/Nagare-san's goldfish love, /unchanged. Really looks fun)","Portrait: !p0000!e00",""
"（バツ……/　少しは自覚してよね……）","(...Batsu.../have some awareness...)","Portrait: !p0000!e00",""
"（バツ……/　少しは自覚しろよ……）","(Batsu…/have some awareness...)","Portrait: !p0000!e00",""
"（バレバレだよ……）","(...obvious...)","Portrait: !p0000!e00",""
"（ピクッ！）","(...jump！)","Portrait: !p0503!e00",""
"（フゥ……。/　少しは、夏の役に立ったみたいだな）","(...phew…/seems to have helped Natsu a bit)","Portrait: !p0000!e00",""
"（フゥ……。/　少しは、夏の役に立ったみたいね）","(...phew…/seems to have helped Natsu a bit)","Portrait: !p0000!e00",""
"（フフフ……、/　ホントにうれしそう。/　よかったね、ロベルト……）","(...hehehe…/really happy./good, Roberto...)","Portrait: !p0000!e00",""
"（フフフ……。/　いいなぁ、アキラは、/　エッジに大事に想われていて……）","(...hehehe…/nice, Akira,/treasured by Edge…)","Portrait: !p0000!e00",""
"（フフフ……。/　でも、ホントに売れ残ったらどうしよう？/　手伝ってあげればよかったかな……）","(...hehehe…/but what if they don't sell? /should have helped …)","Portrait: !p0000!e00",""
"（フフフ……。/　岩ったら、はしゃいじゃって。/　子供みたいなんだから）","(...hehehe…/Iwa got excited./like a child)","Portrait: !p0000!e00",""
"（フフフ……。/　流先輩の金魚好きは、相変わらずね。/　確かに、楽しそうだしね！）","(...hehehe…/Nagare-senpai's goldfish love, /unchanged. Really looks fun ！)","Portrait: !p0000!e00",""
"（フフフ……。/　醍醐先輩も、今日は楽しそうね……）","(...hehehe…/Daigo-senpai looks happy today …)","Portrait: !p0000!e00",""
"（プププ……、/　ホントは怖いくせに……）","(...hehehe…/really scared though …)","Portrait: !p0000!e00",""
"（プププ……、照れてる照れてる）","(...hehehe… so embarrassed)","Portrait: !p0000!e00",""
"（プププ……。/　からかい甲斐のあるヤツ……）","(...hehehe…/fun to tease …)","Portrait: !p0000!e00",""
"（プププ……。/　スケ番ザキもフリルのエプロンが/　相手じゃあ、形無しだな）","(...hehehe…/delinquent Zaki vs frilly apron,/no match)","Portrait: !p0000!e00",""
"（プールの中が汚れそうだけど……、/　それはいいのかしら……？）","(...pool will get dirty, but.../is that OK …?)","Portrait: !p0000!e00",""
"（プールの中が汚れそうだけど……、/　それはいいのかな……？）","(...pool will get dirty, but.../is that OK …?)","Portrait: !p0000!e00",""
"（ホ……ホワイトボードを、/　一体どうやって運んでるのよ？/　そこを教えてよ、委員長……）","(...wh-whiteboard,/how are you carrying it? /tell me, Chairperson …)","Portrait: !p0000!e00",""
"（ホ……ホワイトボードを、/　一体どうやって運んでるんだ？/　そこを教えてくれ、委員長……）","(...wh-whiteboard,/how are you carrying it? /tell me, Chairperson …)","Portrait: !p0000!e00",""
"（ボーッとしてるように見えるけどな。/　クスクス……）","(...looks spaced out./hehehe …)","Portrait: !p0000!e00",""
"（ボーッとしてるように見えるけどね。/　クスクス……）","(...looks spaced out./hehehe …)","Portrait: !p0000!e00",""
"（ボーマンの言葉が耳に痛い……/　でも、やっぱり将来の事なんて/　どうなるか判らないし……）","(...Bowman's words hurt…/but future, /is unpredictable …)","Portrait: !p0000!e00",""
"（モテるな、夏。/　女の子にだけど……）","(popular Natsu./with girls though…)","Portrait: !p0000!e00",""
"（モテるわね、夏。/　女の子にだけど……）","(popular, Natsu./with girls though…)","Portrait: !p0000!e00",""
"（ヤバイ！　調子に乗り過ぎた！）","(...bad! Got too carried away！)","Portrait: !p0000!e00",""
"（ヤバッ！/　か、隠れよう！！）","(...bad!/l-let's hide！！)","Portrait: !p0000!e00",""
"（ヤバーーッ！/　ホントに怒っちゃったかも！）","(...bad!！/might really be angry ！)","Portrait: !p0000!e00",""
"（ラン……、オヤジくさいぞ……）","(...Ran... too old-man-like…)","Portrait: !p0000!e00",""
"（ランちゃん……、オヤジくさい……）","(...Ran-chan… too old-man-like…)","Portrait: !p0000!e00",""
"（ロイって……守備範囲広いな……）","(...Roy.../wide range …)","Portrait: !p0000!e00",""
"（ロイって……守備範囲広いのね……）","(...Roy.../wide range …)","Portrait: !p0000!e00",""
"（ロベルトがまりちゃんを選んだなら/　仕方ないけど、嫌がってるのを/　強引になんて許せないわ！）","(...if Roberto chose Mari-chan,/can't be helped, but forcing /someone unwilling is wrong!)","Portrait: !p0000!e00",""
"（ロベルトがまりを選んだなら/　仕方ないけど、嫌がってるのを/　強引になんて許せないぞ！）","(...if Roberto chose Mari, /can't be helped, but forcing /someone unwilling is wrong!)","Portrait: !p0000!e00",""
"（九郎……。/　今までどんな生活を送ってきたの？/　やっぱり、あなたは何か変よ……）","(...Kuro…/what life have you lived?/you're strange …)","Portrait: !p0000!e00",""
"（九郎……。/　今までどんな生活を送ってきたんだ？/　やっぱり、お前は何か変だよ……）","(...Kuro…/what life have you lived?/you're strange …)","Portrait: !p0000!e00",""
"（九郎のケチ。/　仕方ない、自分で練習してみよう……）","(...Kuro's stingy. /guess I'll practice myself …)","Portrait: !p0000!e00",""
"（九郎のケチ。/　仕方ない、自分で練習してみよっと……）","(...Kuro's stingy. /guess I'll practice myself …)","Portrait: !p0000!e00",""
"（九郎の今の目……普通じゃなかった。/　でも、俺……、/　九郎のこと放っておけない……）","(...Kuro's eyes now... not normal. /But I.../can't leave Kuro …)","Portrait: !p0000!e00",""
"（九郎の今の目……普通じゃなかった。/　でも、私……、/　九郎のこと放っておけない……）","(...Kuro's eyes now... not normal. /But I.../can't leave Kuro …)","Portrait: !p0000!e00",""
"（今の答えで、/　本当に、俺はよかったのかな……）","(...with that answer, /really, was I OK …)","Portrait: !p0000!e00",""
"（今の答えで、/　本当に、私はよかったのかな……）","(...with that answer, /really, was I OK …)","Portrait: !p0000!e00",""
"（今日はお祭りなんだし、/　これなんかどうかな……）","(...it's a festival today,/how about this …)","Portrait: !p0000!e00",""
"（他人事みたいな口振りだな……）","(...sounds unrelated to you...)","Portrait: !p0000!e00",""
"（他人事みたいな口振りね……）","(sounds unrelated to you...)","Portrait: !p0000!e00",""
"（何か引っ掛かる言い方だったけど、/　九郎とキャンプファイアーかぁ……。/　ちょっと楽しみだな……）","(...suspicious wording, but /campfire with Kuro …/a bit excited...)","Portrait: !p0000!e00",""
"（何か引っ掛かる言い方だったけど、/　九郎とキャンプファイアーかぁ……。/　ちょっと楽しみね……）","(...suspicious wording, but /campfire with Kuro …/a bit excited...)","Portrait: !p0000!e00",""
"（何だよ……。/　せっかく考えて答えてやったのに。/　それにしても、九郎って変わってるな）","(...what…/thought hard and answered, but …/Kuro is strange)","Portrait: !p0000!e00",""
"（何だよ……。エッジのヤツ……）","(...what… Edge…)","Portrait: !p0000!e00",""
"（何だよ……？/　その「燃えろ！」ってのは……）","(...what…? /that 'burn!' …)","Portrait: !p0000!e00",""
"（何だよ、わけのわからない話だな！/　何か悪い事でも/　するつもりなのか……？）","(...what, incomprehensible talk！/planning something bad …?)","Portrait: !p0000!e00",""
"（何って……/　どう答えたらいいのかしら？）","(...what…/how should I answer?)","Portrait: !p0000!e00",""
"（何って……/　どう答えたらいいのかな？）","(...what…/how should I answer?)","Portrait: !p0000!e00",""
"（何てこった……。/　あの物体が販売されるのか……？/　…………どうしよう？）","(...what the.../that object will be sold …? /…what to do?)","Portrait: !p0000!e00",""
