"japanese","english","context","notes"
"隼人先生……/ありがとうございます！！","Hayato-sensei.../thank you!！","Portrait: !p0000!e00",""
"隼人先生……/突然出てこないでくださいよ。/驚くじゃないですか。","Hayato-sensei.../don't appear suddenly. /You'll surprise me.","Portrait: !p0000!e00",""
"隼人先生……なんですか？","Hayato-sensei... what?","Portrait: !p0000!e00",""
"隼人先生って……/響子先生の事を好きだったんですか？","Hayato-sensei.../liked Kyoko-sensei?","Portrait: !p0000!e00",""
"隼人先生って、/いつも竹刀を持ってますけど、/剣道はやった事あるんですか？","Hayato-sensei always, /carries a shinai, but /did you do kendo?","Portrait: !p0000!e00",""
"隼人先生は、学園祭では/何かなさってるんですか？/たとえば、教師一同でバザーとか。","Hayato-sensei,/doing something at the festival? /Like teachers' bazaar?","Portrait: !p0000!e00",""
"隼人先生みたいに、/生徒と正面から組み合えるような/熱血教師になりたいなって。","I want to be a fiery teacher /like Hayato/who faces students head-on.","Portrait: !p0000!e00",""
"隼人先生！/先生のツープラトン技を/俺に教えて下さい！！","Hayato-sensei!/Teach me/your Tag-team！！","Portrait: !p0000!e00",""
"隼人先生！/先生のツープラトン技を/私に教えて下さい！！","Hayato-sensei!/Teach me/your Tag-team！！","Portrait: !p0000!e00",""
"難しく考える必要なんてないよ。/バツはいつだって、/即断即決が持ち味なんだからさ。","No need to overthink./Batsu is always, /quick to decide.","Portrait: !p0000!e00",""
"難しく考える必要なんてないわよ。/バツはいつだって、/即断即決が持ち味なんだから。","No need to overthink./Batsu is always, /quick to decide.","Portrait: !p0000!e00",""
"難しく考える必要はない。/人の道として正しい生き方をし、/常に自分の行いを振り返ればいいのだ。","No need to overthink./Live correctly as a person, /always reflect on your actions.","Portrait: !p1901!e00",""
"雷蔵は、!0の/パラメータを上げた。","Raizo raised, /!0's parameters.","Portrait: !pffff!e03",""
"雹から/!c02届け物『密書』!c07をあずかった/!c01生徒会室!c07に届けよう！","Got 'Secret Letter' from Hail/deliver to !c01Council Room!c07 ！","Portrait: !pffff!e00",""
"雹さん……","Hail-san…","Portrait: !p0000!e00",""
"雹さん……/どうしたんです、こんなところで。","Hail-san…/what's wrong, here?","Portrait: !p0000!e00",""
"雹さん……/何か用ですか？","Hail…/need something?","Portrait: !p0000!e00",""
"雹さん……/学園祭の間も/剣を持って歩いてるんですか？","Hail-san…/walking with a sword /during the fest?","Portrait: !p0000!e00",""
"雹さん……こんなところで/何を眺めてるんですか？","Hail-san… what are you /looking at here?","Portrait: !p0000!e00",""
"雹さん……俺に、/あなたのツープラトン技を/教えてください！！","Hail-san… please teach me, /your Tag-team move！！","Portrait: !p0000!e00",""
"雹さん……生徒会の人って、/なんだか怖そうな人が多いんだけど、/また何かやろうとしてるんですか？","Hail-san… student council /has scary people, but /planning something again?","Portrait: !p0000!e00",""
"雹さんが気にするほどの理由は、/何もないと思いますよ。","I don't think there's reason, /for Hail-san to worry.","Portrait: !p0000!e00",""
"雹さんが目指しているのは、/そんな社会なんですか？/それなら、そんなモノ俺は認めない！！","Is that the society /Hail-san aims for?/Then I won't accept it！！","Portrait: !p0000!e00",""
"雹さんって、/今年も生徒会長なんですか？","Hail-san, /council president again?","Portrait: !p0000!e00",""
"雹さんの制服って、/夏服はないんですか？/なんだか、見た目に暑そうなんですけど。","Hail-san's uniform /has no summer version?/Looks hot.","Portrait: !p0000!e00",""
"雹さんは、/どうして恭介と/一緒に暮らさないんですか？","Why doesn't Hail-san, /live with Kyosuke?","Portrait: !p0000!e00",""
"雹さん！/学園祭は楽しんでますか？","Hail-san！/Enjoying the festival?","Portrait: !p0000!e00",""
"雹のツープラトン技/!c03『残酷斬』!c07を覚えた！","Got Hail's Tag-team/!c03'Cruel Slash'!c07！","Portrait: !pffff!e00",""
"雹クン……","Hail-kun…","Portrait: !p0000!e00",""
"雹クン……/どうしたの、こんなところで。","Hail-kun…/what's wrong, here?","Portrait: !p0000!e00",""
"雹クン……/何か用なの？","Hail…/need something?","Portrait: !p0000!e00",""
"雹クン……/学園祭の間も/剣を持って歩いてるの？","Hail…/walking with a sword /during the fest?","Portrait: !p0000!e00",""
"雹クン……こんなところで/何を眺めてるの？","Hail-kun… what're you /gazing at here?","Portrait: !p0000!e00",""
"雹クン……生徒会の人って、/なんだか怖そうな人が多いんだけど、/また何かやろうとしてるの？","Hail-kun… student council /has scary people, but /planning something again?","Portrait: !p0000!e00",""
"雹クン……私に、/あなたのツープラトン技を/教えてちょうだい！！","Hail-kun… please teach me, /your Tag-team move！！","Portrait: !p0000!e00",""
"雹クンが気にするほどの理由は、/何もないと思うわよ。","I think there's no reason/for Hail-kun to worry.","Portrait: !p0000!e00",""
"雹クンが目指しているのは、/そんな社会なの？/それなら、そんなモノ私は認めないわ！！","Is that the society /Hail-kun aims for?/Then I won't accept it！！","Portrait: !p0000!e00",""
"雹クンって、/今年も生徒会長なの？","Hail, /council president again?","Portrait: !p0000!e00",""
"雹クンの制服って、夏服はないの？/なんか、見た目に暑そうなんだけど。","Hail-kun's uniform /has no summer version?/Looks hot.","Portrait: !p0000!e00",""
"雹クンは、/どうして恭介と/一緒に暮らさないの？","Why doesn't Hail-kun, /live with Kyosuke?","Portrait: !p0000!e00",""
"雹クン！/学園祭は楽しんでる？","Hail-kun！/Enjoying the fest?","Portrait: !p0000!e00",""
"霧嶋家の人間は皆、/ある組織から与えられた任務を/全うするためだけの存在。","All Kirishima exist /only to fulfill /missions from an organization.","Portrait: !p2503!e00",""
"霧嶋家の人間以外には、/あの技を使いこなせないからですよ。/本当の意味では、ね……。","Only Kirishima family members /can master that technique./In the true sense...","Portrait: !p1500!e00",""
"霧嶋家の呪縛……。/そう簡単に逃れることは/できないでしょう。","Kirishima family curse.../can't escape, /so easily.","Portrait: !p2502!e00",""
"青いパラメータアップマスから、/戦闘をしかけると、３つのうち１つが、/そのマスのパラメータに固定されるわ。","From blue parameter up spaces, /starting battles fixes one of three /to that space's parameter.","Portrait: !p1800!e00",""
"静音さんはピアノ部門で、/私はバイオリン部門で/優勝させていただきました。","Shizune-san won /piano division, and I won /violin division.","Portrait: !p2500!e00",""
"面白い……/私を越える事が出来るか！？/いつか試してみるがいい。","Interesting.../can you surpass me！? /Try it someday.","Portrait: !p1601!e00",""
"音楽室ですよ。/クラスで作ったクッキーを/吹奏楽部の皆さんに届けようと思って。","Music room. /Bringing cookies the class made, /to the band club.","Portrait: !p2500!e00",""
"響子から/!c02届け物『骨格標本』!c07をあずかった/!c01理科室!c07に届けよう！","Received 'Skeleton Model' from Kyoko /deliver to !c01Science Room!c07 ！","Portrait: !pffff!e00",""
"響子のツープラトン技/!c03『究極の矯正術』!c07を覚えた！","Got Kyoko's Tag-team/!c03'Ultimate Fix' !c07！","Portrait: !pffff!e00",""
"響子を誘う/頑張れと励ます/英雄を誘うように勧める","Invite Kyoko /Encourage /Suggest inviting Eiyu","Portrait: !pffff!e00",""
"響子先生……","Kyoko","Portrait: !p0000!e00",""
"響子先生……どうしたんですか？/なんかフラフラしてますけど。","Kyoko-sensei… what's wrong?/You're wandering.","Portrait: !p0000!e00",""
"響子先生……もしかして、/俺を待っててくれたんですか？","Kyoko-sensei… perhaps,/you were waiting for me?","Portrait: !p0000!e00",""
"響子先生……もしかして、/私を待っててくれたんですか？","Kyoko-sensei… perhaps,/you were waiting for me?","Portrait: !p0000!e00",""
"響子先生。/先生のツープラトン技を教えてください！","Kyoko-sensei. /Teach me your Tag-team！","Portrait: !p0000!e00",""
"響子先生ぐらいスタイルがよけりゃ、/今すぐにでもモデルで/大活躍できるんじゃないですか？","With Kyoko-sensei's figure, /could be a model /right now, right?","Portrait: !p0000!e00",""
"響子先生のメガネを外した顔を/一度見てみたいなぁ。","Want to see Kyoko-sensei/without glasses once.","Portrait: !p0000!e00",""
"響子先生は、確かに良い女だ。/……そして、英雄先生も/良い男だったって事だ。","Kyoko-sensei is a good woman./…And Eiyu-sensei /was a good man.","Portrait: !p2002!e00",""
"響子先生！/散歩中ですか？","Kyoko-sensei！/Walking?","Portrait: !p0000!e00",""
"頑張りましょう、!0。/たとえ今、思うような結果を出せなくても、/その努力は、いつかきっと報われます。","Let's try hard, !0. /Even if results aren't ideal now,/that effort will pay off someday.","Portrait: !p0901!e00",""
"頼むから、いくな、いかないでくれ。/またしばらく、こっちには/これないんだろ？","Please don't go. /Won't be able to come here, /for a while, right?","Portrait: !p0000!e00",""
"風間醍醐の力をいま一度示して、/総番長の名を再び/とどろかせるべきです！","Show Kazama Daigo's power /and make the boss name/echo once more！","Portrait: !p0000!e00",""
"馬鹿なことを！/あの女が、/いったい、何の役に立つというんです！","Foolish!/That woman,/what use is she!","Portrait: !p1503!e00",""
"馬鹿な選択だったかもしれない……。/でも、俺はやっぱり、/キーパーなんだよ……。","Maybe a foolish choice…/but I'm still /a keeper.","Portrait: !p0600!e00",""
"駄目じゃない、ももちゃん！","You're not bad, Momo！","Portrait: !p0000!e00",""
